thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
60,0,60,j,0.6993258,None,,,,,60,0,60,0,294.6962442,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.6864323,294.6962442,296.8892568,296.8892568,296.1728181,299.8531453,j,0.6993258,None,0,image2,3,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
61,0,61,f,0.6200665,None,,,,,61,0,61,0,299.9042398,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8951992,299.9042398,301.439518,301.439518,300.7895682,303.3723672,f,0.6200665,None,0,image1,2,image2,image1,"['low', 'high', 'high', 'high', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
62,0,62,j,0.5833388,None,,,,,62,0,62,0,303.4246348,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.4144189,303.4246348,,304.6395938,304.0249303,306.6774506,j,0.5833388,None,10,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
63,0,63,j,0.414852,None,,,,,63,0,63,0,306.7290296,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.7201762,306.7290296,308.9394141,308.9394141,308.5061682,310.5169972,j,0.414852,None,10,image2,7,image1,image2,[],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
64,0,64,j,0.4349962,None,,,,,64,0,64,0,310.5688902,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5593927,310.5688902,,311.6562328,311.1893309,314.497993,j,0.4349962,None,10,image2,6,image1,image2,['low'],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
65,0,65,j,0.4079158,None,,,,,65,0,65,0,314.6110226,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.6011393,314.6110226,315.9059308,315.9059308,315.4729033,318.8213274,j,0.4079158,None,0,image2,5,image1,image2,"['low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
66,0,66,j,0.9327917,None,,,,,66,0,66,0,318.8726839,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.8633645,318.8726839,321.6726711,321.6726711,320.7233242,324.3626739,j,0.9327917,None,0,image1,4,image1,image2,"['low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
67,0,67,j,0.7081808,None,,,,,67,0,67,0,324.4143332,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.4055353,324.4143332,326.6896093,326.6896093,325.9559793,329.5170484,j,0.7081808,None,0,image2,3,image1,image2,"['low', 'low', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
68,0,68,f,0.3379106,None,,,,,68,0,68,0,329.5692645,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5593285,329.5692645,331.1562116,331.1562116,330.7902381,333.4139588,f,0.3379106,None,0,image2,2,image1,image2,"['low', 'low', 'high', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
69,0,69,f,0.688809,None,,,,,69,0,69,0,333.5296222,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.5207478,333.5296222,335.9562059,335.9562059,335.23969,338.4845794,f,0.688809,None,10,image2,1,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
70,0,70,f,0.5289728,None,,,,,70,0,70,0,338.5358169,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5268832,338.5358169,340.8060376,340.8060376,340.2558252,342.3194894,f,0.5289728,None,0,image2,0,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
71,0,71,f,0.6180455,None,,,,,71,0,71,0,342.3706386,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.3615416,342.3706386,344.8726959,344.8726959,344.2227315,347.6191799,f,0.6180455,None,0,image2,-1,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
72,0,72,f,0.5656964,None,,,,,72,0,72,0,347.6703551,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.6613423,347.6703551,349.7064849,349.7064849,349.1232967,352.591457,f,0.5656964,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
73,0,73,f,0.5445737,None,,,,,73,0,73,0,352.6438818,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.6347403,352.6438818,,353.8059697,353.2396392,355.5632704,f,0.5445737,None,0,image1,-3,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
74,0,74,f,0.9429636,None,,,,,74,0,74,0,355.6775184,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.6688184,355.6775184,358.0396053,358.0396053,357.0727662,359.6198736,f,0.9429636,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
75,0,75,j,0.4430232,None,,,,,75,0,75,0,359.6711078,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.6623261,359.6711078,361.8395946,361.8395946,361.3727165,364.4445089,j,0.4430232,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
76,0,76,f,0.6094398,None,,,,,76,0,76,0,364.4958376,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4868933,364.4958376,366.2561521,366.2561521,365.6226332,368.8758846,f,0.6094398,None,0,image2,-6,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
77,0,77,j,0.7685561,None,,,,,77,0,77,0,368.9270115,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9178899,368.9270115,371.073056,371.073056,370.2727509,373.4451361,j,0.7685561,None,0,image1,3,image2,image1,[],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
78,0,78,j,0.7056776,None,,,,,78,0,78,0,373.5625591,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.553659,373.5625591,375.5393265,375.5393265,374.8065906,377.7649377,j,0.7056776,None,0,image1,2,image2,image1,['low'],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
79,0,79,j,0.602295,None,,,,,79,0,79,0,377.8162025,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.8072725,377.8162025,379.2393215,379.2393215,378.6059696,381.056935,j,0.602295,None,10,image2,1,image2,image1,"['low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
80,0,80,f,0.4508307,None,,,,,80,0,80,0,381.108503,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0996252,381.108503,382.4562563,382.4562563,381.9894675,384.6051114,f,0.4508307,None,10,image2,0,image2,image1,"['low', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
81,0,81,j,0.3814168,None,,,,,81,0,81,0,384.6566184,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6466173,384.6566184,386.1564521,386.1564521,385.7560173,387.9961081,j,0.3814168,None,10,image2,-1,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
82,0,82,j,0.4297809,None,,,,,82,0,82,0,388.0516101,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0411309,388.0516101,390.173635,390.173635,389.7228082,393.0978363,j,0.4297809,None,10,image2,-2,image2,image1,"['low', 'high', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
83,0,83,j,0.5073439,None,,,,,83,0,83,0,393.2126871,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.2030904,393.2126871,395.1061097,395.1061097,394.5728273,397.4567806,j,0.5073439,None,10,image2,4,image1,image2,[],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
84,0,84,f,0.5350707,None,,,,,84,0,84,0,397.5087406,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4988581,397.5087406,399.2564033,399.2564033,398.6896865,400.7879687,f,0.5350707,None,0,image2,3,image1,image2,['low'],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
85,0,85,f,0.6953189,None,,,,,85,0,85,0,400.8398109,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.830091,400.8398109,403.172837,403.172837,402.4565217,405.7068501,f,0.6953189,None,0,image2,2,image1,image2,"['low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
86,0,86,j,0.4114916,None,,,,,86,0,86,0,405.7592914,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.7493903,405.7592914,,406.8065425,406.3734885,408.5541591,j,0.4114916,None,10,image1,1,image1,image2,"['low', 'low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
87,0,87,f,0.6320354,None,,,,,87,0,87,0,408.6845013,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.6709522,408.6845013,410.7060249,410.7060249,410.0563187,412.5995457,f,0.6320354,None,10,image1,0,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
88,0,88,f,0.380835,None,,,,,88,0,88,0,412.6511886,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.6421451,412.6511886,414.4893414,414.4893414,414.0916243,416.8550209,f,0.380835,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
89,0,89,f,0.4685533,None,,,,,89,0,89,0,416.9059708,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8971744,416.9059708,418.289995,418.289995,417.8060748,421.1793747,f,0.4685533,None,0,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
90,0,90,j,0.4120357,None,,,,,90,0,90,0,421.2316688,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.2214399,421.2316688,422.6069179,422.6069179,422.1728876,425.3759495,j,0.4120357,None,10,image2,-3,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
91,0,91,f,0.4674291,None,,,,,91,0,91,0,425.4278561,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.4189404,425.4278561,,426.4564717,425.9727803,428.7305727,f,0.4674291,None,10,image2,-4,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
92,0,92,f,0.474961,None,,,,,92,0,92,0,428.8471039,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8377711,428.8471039,430.2895652,430.2895652,429.7895974,433.07569,f,0.474961,None,0,image2,-5,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
93,0,93,f,1.2076977,None,,,,,93,0,93,0,433.1276032,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1186056,433.1276032,435.3062542,435.3062542,434.0728752,437.9740157,f,1.2076977,None,0,image2,,image1,image2,,,,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
94,0,94,f,0.3650245,None,,,,,94,0,94,0,438.0264734,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0175906,438.0264734,439.3560546,439.3560546,438.9728146,441.8709934,f,0.3650245,None,10,image1,-6,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
95,0,95,j,0.4345143,None,,,,,95,0,95,0,441.9227863,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.9130581,441.9227863,443.8560343,443.8560343,443.3896612,446.3300094,j,0.4345143,None,0,image1,-7,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
96,0,96,j,0.4837037,None,,,,,96,0,96,0,446.4461258,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.4371896,446.4461258,448.8562139,448.8562139,448.356279,451.1971484,j,0.4837037,None,10,image1,-8,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
97,0,97,f,0.5662362,None,,,,,97,0,97,0,451.2485362,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.239597,451.2485362,453.0897108,453.0897108,452.5064189,454.862302,f,0.5662362,None,10,image1,5,image2,image1,[],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
98,0,98,j,0.2823326,None,,,,,98,0,98,0,454.9128917,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9038516,454.9128917,,456.1059168,455.8067071,458.1339451,j,0.2823326,None,10,image2,4,image2,image1,['high'],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
99,0,99,j,0.5337269,None,,,,,99,0,99,0,458.1861229,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.1769954,458.1861229,460.47283,460.47283,459.9228264,462.1570918,j,0.5337269,None,0,image1,3,image2,image1,"['high', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
100,0,100,f,0.5624885,None,,,,,100,0,100,0,462.2084712,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.1994897,462.2084712,464.1893737,464.1893737,463.6060665,466.3756644,f,0.5624885,None,10,image2,2,image2,image1,"['high', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
101,0,101,j,0.3911396,None,,,,,101,0,101,0,466.4915318,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.4820613,466.4915318,,467.7229544,467.3060134,470.256967,j,0.3911396,None,0,image2,1,image2,image1,"['high', 'low', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
102,0,102,j,0.4911063,None,,,,,102,0,102,0,470.3082849,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.2994022,470.3082849,472.4920743,472.4920743,471.9729265,474.5237932,j,0.4911063,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
103,0,103,j,0.4564212,None,,,,,103,0,103,0,474.5757701,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.566898,474.5757701,476.139429,476.139429,475.6561786,478.8048106,j,0.4564212,None,10,image2,2,image1,image2,[],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
104,0,104,f,0.3377338,None,,,,,104,0,104,0,478.8572897,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.8482226,478.8572897,480.1895766,480.1895766,479.8227139,482.8969981,f,0.3377338,None,0,image2,1,image1,image2,['low'],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
105,0,105,j,0.294809,None,,,,,105,0,105,0,483.0136157,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0041376,483.0136157,484.789664,484.789664,484.4729792,487.3455738,j,0.294809,None,0,image1,0,image1,image2,"['low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
106,0,106,j,0.3170715,None,,,,,106,0,106,0,487.3965554,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.3876087,487.3965554,488.8565852,488.8565852,488.5228644,490.5836247,j,0.3170715,None,10,image1,-1,image1,image2,"['low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
107,0,107,j,0.3661376,None,,,,,107,0,107,0,490.6357122,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.6267002,490.6357122,492.8897594,492.8897594,492.5060951,495.796932,j,0.3661376,None,0,image1,-2,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
108,0,108,j,0.3358593,None,,,,,108,0,108,0,495.8478851,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8386387,495.8478851,,497.0229496,496.6560071,499.455263,j,0.3358593,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
109,0,109,f,0.4337363,None,,,,,109,0,109,0,499.5069289,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4978851,499.5069289,501.2564775,501.2564775,500.8059994,503.0103986,f,0.4337363,None,10,image1,10,image2,image1,[],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
110,0,110,j,0.3752137,None,,,,,110,0,110,0,503.1254487,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1165624,503.1254487,504.4896358,504.4896358,504.08946,506.7453913,j,0.3752137,None,10,image1,9,image2,image1,['low'],0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
111,0,111,f,0.3361543,None,,,,,111,0,111,0,506.7963366,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.7874113,506.7963366,508.2060466,508.2060466,507.8396848,510.0235647,f,0.3361543,None,0,image1,8,image2,image1,"['low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
112,0,112,j,0.3476788,None,,,,,112,0,112,0,510.0746138,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0657488,510.0746138,511.5401691,511.5401691,511.1732728,513.8422114,j,0.3476788,None,0,image1,7,image2,image1,"['low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
113,0,113,j,0.3088214,None,,,,,113,0,113,0,513.8929835,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.8840451,513.8929835,515.8561182,515.8561182,515.5229521,518.0867233,j,0.3088214,None,0,image1,6,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
114,0,114,f,0.4821644,None,,,,,114,0,114,0,518.2045092,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.1947157,518.2045092,520.2900558,520.2900558,519.7897357,522.917642,f,0.4821644,None,10,image1,5,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
115,0,115,f,0.5919904,None,,,,,115,0,115,0,522.9686495,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9597913,522.9686495,524.656648,524.656648,524.0397757,527.4052331,f,0.5919904,None,0,image1,4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
116,0,116,j,0.3760259,None,,,,,116,0,116,0,527.4566529,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4476051,527.4566529,529.0394742,529.0394742,528.6400077,530.5400299,j,0.3760259,None,10,image1,3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
117,0,117,f,0.5062451,None,,,,,117,0,117,0,530.5917604,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5828859,530.5917604,531.9394554,531.9394554,531.4061861,534.8202644,f,0.5062451,None,0,image1,2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
118,0,118,f,0.4156435,None,,,,,118,0,118,0,534.8745696,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8652021,534.8745696,537.1061772,537.1061772,536.6727645,538.8327453,f,0.4156435,None,10,image2,1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
119,0,119,j,0.5385113,None,,,,,119,0,119,0,538.9486706,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9399531,538.9486706,540.1897309,540.1897309,539.6227101,542.3135537,j,0.5385113,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
120,0,120,f,0.3429719,None,,,,,120,0,120,0,542.364762,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3559513,542.364762,,543.2732223,542.9061757,545.9454895,f,0.3429719,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
121,0,121,f,0.4565086,None,,,,,121,0,121,0,545.9965194,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.9873368,545.9965194,548.139465,548.139465,547.6564567,550.6757964,f,0.4565086,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
122,0,122,f,0.4239936,None,,,,,122,0,122,0,550.7290605,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.7190738,550.7290605,552.1062586,552.1062586,551.6560716,554.6048999,f,0.4239936,None,10,image2,9,image1,image2,[],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
123,0,123,f,0.3355636,None,,,,,123,0,123,0,554.7232683,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7141803,554.7232683,556.6227182,556.6227182,556.2561663,558.7985639,f,0.3355636,None,0,image2,8,image1,image2,['low'],0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
124,0,124,j,0.359522,None,,,,,124,0,124,0,558.8505105,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.8406343,558.8505105,560.2398759,560.2398759,559.8565674,563.0091056,j,0.359522,None,10,image1,7,image1,image2,"['low', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
125,0,125,j,0.4150057,None,,,,,125,0,125,0,563.0623769,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0520295,563.0623769,565.1228464,565.1228464,564.6897753,568.0922084,j,0.4150057,None,0,image1,6,image1,image2,"['low', 'high', 'high']",0.7,0.3,34,1,2024-11-18_10h12.48.214,实验程序1.0,2024.2.4,59.68748825,2024-11-18 10h13.12.010871 +0800
