thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
164,0,164,j,0.39802430011332035,None,,,,,164,0,164,0,651.8948953999206,,,,,,,,,,,,,,,,,,,,,651.8861055998132,651.8948953999206,654.1444953996688,653.7279277993366,654.1444953996688,656.1923839999363,j,0.39802430011332035,None,10,image2,-23,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
165,0,165,j,0.41657769959419966,None,,,,,165,0,165,0,656.2447559991851,,,,,,,,,,,,,,,,,,,,,656.2354392996058,656.2447559991851,657.2611689995974,656.8278782991692,,660.0713781993836,j,0.41657769959419966,None,10,image1,-24,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
166,0,166,f,0.32415239978581667,None,,,,,166,0,166,0,660.122278499417,,,,,,,,,,,,,,,,,,,,,660.1134990993887,660.122278499417,661.2610939992592,660.9120990000665,,663.7498244000599,f,0.32415239978581667,None,0,image1,-25,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
167,0,167,j,0.5165645005181432,None,,,,,167,0,167,0,663.8022983996198,,,,,,,,,,,,,,,,,,,,,663.7915542991832,663.8022983996198,666.0611324999481,665.5278131999075,666.0611324999481,667.8037350000814,j,0.5165645005181432,None,10,image2,-26,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
168,0,168,j,0.5685443999245763,None,,,,,168,0,168,0,667.854545599781,,,,,,,,,,,,,,,,,,,,,667.8459922000766,667.854545599781,669.0278151994571,668.4278672998771,,670.7056930996478,j,0.5685443999245763,None,0,image1,-27,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
169,0,169,f,0.4461770998314023,None,,,,,169,0,169,0,670.8245941000059,,,,,,,,,,,,,,,,,,,,,670.8153492994606,670.8245941000059,671.9619672996923,671.4946523997933,,674.2237410992384,f,0.4461770998314023,None,10,image2,-28,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
170,0,170,j,0.4093336006626487,None,,,,,170,0,170,0,674.2763727996498,,,,,,,,,,,,,,,,,,,,,674.2663729991764,674.2763727996498,676.0278570996597,675.5944890994579,676.0278570996597,678.78941019997,j,0.4093336006626487,None,0,image2,-29,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
171,0,171,f,0.3849149998277426,None,,,,,171,0,171,0,678.8412418998778,,,,,,,,,,,,,,,,,,,,,678.8313874993473,678.8412418998778,680.2113516991958,679.7946507995948,680.2113516991958,682.9056335994974,f,0.3849149998277426,None,0,image1,-30,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
172,0,172,f,0.3304145000874996,None,,,,,172,0,172,0,682.9575282000005,,,,,,,,,,,,,,,,,,,,,682.9476192994043,682.9575282000005,684.9445074992254,684.5945072993636,684.9445074992254,687.0714961998165,f,0.3304145000874996,None,0,image1,-31,image2,image1,"['high', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
173,0,173,j,0.46593260020017624,None,,,,,173,0,173,0,687.1231171991676,,,,,,,,,,,,,,,,,,,,,687.1130168996751,687.1231171991676,688.2612450998276,687.7777579994872,,689.8268128996715,j,0.46593260020017624,None,0,image1,-32,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
174,0,174,j,0.31545430049300194,None,,,,,174,0,174,0,689.9444585992023,,,,,,,,,,,,,,,,,,,,,689.9352544993162,689.9444585992023,691.8778202999383,691.5445066997781,691.8778202999383,693.8761684000492,j,0.31545430049300194,None,0,image2,-33,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
175,0,175,j,0.39957330003380775,None,,,,,175,0,175,0,693.9276255993173,,,,,,,,,,,,,,,,,,,,,693.9179828995839,693.9276255993173,695.6445199996233,695.2283504996449,695.6445199996233,698.5468148998916,j,0.39957330003380775,None,0,image1,-34,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
176,0,176,f,0.24941720068454742,None,,,,,176,0,176,0,698.5993579998612,,,,,,,,,,,,,,,,,,,,,698.5901854997501,698.5993579998612,700.0945334993303,699.8280010996386,700.0945334993303,701.5742093995214,f,0.24941720068454742,None,10,image2,-35,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
177,0,177,f,1.1260583000257611,None,,,,,177,0,177,0,701.6261350996792,,,,,,,,,,,,,,,,,,,,,701.6162034999579,701.6261350996792,703.8278625998646,702.6778017999604,703.8278625998646,706.6815736992285,f,1.1260583000257611,None,0,image1,-36,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
178,0,178,j,0.4112847000360489,None,,,,,178,0,178,0,706.8022532993928,,,,,,,,,,,,,,,,,,,,,706.7923192000017,706.8022532993928,708.1780257998034,707.7449027998373,708.1780257998034,709.8487676000223,j,0.4112847000360489,None,0,image2,-37,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,101,001,2025-03-03_11h24.02.285,实验程序1.0,2024.2.4,60.91094744300788,2025-03-03 11h24.12.726994 +0800,
