thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
111,0,111,f,0.4553185012191534,None,,,,,111,0,111,0,481.7658594995737,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.75656780041754,481.7658594995737,,482.78860559873283,482.3083586990833,484.4007900990546,f,0.4553185012191534,None,0,image2,4,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
112,0,112,f,0.3826682008802891,None,,,,,112,0,112,0,484.45221019908786,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.44288199953735,484.45221019908786,486.82216770015657,486.82216770015657,486.4226259998977,488.83366440050304,f,0.3826682008802891,None,0,image1,3,image2,image1,"['high', 'high', 'high', 'high', 'low']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
113,0,113,f,0.36025379970669746,None,,,,,113,0,113,0,488.88555689901114,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.87622880004346,488.88555689901114,491.13883380033076,491.13883380033076,490.7559714987874,493.1531665995717,f,0.36025379970669746,None,0,image2,2,image2,image1,"['high', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
114,0,114,f,1.0272835996001959,None,,,,,114,0,114,0,493.28223560005426,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.27330369874835,493.28223560005426,495.5559905990958,495.5559905990958,494.5054941996932,498.4229688998312,f,1.0272835996001959,None,0,image2,1,image2,image1,"['high', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
115,0,115,f,0.3815302010625601,None,,,,,115,0,115,0,498.47515190020204,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4659334998578,498.47515190020204,,499.4554006997496,499.05539930053055,502.1199638992548,f,0.3815302010625601,None,0,image2,10,image1,image2,['low'],0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
116,0,116,j,0.3547988012433052,None,,,,,116,0,116,0,502.1719799004495,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.163261000067,502.1719799004495,,503.1055318992585,502.7219535987824,504.7728228997439,j,0.3547988012433052,None,0,image1,9,image1,image2,"['low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
117,0,117,j,0.9977257996797562,None,,,,,117,0,117,0,504.825528299436,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.8167761005461,504.825528299436,507.08853529952466,507.08853529952466,506.0722936000675,508.8906830996275,j,0.9977257996797562,None,0,image2,8,image1,image2,"['low', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
118,0,118,j,0.8407306000590324,None,,,,,118,0,118,0,508.94302910007536,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.93389010056853,508.94302910007536,511.8385709002614,511.8385709002614,510.9721766002476,514.0271661989391,j,0.8407306000590324,None,10,image1,7,image1,image2,"['low', 'high', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
119,0,119,j,0.4055323004722595,None,,,,,119,0,119,0,514.1434601992369,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1347263995558,514.1434601992369,516.0722856000066,516.0722856000066,515.6387405991554,518.79306229949,j,0.4055323004722595,None,10,image1,6,image1,image2,"['low', 'high', 'low', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
120,0,120,f,0.4336369000375271,None,,,,,120,0,120,0,518.8448430001736,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8361403997988,518.8448430001736,520.7888447996229,520.7888447996229,520.3386140000075,523.3285782989115,f,0.4336369000375271,None,10,image1,5,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
121,0,121,j,0.4026766009628773,None,,,,,121,0,121,0,523.3796455003321,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3705483991653,523.3796455003321,,524.5388855990022,524.1052954997867,526.963731398806,j,0.4026766009628773,None,10,image1,4,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
122,0,122,f,0.3888916000723839,None,,,,,122,0,122,0,527.0150844994932,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0058680996299,527.0150844994932,,528.0386542994529,527.623481400311,530.5029851999134,f,0.3888916000723839,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
123,0,123,j,0.3773286007344723,None,,,,,123,0,123,0,530.6204541996121,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.6106936000288,530.6204541996121,532.5386807993054,532.5386807993054,532.1386970002204,534.1003115996718,j,0.3773286007344723,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
124,0,124,f,0.5140447989106178,None,,,,,124,0,124,0,534.1514119002968,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.142467699945,534.1514119002968,536.0885487999767,536.0885487999767,535.5556214004755,538.6152005996555,f,0.5140447989106178,None,10,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
125,0,125,j,0.5723414998501539,None,,,,,125,0,125,0,538.6668122000992,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6577754002064,538.6668122000992,541.0893029998988,541.0893029998988,540.488759400323,543.9223599992692,j,0.5723414998501539,None,10,image2,1,image2,image1,['high'],0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
126,0,126,j,0.5841384995728731,None,,,,,126,0,126,0,543.9747561998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.9656892996281,543.9747561998665,545.988920699805,545.988920699805,545.372471999377,548.7530840002,j,0.5841384995728731,None,10,image2,0,image2,image1,"['high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
127,0,127,f,0.3694512005895376,None,,,,,127,0,127,0,548.8042763993144,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7951966989785,548.8042763993144,551.1218899004161,551.1218899004161,550.7219715993851,553.7343373000622,f,0.3694512005895376,None,0,image2,-1,image2,image1,"['high', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
128,0,128,f,0.4477861002087593,None,,,,,128,0,128,0,553.8537910990417,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.8446404989809,553.8537910990417,,555.0227132998407,554.5564226992428,557.1859595999122,f,0.4477861002087593,None,0,image1,-2,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
129,0,129,f,0.4824493993073702,None,,,,,129,0,129,0,557.239250998944,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2303782999516,557.239250998944,559.6558666992933,559.6558666992933,559.1551670003682,561.36388569884,f,0.4824493993073702,None,0,image1,-3,image2,image1,"['high', 'high', 'high', 'low', 'low']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
130,0,130,j,0.41493980027735233,None,,,,,130,0,130,0,561.4157398995012,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.4060215000063,561.4157398995012,,562.638570100069,562.2055909000337,564.3725829999894,j,0.41493980027735233,None,0,image2,-4,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
131,0,131,j,0.3784723002463579,None,,,,,131,0,131,0,564.4248764999211,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.4144705999643,564.4248764999211,566.4887514002621,566.4887514002621,566.0894974991679,568.9473721999675,j,0.3784723002463579,None,10,image2,-5,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
132,0,132,j,0.3745156992226839,None,,,,,132,0,132,0,568.998518999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.9892429001629,568.998518999666,570.6052946001291,570.6052946001291,570.2052314989269,572.7183050997555,j,0.3745156992226839,None,10,image2,-6,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
133,0,133,j,0.37499519996345043,None,,,,,133,0,133,0,572.838059399277,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.825313700363,572.838059399277,575.2219056989998,575.2219056989998,574.8219626992941,577.2185698002577,j,0.37499519996345043,None,10,image2,-7,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
134,0,134,j,0.3401992991566658,None,,,,,134,0,134,0,577.2706594988704,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2614146005362,577.2706594988704,579.6552827004343,579.6552827004343,579.2889590002596,581.6374003998935,j,0.3401992991566658,None,10,image2,3,image1,image2,[],0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
135,0,135,f,0.4866454992443323,None,,,,,135,0,135,0,581.6898517999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6798892002553,581.6898517999798,583.9385953005403,583.9385953005403,583.4219452999532,585.4625813998282,f,0.4866454992443323,None,0,image2,2,image1,image2,['low'],0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
136,0,136,j,0.3845158014446497,None,,,,,136,0,136,0,585.5137213990092,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5047692004591,585.5137213990092,,586.5886256005615,586.1723040994257,589.4838376995176,j,0.3845158014446497,None,0,image1,1,image1,image2,"['low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
137,0,137,j,0.2927674986422062,None,,,,,137,0,137,0,589.6037623994052,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.5945858005434,589.6037623994052,591.1887664999813,591.1887664999813,590.8718499988317,593.159532899037,j,0.2927674986422062,None,0,image1,0,image1,image2,"['low', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
138,0,138,j,0.8775591012090445,None,,,,,138,0,138,0,593.2127513997257,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.2029710989445,593.2127513997257,595.5230892002583,595.5230892002583,594.6218742989004,597.316018300131,j,0.8775591012090445,None,10,image2,-1,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
139,0,139,f,0.42857510037720203,None,,,,,139,0,139,0,597.3677523005754,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3588909003884,597.3677523005754,598.9053674992174,598.9053674992174,598.4551828000695,601.5903328005224,f,0.42857510037720203,None,10,image2,-2,image1,image2,"['low', 'high', 'high', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
140,0,140,f,0.7488441001623869,None,,,,,140,0,140,0,601.642131600529,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.6329797003418,601.642131600529,603.2393415998667,603.2393415998667,602.4720296990126,605.7024348992854,f,0.7488441001623869,None,10,image2,-3,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
141,0,141,j,0.42317220009863377,None,,,,,141,0,141,0,605.7548179998994,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7445697989315,605.7548179998994,608.2390944994986,608.2390944994986,607.7888091988862,610.1928014997393,j,0.42317220009863377,None,10,image2,-4,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
142,0,142,j,0.3983680997043848,None,,,,,142,0,142,0,610.3118022996932,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3024473004043,610.3118022996932,611.9887626003474,611.9887626003474,611.5731581002474,614.68399569951,j,0.3983680997043848,None,0,image2,-5,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
143,0,143,j,0.41802760027348995,None,,,,,143,0,143,0,614.7345886994153,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.7257010992616,614.7345886994153,617.1555604990572,617.1555604990572,616.7052474990487,619.6996520999819,j,0.41802760027348995,None,10,image1,-6,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
144,0,144,j,0.4625134002417326,None,,,,,144,0,144,0,619.7511729001999,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7422058004886,619.7511729001999,622.1057473998517,622.1057473998517,621.622306600213,624.2057943996042,j,0.4625134002417326,None,10,image1,-7,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
145,0,145,f,0.5496057998389006,None,,,,,145,0,145,0,624.2573684994131,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2475888989866,624.2573684994131,625.5888790003955,625.5888790003955,625.0221538990736,627.8170101996511,f,0.5496057998389006,None,0,image1,-8,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
146,0,146,j,0.3831243012100458,None,,,,,146,0,146,0,627.9359629992396,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9263863991946,627.9359629992396,629.9719898998737,629.9719898998737,629.572296898812,632.0474545992911,j,0.3831243012100458,None,0,image2,-9,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
147,0,147,j,0.4794386997818947,None,,,,,147,0,147,0,632.0981948990375,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0893591996282,632.0981948990375,633.9052256997675,633.9052256997675,633.4054241999984,636.6045251004398,j,0.4794386997818947,None,0,image2,-10,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
148,0,148,f,0.2858058996498585,None,,,,,148,0,148,0,636.6559433992952,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.6464251000434,636.6559433992952,638.5219537988305,638.5219537988305,638.2059153001755,640.9768137987703,f,0.2858058996498585,None,0,image2,-11,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
149,0,149,f,0.6440402008593082,None,,,,,149,0,149,0,641.0299676004797,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0195174999535,641.0299676004797,642.3551885001361,642.3551885001361,641.6886643003672,644.1210881993175,f,0.6440402008593082,None,10,image1,-12,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
150,0,150,f,0.41969569958746433,None,,,,,150,0,150,0,644.2423967998475,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.231913998723,644.2423967998475,646.7220091000199,646.7220091000199,646.2721193991601,649.3812458999455,f,0.41969569958746433,None,0,image1,-13,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
151,0,151,f,0.5538593996316195,None,,,,,151,0,151,0,649.4328588005155,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.4237644001842,649.4328588005155,651.7057210002095,651.7057210002095,651.1219372991472,653.7460733987391,f,0.5538593996316195,None,0,image1,-14,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
152,0,152,j,0.45857599936425686,None,,,,,152,0,152,0,653.7982637993991,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7884502001107,653.7982637993991,655.7916026990861,655.7916026990861,655.3055482003838,658.4852448999882,j,0.45857599936425686,None,0,image2,-15,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
153,0,153,j,0.6266433000564575,None,,,,,153,0,153,0,658.5367891993374,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5278115998954,658.5367891993374,660.9387550000101,660.9387550000101,660.2887287996709,663.1896717995405,j,0.6266433000564575,None,0,image1,-16,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
154,0,154,j,0.5611780993640423,None,,,,,154,0,154,0,663.2430591993034,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2339191995561,663.2430591993034,664.522128900513,664.522128900513,663.938882900402,667.0604961998761,j,0.5611780993640423,None,10,image2,-17,image1,image2,"['high', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
155,0,155,f,0.5749917011708021,None,,,,,155,0,155,0,667.1790487989783,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.1701915990561,667.1790487989783,668.4219371993095,668.4219371993095,667.822092698887,671.2811441998929,f,0.5749917011708021,None,0,image2,-18,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
156,0,156,f,0.40167889930307865,None,,,,,156,0,156,0,671.3336608987302,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.3238657992333,671.3336608987302,673.1887883991003,673.1887883991003,672.7553410995752,674.8064363002777,f,0.40167889930307865,None,10,image1,-19,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
157,0,157,j,0.49842869862914085,None,,,,,157,0,157,0,674.8585163000971,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.8493782002479,674.8585163000971,677.2557822000235,677.2557822000235,676.7387403994799,679.5035104993731,j,0.49842869862914085,None,0,image1,-20,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
158,0,158,f,0.44301960058510303,None,,,,,158,0,158,0,679.554365100339,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5452641993761,679.554365100339,,680.5553820990026,680.088805899024,683.2919609993696,f,0.44301960058510303,None,0,image2,-21,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
159,0,159,f,0.616321099922061,None,,,,,159,0,159,0,683.4147415999323,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.4058647993952,683.4147415999323,685.5887521002442,685.5887521002442,684.9554779995233,688.0355146992952,f,0.616321099922061,None,0,image2,-22,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
160,0,160,None,,,,,,,160,0,160,0,688.0872208997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0777336992323,688.0872208997607,690.4722424000502,690.4722424000502,689.2223423998803,691.4732060004026,None,,,,,,,,,,,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
161,0,161,j,0.32717989943921566,None,,,,,161,0,161,0,691.525364799425,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.5158484987915,691.525364799425,,692.5555611997843,692.2051796000451,694.0361037999392,j,0.32717989943921566,None,0,image1,-23,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
162,0,162,j,0.4474085997790098,None,,,,,162,0,162,0,694.0875214003026,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0783411990851,694.0875214003026,695.4387983996421,695.4387983996421,694.9728011004627,697.882520198822,j,0.4474085997790098,None,10,image2,-24,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
163,0,163,j,0.35279460065066814,None,,,,,163,0,163,0,697.9343075994402,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.9254061002284,697.9343075994402,699.5223338995129,699.5223338995129,699.1388686001301,701.3146272990853,j,0.35279460065066814,None,0,image2,-25,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
164,0,164,j,0.26482919976115227,None,,,,,164,0,164,0,701.4384244997054,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.4289513994008,701.4384244997054,703.2558810003102,703.2558810003102,702.9723422005773,705.7123495005071,j,0.26482919976115227,None,0,image2,-26,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
165,0,165,j,0.4268097002059221,None,,,,,165,0,165,0,705.7634688988328,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.7544176988304,705.7634688988328,707.7219277992845,707.7219277992845,707.2724518999457,709.363143298775,j,0.4268097002059221,None,0,image1,-27,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
166,0,166,f,1.2260292991995811,None,,,,,166,0,166,0,709.415428198874,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.404798200354,709.415428198874,711.5553695000708,711.5553695000708,710.3052358999848,714.3346225991845,f,1.2260292991995811,None,0,image2,-28,image1,image2,"['high', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
167,0,167,j,0.4462967999279499,None,,,,,167,0,167,0,714.3863773997873,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3773356005549,714.3863773997873,716.6718645002693,716.6718645002693,716.2053263988346,718.5266765002161,j,0.4462967999279499,None,0,image1,-29,image1,image2,"['low', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
168,0,168,j,0.7502436004579067,None,,,,,168,0,168,0,718.6509699001908,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.568580199033,718.6509699001908,720.3730206992477,720.3730206992477,719.6053793989122,723.1904336996377,j,0.7502436004579067,None,0,image2,-30,image1,image2,"['low', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,008,001,2024-11-14_16h34.02.020,实验程序1.0,2024.2.4,59.992284500458055,2024-11-14 16h34.09.776528 +0800,
