thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
113,0,113,f,0.7073681999972905,None,,,,,113,0,113,0,499.7885408000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.78023140000005,499.7885408000002,501.88250360000166,501.1488774000027,501.88250360000166,503.39862410000205,f,0.7073681999972905,None,10,image1,0,image1,image2,"['high', 'high', 'low', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
114,0,114,f,0.6350416999994195,None,,,,,114,0,114,0,503.50267220000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.4943889000024,503.50267220000023,504.81558150000274,504.14891290000014,504.81558150000274,506.8531038000001,f,0.6350416999994195,None,10,image1,-1,image1,image2,"['high', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
115,0,115,f,0.7202445999973861,None,,,,,115,0,115,0,506.9091597000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.900897800002,506.9091597000006,508.96567100000175,508.2156191000031,508.96567100000175,510.867181900001,f,0.7202445999973861,None,0,image2,-2,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
116,0,116,f,0.5250020999992557,None,,,,,116,0,116,0,510.920121500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.9118316000022,510.920121500003,512.6657169000027,512.1157356000003,512.6657169000027,514.4113223000022,f,0.5250020999992557,None,10,image1,-3,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
117,0,117,f,0.6777949999996054,None,,,,,117,0,117,0,514.4639614000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4555300000029,514.4639614000007,516.8157346000007,516.1156824000027,516.8157346000007,519.6944618000016,f,0.6777949999996054,None,10,image1,-4,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
118,0,118,f,1.1766074999977718,None,,,,,118,0,118,0,519.7510720999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.7424428000013,519.7510720999999,522.4156048000004,521.2156867000012,522.4156048000004,524.0711652999998,f,1.1766074999977718,None,10,image2,-5,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
119,0,119,None,,,,,,,119,0,119,0,524.1854491000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1770700000015,524.1854491000013,526.6324359000027,525.3991090000018,526.6324359000027,527.6336783000006,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
120,0,120,f,0.47830460000113817,None,,,,,120,0,120,0,527.6877584000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6793541000006,527.6877584000031,529.1824588000018,528.6824572000005,529.1824588000018,530.9953575,f,0.47830460000113817,None,10,image1,-6,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
121,0,121,f,1.1439140000002226,None,,,,,121,0,121,0,531.0501371000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0416534000033,531.0501371000028,533.5824364,532.4156387000003,533.5824364,536.532020900002,f,1.1439140000002226,None,10,image1,-7,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
122,0,122,f,0.8293967000026896,None,,,,,122,0,122,0,536.5805013000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.5718336000027,536.5805013000027,538.7490797000028,537.8990032000002,538.7490797000028,541.3429144000002,f,0.8293967000026896,None,10,image2,-8,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
123,0,123,f,0.5396472000029462,None,,,,,123,0,123,0,541.3983526000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3899784000023,541.3983526000011,543.7158252000008,543.1491174000003,543.7158252000008,545.6320778000008,f,0.5396472000029462,None,0,image2,-9,image1,image2,"['high', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
124,0,124,j,0.5266862999997102,None,,,,,124,0,124,0,545.7387746000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7305326000023,545.7387746000022,548.2157578000006,547.6657728999999,548.2157578000006,551.0344401000002,j,0.5266862999997102,None,0,image1,-10,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
125,0,125,j,0.4461714999997639,None,,,,,125,0,125,0,551.0896766000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.081261700001,551.0896766000005,552.3491134000033,551.8823559000011,552.3491134000033,555.0287758000013,j,0.4461714999997639,None,0,image2,-11,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
126,0,126,f,0.6092468999995617,None,,,,,126,0,126,0,555.0845587000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0761414000008,555.0845587000003,557.2492953000001,556.6157274000034,557.2492953000001,559.0745042000017,f,0.6092468999995617,None,0,image2,-12,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
127,0,127,f,0.5142630999980611,None,,,,,127,0,127,0,559.1302196000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1215467000002,559.1302196000033,560.6825105000025,560.1493167000008,560.6825105000025,563.5195234000021,f,0.5142630999980611,None,10,image2,-13,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
128,0,128,f,0.6784049999987474,None,,,,,128,0,128,0,563.6322747000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6237757000017,563.6322747000013,565.1657344000014,564.4658423000001,565.1657344000014,567.7757072000022,f,0.6784049999987474,None,10,image1,-14,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
129,0,129,f,0.5053321999985201,None,,,,,129,0,129,0,567.8305658999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8221140000023,567.8305658999998,569.9326578,569.3990383000018,569.9326578,572.1787266000028,f,0.5053321999985201,None,10,image1,-15,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
130,0,130,f,0.6881427999978769,None,,,,,130,0,130,0,572.2316664000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.2230018000009,572.2316664000027,574.3490791000004,573.6326501000003,574.3490791000004,576.2464574000005,f,0.6881427999978769,None,0,image2,-16,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
131,0,131,f,0.29352120000112336,None,,,,,131,0,131,0,576.3039347000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.2952755000006,576.3039347000013,578.6158667000018,578.2991565000011,578.6158667000018,580.3524979000031,f,0.29352120000112336,None,0,image1,-17,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
132,0,132,f,0.2984204000022146,None,,,,,132,0,132,0,580.4074907000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.3991554000022,580.4074907000031,582.4993265000012,582.182490500003,582.4993265000012,584.9896205000005,f,0.2984204000022146,None,10,image1,-18,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
133,0,133,f,0.38146779999806313,None,,,,,133,0,133,0,585.099059600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.090392500002,585.099059600001,586.8992358000032,586.4992600000005,586.8992358000032,589.3530970000029,f,0.38146779999806313,None,0,image1,7,image2,image1,[],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
134,0,134,j,0.5273564999988594,None,,,,,134,0,134,0,589.4074600000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3991230000029,589.4074600000022,590.5992187000011,590.0490393,,593.2437190000019,j,0.5273564999988594,None,10,image2,6,image2,image1,['high'],0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
135,0,135,j,0.6691053000031388,None,,,,,135,0,135,0,593.2978170000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.289374400003,593.2978170000024,595.3991389000003,594.6992088000006,595.3991389000003,597.2740416000015,j,0.6691053000031388,None,10,image2,5,image2,image1,"['high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
136,0,136,None,,,,,,,136,0,136,0,597.328881100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3204251000025,597.328881100002,599.132639200001,597.8993082000015,599.132639200001,600.1356322000029,None,,,,,,,,,,,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
137,0,137,j,0.4960620999991079,None,,,,,137,0,137,0,600.2490040000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2396877000028,600.2490040000012,601.3490707000019,600.8326684000021,,603.6976546000005,j,0.4960620999991079,None,0,image1,4,image2,image1,"['high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
138,0,138,j,0.26121579999744426,None,,,,,138,0,138,0,603.7519871000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.7436716000011,603.7519871000004,605.9826690000009,605.6991389000032,605.9826690000009,608.3845986000015,j,0.26121579999744426,None,10,image2,3,image2,image1,"['high', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
139,0,139,j,0.360281400000531,None,,,,,139,0,139,0,608.439747700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.4314343000005,608.439747700002,610.8160398,610.432617100003,610.8160398,613.5600498000022,j,0.360281400000531,None,0,image1,2,image2,image1,"['high', 'high', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
140,0,140,j,0.49661460000061197,None,,,,,140,0,140,0,613.6152309999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.6066501000023,613.6152309999998,614.732594000001,614.2160309999999,,617.1260457000026,j,0.49661460000061197,None,10,image2,1,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
141,0,141,j,0.5714099999968312,None,,,,,141,0,141,0,617.1817709000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.1731919000013,617.1817709000024,618.9659875000034,618.3658249,618.9659875000034,620.8215525000014,j,0.5714099999968312,None,0,image2,0,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
142,0,142,j,0.29382279999845196,None,,,,,142,0,142,0,620.9373864000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.9288396000011,620.9373864000008,622.4160295000001,622.0993432000032,622.4160295000001,625.2988014000002,j,0.29382279999845196,None,0,image1,-1,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
143,0,143,f,0.28884190000098897,None,,,,,143,0,143,0,625.3466826000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.3382726000018,625.3466826000003,626.7158434000012,626.3992866000008,626.7158434000012,629.4196336000023,f,0.28884190000098897,None,10,image1,-2,image2,image1,"['high', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
144,0,144,f,0.3833785999995598,None,,,,,144,0,144,0,629.4745793000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4662203000007,629.4745793000002,631.6493420000006,631.2495058000022,631.6493420000006,633.1554405000024,f,0.3833785999995598,None,0,image2,-3,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
145,0,145,f,0.6811495999972976,None,,,,,145,0,145,0,633.2112790000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.2028551000003,633.2112790000028,634.9159716000031,634.2158329000013,634.9159716000031,637.5327888000029,f,0.6811495999972976,None,0,image1,-4,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
146,0,146,j,0.3737293000012869,None,,,,,146,0,146,0,637.641016900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.6329003999999,637.641016900001,639.899375500001,639.499292200002,639.899375500001,641.8901108999999,j,0.3737293000012869,None,10,image2,-5,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
147,0,147,j,0.949578499999916,None,,,,,147,0,147,0,641.9456931000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.9372128000032,641.9456931000022,644.2327962000018,643.2660626000034,644.2327962000018,646.6595401000013,j,0.949578499999916,None,10,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
148,0,148,j,0.7217845999985002,None,,,,,148,0,148,0,646.7147767000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.7063815000001,646.7147767000024,648.3493594000029,647.5991891000012,648.3493594000029,649.8739045000002,j,0.7217845999985002,None,10,image2,-7,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
149,0,149,j,0.38261399999828427,None,,,,,149,0,149,0,649.9304920000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.9220658000013,649.9304920000031,651.8658806000021,651.4658954000006,651.8658806000021,654.3992288000009,j,0.38261399999828427,None,10,image1,-8,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
150,0,150,j,0.2814585000014631,None,,,,,150,0,150,0,654.4469362000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.4386497000014,654.4469362000018,656.2992447000033,655.9993448000023,656.2992447000033,659.2255237999998,j,0.2814585000014631,None,0,image1,-9,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
151,0,151,j,0.45636279999962426,None,,,,,151,0,151,0,659.3408267000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.3323466000002,659.3408267000013,661.516070200003,661.0326108000008,661.516070200003,663.7416778000006,j,0.45636279999962426,None,0,image1,-10,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
152,0,152,j,0.3726941999993869,None,,,,,152,0,152,0,663.7903477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7817234000031,663.7903477,666.0994483000031,665.6994763000002,666.0994483000031,668.4032639000034,j,0.3726941999993869,None,0,image1,-11,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
153,0,153,f,0.29829180000160704,None,,,,,153,0,153,0,668.4573708000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.4489641,668.4573708000025,669.8825873000023,669.565895300002,669.8825873000023,672.2254678999998,f,0.29829180000160704,None,0,image2,-12,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
154,0,154,f,0.3479097000017646,None,,,,,154,0,154,0,672.282386400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2739495000023,672.282386400002,673.4827390999999,673.1160955000014,,675.518055200002,f,0.3479097000017646,None,10,image1,-13,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
155,0,155,f,0.4160167999980331,None,,,,,155,0,155,0,675.575077700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5665466999999,675.575077700003,676.8495814000016,676.416065100002,676.8495814000016,679.145487400001,f,0.4160167999980331,None,0,image1,-14,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
156,0,156,f,0.6444569000013871,None,,,,,156,0,156,0,679.2583586000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.2500514000021,679.2583586000001,680.9827562000028,680.3159140000025,680.9827562000028,682.5715591000007,f,0.6444569000013871,None,10,image2,-15,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
157,0,157,f,0.9314776999999594,None,,,,,157,0,157,0,682.6258214000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.6174193000006,682.6258214000009,685.0826205000012,684.1327686000004,685.0826205000012,687.8931342000033,f,0.9314776999999594,None,10,image1,-16,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
158,0,158,f,0.5351196999981767,None,,,,,158,0,158,0,687.9468566000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.938329800003,687.9468566000032,689.4161765000026,688.8495761000013,689.4161765000026,691.4810182000001,f,0.5351196999981767,None,0,image1,-17,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
159,0,159,f,0.8017306000001554,None,,,,,159,0,159,0,691.5289101000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.5205466000007,691.5289101000017,694.0326534000014,693.1994950000008,694.0326534000014,695.9866558000031,f,0.8017306000001554,None,0,image1,-18,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
160,0,160,j,0.4072699999996985,None,,,,,160,0,160,0,696.1013502000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0926889000002,696.1013502000023,697.6661062000021,697.2328353000012,697.6661062000021,699.8559169,j,0.4072699999996985,None,0,image1,-19,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
161,0,161,j,1.08112009999968,None,,,,,161,0,161,0,699.9124650000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.9042801000032,699.9124650000012,702.3161768999998,701.2161235000021,702.3161768999998,703.8056889,j,1.08112009999968,None,10,image2,-20,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
162,0,162,j,0.7419011999991199,None,,,,,162,0,162,0,703.8625365000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.8542205000012,703.8625365000007,705.8494863000014,705.0829176000007,705.8494863000014,707.3802267000028,j,0.7419011999991199,None,10,image2,-21,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
163,0,163,j,0.7758260999980848,None,,,,,163,0,163,0,707.4358817000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.4276956000031,707.4358817000029,710.0328474000016,709.2328438000004,710.0328474000016,711.7245255000016,j,0.7758260999980848,None,0,image2,-22,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
164,0,164,j,0.6624980999986292,None,,,,,164,0,164,0,711.7782213999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7699047000024,711.7782213999999,713.3495165000022,712.666241400002,713.3495165000022,714.8719512000025,j,0.6624980999986292,None,0,image1,-23,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
165,0,165,f,0.28199469999890425,None,,,,,165,0,165,0,714.9870956000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9789474000027,714.9870956000013,717.266196200002,716.9659953000009,717.266196200002,719.1862397000004,f,0.28199469999890425,None,0,image1,-24,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
166,0,166,j,0.32898240000213264,None,,,,,166,0,166,0,719.2388845000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2303775,719.2388845000023,720.1328698000034,719.782705900001,,722.327022700003,j,0.32898240000213264,None,10,image1,-25,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
167,0,167,j,0.602049299999635,None,,,,,167,0,167,0,722.3799572000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3715686000032,722.3799572000025,723.6329589000015,722.999386200001,723.6329589000015,725.1609959000016,j,0.602049299999635,None,0,image2,-26,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
168,0,168,j,0.34889019999900484,None,,,,,168,0,168,0,725.2158400000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.207451600003,725.2158400000008,726.6661079000005,726.2995235000017,726.6661079000005,729.049481500002,j,0.34889019999900484,None,0,image2,-27,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
169,0,169,j,0.4895569999971485,None,,,,,169,0,169,0,729.1583024000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.1501124000024,729.1583024000029,730.8995942000001,730.3827713000028,730.8995942000001,732.9401915000017,j,0.4895569999971485,None,0,image2,-28,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,30,001,2024-11-15_16h13.08.360,实验程序1.0,2024.2.4,60.12397563861582,2024-11-15 16h13.17.321624 +0800,
