thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
165,0,165,j,0.34639870000000883,None,,,,,165,0,165,0,690.0091070999997,,,,,,,,,,,,,,,,,,,,,690.0019224999996,690.0091070999997,691.6190007999999,691.6190007999999,691.2523345999998,693.9230837999999,j,0.34639870000000883,None,10,image2,-2,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
166,0,166,j,0.3523325000001023,None,,,,,166,0,166,0,693.9755398999996,,,,,,,,,,,,,,,,,,,,,693.9683258,693.9755398999996,696.2523888999999,696.2523888999999,695.8688565999996,698.7385537999999,j,0.3523325000001023,None,0,image2,-3,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
167,0,167,f,0.4165624000002026,None,,,,,167,0,167,0,698.7893384999998,,,,,,,,,,,,,,,,,,,,,698.7822944,698.7893384999998,701.1191144999998,701.1191144999998,700.6856757,703.2399736999996,f,0.4165624000002026,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
168,0,168,j,0.3679234000001088,None,,,,,168,0,168,0,703.285523,,,,,,,,,,,,,,,,,,,,,703.2781746999999,703.285523,,704.2690104999997,703.8690941999998,706.2950827,j,0.3679234000001088,None,10,image2,-5,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
169,0,169,j,0.3176524000000427,None,,,,,169,0,169,0,706.400408,,,,,,,,,,,,,,,,,,,,,706.3930983999999,706.400408,708.7189841,708.7189841,708.3690502,710.8773684999996,j,0.3176524000000427,None,10,image2,-6,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
170,0,170,j,0.5687665000000379,None,,,,,170,0,170,0,710.9288368999996,,,,,,,,,,,,,,,,,,,,,710.9215764,710.9288368999996,712.4690200999999,712.4690200999999,711.8689707999997,715.2188940999999,j,0.5687665000000379,None,10,image1,-7,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
171,0,171,j,0.36802080000006754,None,,,,,171,0,171,0,715.270912,,,,,,,,,,,,,,,,,,,,,715.2632598999999,715.270912,,716.2690258999996,715.8691002999999,717.9621545,j,0.36802080000006754,None,10,image1,-8,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
172,0,172,j,0.44622400000025664,None,,,,,172,0,172,0,718.0128892999996,,,,,,,,,,,,,,,,,,,,,718.0057007999999,718.0128892999996,719.6192508999998,719.6192508999998,719.1524376999996,722.5085099999997,j,0.44622400000025664,None,10,image2,-9,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
173,0,173,j,0.2792813000000933,None,,,,,173,0,173,0,722.6228169999999,,,,,,,,,,,,,,,,,,,,,722.6157470999997,722.6228169999999,723.9857763999998,723.9857763999998,723.6857279999999,725.4625821999998,j,0.2792813000000933,None,10,image1,-10,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
174,0,174,j,0.5513661999998476,None,,,,,174,0,174,0,725.5160681999996,,,,,,,,,,,,,,,,,,,,,725.508801,725.5160681999996,727.5022252999997,727.5022252999997,726.9190968999997,729.2652485999997,j,0.5513661999998476,None,10,image1,-11,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
175,0,175,f,1.037239000000227,None,,,,,175,0,175,0,729.3178954,,,,,,,,,,,,,,,,,,,,,729.3106037999996,729.3178954,731.0359128999999,731.0359128999999,729.9690822999996,733.2839583999998,f,1.037239000000227,None,0,image1,5,image2,image1,[],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
176,0,176,j,0.4830984999998691,None,,,,,176,0,176,0,733.3301745999997,,,,,,,,,,,,,,,,,,,,,733.3230033999998,733.3301745999997,735.5024463999998,735.5024463999998,735.0024074999997,737.6431949999997,j,0.4830984999998691,None,0,image1,4,image2,image1,['low'],0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
177,0,177,f,0.9008014999999432,None,,,,,177,0,177,0,737.6950720999998,,,,,,,,,,,,,,,,,,,,,737.6879024,737.6950720999998,739.5024577999998,739.5024577999998,738.5691425999999,742.0937706,f,0.9008014999999432,None,10,image1,3,image2,image1,"['low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
178,0,178,j,0.852262299999893,None,,,,,178,0,178,0,742.2055439999999,,,,,,,,,,,,,,,,,,,,,742.1983379999997,742.2055439999999,743.6523565999996,743.6523565999996,742.7690091999998,745.8729298999997,j,0.852262299999893,None,0,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
179,0,179,f,0.9077495000001363,None,,,,,179,0,179,0,745.9254406,,,,,,,,,,,,,,,,,,,,,745.9183662,745.9254406,748.1191510999997,748.1191510999997,747.1857919999998,749.9918063,f,0.9077495000001363,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
180,0,180,f,0.7925059000003785,None,,,,,180,0,180,0,750.0414916,,,,,,,,,,,,,,,,,,,,,750.0344195999996,750.0414916,752.2858108999999,752.2858108999999,751.469004,754.9807358999997,f,0.7925059000003785,None,10,image1,0,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
181,0,181,j,0.39857690000008006,None,,,,,181,0,181,0,755.0328227999998,,,,,,,,,,,,,,,,,,,,,755.0255821999999,755.0328227999998,756.352355,756.352355,755.9358015999996,758.7835828999996,j,0.39857690000008006,None,0,image2,-1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
182,0,182,j,1.018228999999792,None,,,,,182,0,182,0,758.8289479,,,,,,,,,,,,,,,,,,,,,758.8218357999999,758.8289479,760.8691498999997,760.8691498999997,759.8190588999996,763.7990461999998,j,1.018228999999792,None,0,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,82,001,2025-03-09_11h11.46.934,实验程序1.0,2024.2.4,59.90674915436417,2025-03-09 11h11.57.043409 +0800,
