thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
162,0,162,f,0.3903507000031823,None,,,,,162,0,162,0,696.8204153999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.8119097999988,696.8204153999977,698.4539584999984,698.0372819999975,698.4539584999984,701.0623362999977,f,0.3903507000031823,None,0,image2,-10,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
163,0,163,j,0.8045636000024388,None,,,,,163,0,163,0,701.1175216999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1091586999974,701.1175216999982,702.504122899998,701.6706521999986,702.504122899998,704.8075047999992,j,0.8045636000024388,None,0,image2,-11,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
164,0,164,j,0.8288199999988137,None,,,,,164,0,164,0,704.9193694999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.9108130999994,704.9193694999994,706.6874902999989,705.837435999998,706.6874902999989,708.8010959999992,j,0.8288199999988137,None,10,image1,-12,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
165,0,165,j,0.3821377999993274,None,,,,,165,0,165,0,708.8560725999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8476240999989,708.8560725999996,710.2203466999999,709.8206615999989,710.2203466999999,713.1327858999975,j,0.3821377999993274,None,10,image1,-13,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
166,0,166,j,0.4463175999990199,None,,,,,166,0,166,0,713.1894119999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.1806695999985,713.1894119999997,715.287182,714.8205453999981,715.287182,717.7727967999999,j,0.4463175999990199,None,10,image1,-14,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
167,0,167,j,0.36484829999972135,None,,,,,167,0,167,0,717.8265770999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.818184599997,717.8265770999969,719.0706326,718.6873553999976,719.0706326,721.8891593999979,j,0.36484829999972135,None,10,image1,-15,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
168,0,168,f,0.5695765000018582,None,,,,,168,0,168,0,721.9945264999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9862928999974,721.9945264999988,724.3372485999971,723.7373716999973,724.3372485999971,726.1996357999997,f,0.5695765000018582,None,10,image1,3,image2,image1,[],0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
169,0,169,f,0.399723599999561,None,,,,,169,0,169,0,726.2536573999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.244823699999,726.2536573999969,727.3873678999989,726.9707629999975,,730.2913985999985,f,0.399723599999561,None,0,image1,2,image2,image1,['low'],0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
170,0,170,j,0.3181256999996549,None,,,,,170,0,170,0,730.3449299999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3363218999984,730.3449299999993,731.787369499998,731.4372372999969,731.787369499998,734.7131224999976,j,0.3181256999996549,None,10,image1,1,image2,image1,"['low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
171,0,171,j,0.3317334999992454,None,,,,,171,0,171,0,734.766289799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.7579320999976,734.766289799998,736.4206361999968,736.0705561999966,736.4206361999968,738.6447759000002,j,0.3317334999992454,None,0,image1,0,image2,image1,"['low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
172,0,172,j,0.39864849999867147,None,,,,,172,0,172,0,738.6988726999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6904403999979,738.6988726999989,740.4206285,740.0041200999985,740.4206285,742.2573497999983,j,0.39864849999867147,None,0,image1,-1,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
173,0,173,j,0.41824780000024475,None,,,,,173,0,173,0,742.3669214000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.3583497,742.3669214000001,744.5705582999981,744.1206318999975,744.5705582999981,746.5801345,j,0.41824780000024475,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
174,0,174,j,0.3541457999999693,None,,,,,174,0,174,0,746.6261707999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.6174915999982,746.6261707999984,748.5374413999998,748.1540616999991,748.5374413999998,750.5362629999981,j,0.3541457999999693,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
175,0,175,j,0.33708219999971334,None,,,,,175,0,175,0,750.5899705999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.5815483999977,750.5899705999982,752.520548499997,752.154004699998,752.520548499997,755.3081588999994,j,0.33708219999971334,None,10,image2,-4,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
176,0,176,f,0.6054301000003761,None,,,,,176,0,176,0,755.3592458999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.3509619999968,755.3592458999992,757.0873765999968,756.4540984999985,757.0873765999968,758.7395039000003,f,0.6054301000003761,None,10,image2,-5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
177,0,177,j,0.45115870000154246,None,,,,,177,0,177,0,758.8491056999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.8408105999988,758.8491056999992,760.5874189999995,760.1039851999994,760.5874189999995,763.1032400999975,j,0.45115870000154246,None,10,image2,7,image1,image2,[],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
178,0,178,j,0.3569876000001386,None,,,,,178,0,178,0,763.1562737999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.147732399997,763.1562737999993,765.4372909999984,765.0539953999978,765.4372909999984,767.5616799999989,j,0.3569876000001386,None,10,image2,6,image1,image2,['low'],0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
179,0,179,f,0.7795444999974279,None,,,,,179,0,179,0,767.6144630999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.6061206999984,767.6144630999988,769.5038574999999,768.7039102999988,769.5038574999999,771.8326400999977,f,0.7795444999974279,None,0,image2,5,image1,image2,"['low', 'low']",0.7,0.3,48,001,2024-11-16_17h01.01.930,实验程序1.0,2024.2.4,60.00902535715078,2024-11-16 17h01.09.791384 +0800,
