thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
55,0,55,j,0.688026900000068,None,,,,,55,0,55,0,245.0294017000001,,,,,,,,,,,,,,,,,,,,,245.02215679999995,245.0294017000001,247.09559850000005,246.37894260000007,247.09559850000005,249.60062360000006,j,0.688026900000068,None,10,image2,-31,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
56,0,56,None,,,,,,,56,0,56,0,249.70365170000014,,,,,,,,,,,,,,,,,,,,,249.69655280000006,249.70365170000014,251.76152180000008,250.52893540000014,251.76152180000008,252.76300719999995,None,,,,,,,,,,,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
57,0,57,f,0.31453209999995124,None,,,,,57,0,57,0,252.81199949999996,,,,,,,,,,,,,,,,,,,,,252.80488560000003,252.81199949999996,254.62890119999997,254.29571320000014,254.62890119999997,256.5633977,f,0.31453209999995124,None,10,image2,-32,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
58,0,58,j,0.5600466000000779,None,,,,,58,0,58,0,256.61296820000007,,,,,,,,,,,,,,,,,,,,,256.6054875,256.61296820000007,259.1456465000001,258.56233999999995,259.1456465000001,261.11782889999995,j,0.5600466000000779,None,10,image2,-33,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
59,0,59,f,0.5932496000000356,None,,,,,59,0,59,0,261.17100440000013,,,,,,,,,,,,,,,,,,,,,261.1638851,261.17100440000013,263.36229460000004,262.7456227,263.36229460000004,265.1716253000002,f,0.5932496000000356,None,0,image2,7,image1,image2,[],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
60,0,60,f,0.5231160999996973,None,,,,,60,0,60,0,265.2229113000001,,,,,,,,,,,,,,,,,,,,,265.2157989,265.2229113000001,267.4455682999999,266.8956108,267.4455682999999,269.90151360000004,f,0.5231160999996973,None,10,image1,6,image1,image2,['high'],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
61,0,61,j,0.8032565999997132,None,,,,,61,0,61,0,270.0029600999999,,,,,,,,,,,,,,,,,,,,,269.99575310000023,270.0029600999999,272.3121474000002,271.47896019999985,272.3121474000002,273.9532357999999,j,0.8032565999997132,None,10,image1,5,image1,image2,"['high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
62,0,62,f,0.5873830999998972,None,,,,,62,0,62,0,274.0054695000001,,,,,,,,,,,,,,,,,,,,,273.9981871000002,274.0054695000001,276.29567199999997,275.67878559999986,276.29567199999997,278.7889247999999,f,0.5873830999998972,None,10,image1,4,image1,image2,"['high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
63,0,63,j,0.6830841999999393,None,,,,,63,0,63,0,278.8409429999999,,,,,,,,,,,,,,,,,,,,,278.83362580000016,278.8409429999999,280.5955723999998,279.8954930000002,280.5955723999998,283.52821599999993,j,0.6830841999999393,None,10,image1,3,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
64,0,64,f,0.4849404000001414,None,,,,,64,0,64,0,283.5788847000001,,,,,,,,,,,,,,,,,,,,,283.5715203000002,283.5788847000001,285.1455748000001,284.6288090999999,285.1455748000001,287.782277,f,0.4849404000001414,None,0,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
65,0,65,j,0.47701779999988503,None,,,,,65,0,65,0,287.8862944,,,,,,,,,,,,,,,,,,,,,287.87907759999985,287.8862944,288.94551860000024,288.44561279999994,,291.9099146000001,j,0.47701779999988503,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
66,0,66,f,0.4653486000001976,None,,,,,66,0,66,0,291.9546735000001,,,,,,,,,,,,,,,,,,,,,291.94756930000017,291.9546735000001,294.0122755,293.5289243999998,294.0122755,296.48410100000024,f,0.4653486000001976,None,0,image1,9,image2,image1,['low'],0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
67,0,67,f,0.5764767000000575,None,,,,,67,0,67,0,296.535529,,,,,,,,,,,,,,,,,,,,,296.5281164999999,296.535529,298.16222619999985,297.5622350000001,298.16222619999985,300.0101397000001,f,0.5764767000000575,None,0,image2,8,image2,image1,"['low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
68,0,68,f,0.9513737000002038,None,,,,,68,0,68,0,300.06101939999985,,,,,,,,,,,,,,,,,,,,,300.05372250000005,300.06101939999985,302.14553390000015,301.16223190000005,302.14553390000015,304.8699153,f,0.9513737000002038,None,0,image2,7,image2,image1,"['low', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
69,0,69,j,0.5231182000002264,None,,,,,69,0,69,0,304.92088480000007,,,,,,,,,,,,,,,,,,,,,304.9137410000001,304.92088480000007,306.24548630000004,305.6954363000002,306.24548630000004,309.0803589999998,j,0.5231182000002264,None,0,image1,6,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
70,0,70,f,1.0511849999998049,None,,,,,70,0,70,0,309.1840494999999,,,,,,,,,,,,,,,,,,,,,309.17696520000004,309.1840494999999,311.9621810000001,310.87888,311.9621810000001,314.2654447000002,f,1.0511849999998049,None,0,image1,5,image2,image1,"['low', 'high', 'high', 'low', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
71,0,71,f,0.4516443999996227,None,,,,,71,0,71,0,314.31672390000017,,,,,,,,,,,,,,,,,,,,,314.30938519999995,314.31672390000017,315.3621313000001,314.87878909999995,,316.9766204,f,0.4516443999996227,None,10,image2,4,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
72,0,72,j,0.4891609999999673,None,,,,,72,0,72,0,317.0208795000001,,,,,,,,,,,,,,,,,,,,,317.01365629999987,317.0208795000001,319.2455978999999,318.7288550999999,319.2455978999999,320.868076,j,0.4891609999999673,None,10,image2,3,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
73,0,73,f,0.5191190000000461,None,,,,,73,0,73,0,320.91629910000006,,,,,,,,,,,,,,,,,,,,,320.9090841,320.91629910000006,322.52884470000004,321.9789346,322.52884470000004,324.8044112,f,0.5191190000000461,None,10,image2,2,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
74,0,74,f,0.5153205999999955,None,,,,,74,0,74,0,324.9127000000001,,,,,,,,,,,,,,,,,,,,,324.90547979999997,324.9127000000001,327.19547579999994,326.6621112999999,327.19547579999994,329.4795529999999,f,0.5153205999999955,None,10,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
75,0,75,f,0.3975995000000694,None,,,,,75,0,75,0,329.5302929000002,,,,,,,,,,,,,,,,,,,,,329.5231623000002,329.5302929000002,331.0454456,330.6288643999999,331.0454456,332.55095940000024,f,0.3975995000000694,None,10,image2,3,image1,image2,[],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
76,0,76,f,0.49728270000014163,None,,,,,76,0,76,0,332.59533880000004,,,,,,,,,,,,,,,,,,,,,332.5881311999999,332.59533880000004,334.6454566,334.12903310000024,334.6454566,336.1656633,f,0.49728270000014163,None,0,image2,2,image1,image2,['low'],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
77,0,77,j,0.6227183999999397,None,,,,,77,0,77,0,336.21625340000014,,,,,,,,,,,,,,,,,,,,,336.20923960000005,336.21625340000014,337.46217580000007,336.8121321000001,337.46217580000007,338.9393186,j,0.6227183999999397,None,10,image1,1,image1,image2,"['low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
78,0,78,j,0.530771900000218,None,,,,,78,0,78,0,339.0385832999998,,,,,,,,,,,,,,,,,,,,,339.03149880000024,339.0385832999998,340.4287738999999,339.87892829999987,340.4287738999999,343.35041019999994,j,0.530771900000218,None,0,image1,0,image1,image2,"['low', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
79,0,79,j,0.8267928000000211,None,,,,,79,0,79,0,343.39497000000006,,,,,,,,,,,,,,,,,,,,,343.38777959999993,343.39497000000006,345.7621408000002,344.9120650000002,345.7621408000002,348.05607810000015,j,0.8267928000000211,None,0,image2,-1,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
80,0,80,f,0.8142531000003146,None,,,,,80,0,80,0,348.1080362,,,,,,,,,,,,,,,,,,,,,348.1007735999999,348.1080362,349.8454389000001,349.0121388,349.8454389000001,352.12874320000014,f,0.8142531000003146,None,0,image2,-2,image1,image2,"['low', 'high', 'high', 'low', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
81,0,81,j,0.4442053000002488,None,,,,,81,0,81,0,352.1802691999999,,,,,,,,,,,,,,,,,,,,,352.17276620000007,352.1802691999999,354.3288847000001,353.86217360000023,354.3288847000001,356.2843737999999,j,0.4442053000002488,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
82,0,82,f,0.44004510000013397,None,,,,,82,0,82,0,356.33455059999983,,,,,,,,,,,,,,,,,,,,,356.32745679999994,356.33455059999983,358.8288405999999,358.3621314999998,358.8288405999999,361.6030996000002,f,0.44004510000013397,None,10,image2,-4,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
83,0,83,j,0.7623720000001413,None,,,,,83,0,83,0,361.7101,,,,,,,,,,,,,,,,,,,,,361.70263739999996,361.7101,364.1121922,363.3288715000001,364.1121922,365.9068625000002,j,0.7623720000001413,None,0,image1,-5,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
84,0,84,f,0.6094354000001658,None,,,,,84,0,84,0,365.9513138,,,,,,,,,,,,,,,,,,,,,365.9442634999998,365.9513138,368.3620576999999,367.72871439999994,368.3620576999999,370.36505490000013,f,0.6094354000001658,None,0,image2,-6,image1,image2,"['low', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
85,0,85,f,0.9237105000001975,None,,,,,85,0,85,0,370.4096324999998,,,,,,,,,,,,,,,,,,,,,370.40220060000024,370.4096324999998,372.02879910000024,371.0787542999999,372.02879910000024,374.0733118999999,f,0.9237105000001975,None,0,image2,-7,image1,image2,"['low', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
86,0,86,j,0.6885743000002549,None,,,,,86,0,86,0,374.1230819,,,,,,,,,,,,,,,,,,,,,374.11608090000004,374.1230819,376.06209539999986,375.34544519999986,376.06209539999986,377.6047176999998,j,0.6885743000002549,None,10,image1,-8,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
87,0,87,j,0.5458878999997978,None,,,,,87,0,87,0,377.71224289999986,,,,,,,,,,,,,,,,,,,,,377.7049720000002,377.71224289999986,378.8620840000001,378.2955098,,381.6993848999998,j,0.5458878999997978,None,10,image1,-9,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
88,0,88,j,0.5294613999999456,None,,,,,88,0,88,0,381.7517544,,,,,,,,,,,,,,,,,,,,,381.7444272,381.7517544,383.66218890000005,383.11216070000023,383.66218890000005,385.90908950000016,j,0.5294613999999456,None,10,image1,-10,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
89,0,89,j,0.9486658999999236,None,,,,,89,0,89,0,385.95367379999993,,,,,,,,,,,,,,,,,,,,,385.94657230000007,385.95367379999993,388.028779,387.06212979999987,388.028779,390.2514623999998,j,0.9486658999999236,None,0,image2,-11,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
90,0,90,f,0.629070099999808,None,,,,,90,0,90,0,390.3018282999999,,,,,,,,,,,,,,,,,,,,,390.2944577999999,390.3018282999999,392.26208580000025,391.6121341999999,392.26208580000025,394.3782109000001,f,0.629070099999808,None,10,image1,-12,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
91,0,91,f,0.6235560000000078,None,,,,,91,0,91,0,394.43195070000024,,,,,,,,,,,,,,,,,,,,,394.4248924000001,394.43195070000024,396.82872740000016,396.17866819999995,396.82872740000016,399.3509897000001,f,0.6235560000000078,None,0,image1,2,image2,image1,[],0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
92,0,92,j,0.5958596000000398,None,,,,,92,0,92,0,399.44971009999995,,,,,,,,,,,,,,,,,,,,,399.4425549,399.44971009999995,401.0954420999999,400.4787865999999,401.0954420999999,402.59706919999985,j,0.5958596000000398,None,10,image2,1,image2,image1,['high'],0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
93,0,93,f,1.0144224000000577,None,,,,,93,0,93,0,402.6478813000001,,,,,,,,,,,,,,,,,,,,,402.64077109999994,402.6478813000001,405.62878609999984,404.5954607000001,405.62878609999984,407.29295290000005,f,1.0144224000000577,None,0,image2,0,image2,image1,"['high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
94,0,94,j,0.5065811000004032,None,,,,,94,0,94,0,407.3376673999999,,,,,,,,,,,,,,,,,,,,,407.3306992999999,407.3376673999999,409.0287228999998,408.4952409,409.0287228999998,411.5454315999998,j,0.5065811000004032,None,0,image1,-1,image2,image1,"['high', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
95,0,95,j,0.6459054000001743,None,,,,,95,0,95,0,411.5960139000001,,,,,,,,,,,,,,,,,,,,,411.58870649999994,411.5960139000001,413.0788398000002,412.41212819999987,413.0788398000002,415.54479990000004,j,0.6459054000001743,None,10,image2,-2,image2,image1,"['high', 'high', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
96,0,96,j,0.9076073999999608,None,,,,,96,0,96,0,415.6473244000001,,,,,,,,,,,,,,,,,,,,,415.6403717999999,415.6473244000001,418.17881790000024,417.2454731,418.17881790000024,420.4693386000001,j,0.9076073999999608,None,0,image1,-3,image2,image1,"['high', 'high', 'low', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
97,0,97,j,0.5846516999999949,None,,,,,97,0,97,0,420.52055140000016,,,,,,,,,,,,,,,,,,,,,420.5132452999999,420.52055140000016,421.94537400000013,421.32875990000025,421.94537400000013,423.67555160000006,j,0.5846516999999949,None,10,image2,-4,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
98,0,98,None,,,,,,,98,0,98,0,423.72058159999983,,,,,,,,,,,,,,,,,,,,,423.7134211,423.72058159999983,425.7780267999999,424.5455773000001,425.7780267999999,426.77957900000024,None,,,,,,,,,,,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
99,0,99,f,0.3670247999998537,None,,,,,99,0,99,0,426.8319488999998,,,,,,,,,,,,,,,,,,,,,426.8249314000002,426.8319488999998,427.7620546999999,427.37875039999994,,429.5828512999999,f,0.3670247999998537,None,0,image1,-5,image2,image1,"['high', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
100,0,100,j,0.8421401999999034,None,,,,,100,0,100,0,429.62745299999983,,,,,,,,,,,,,,,,,,,,,429.6200116000002,429.62745299999983,431.3788412000001,430.5121947,431.3788412000001,433.12795070000016,j,0.8421401999999034,None,0,image1,-6,image2,image1,"['low', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
101,0,101,f,0.5054315000002134,None,,,,,101,0,101,0,433.2343419000001,,,,,,,,,,,,,,,,,,,,,433.2272848,433.2343419000001,435.26203310000005,434.72875050000016,435.26203310000005,437.95371090000003,f,0.5054315000002134,None,0,image2,-7,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
102,0,102,j,0.4986258000003545,None,,,,,102,0,102,0,438.0052581000002,,,,,,,,,,,,,,,,,,,,,437.9980152999999,438.0052581000002,439.6287055999999,439.1120122,439.6287055999999,441.5985984000001,j,0.4986258000003545,None,0,image1,-8,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
103,0,103,f,0.9570936000000074,None,,,,,103,0,103,0,441.6497141000002,,,,,,,,,,,,,,,,,,,,,441.6426128999999,441.6497141000002,443.21198690000006,442.2288666000002,443.21198690000006,445.22824049999986,f,0.9570936000000074,None,10,image2,-9,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
104,0,104,f,0.5681377000000793,None,,,,,104,0,104,0,445.28157620000025,,,,,,,,,,,,,,,,,,,,,445.2742866000001,445.28157620000025,446.96198470000013,446.36195999999995,446.96198470000013,448.4875754000002,f,0.5681377000000793,None,10,image2,-10,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
105,0,105,j,0.5719837999999982,None,,,,,105,0,105,0,448.59562119999987,,,,,,,,,,,,,,,,,,,,,448.5884168,448.59562119999987,450.0786261999999,449.4787388000002,450.0786261999999,452.6612180999998,j,0.5719837999999982,None,10,image2,-11,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
106,0,106,j,0.47641350000003513,None,,,,,106,0,106,0,452.7066262999999,,,,,,,,,,,,,,,,,,,,,452.69952020000005,452.7066262999999,454.7620586999999,454.2620717000002,454.7620586999999,456.64496650000024,j,0.47641350000003513,None,10,image2,4,image1,image2,[],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
107,0,107,j,0.5088964999999916,None,,,,,107,0,107,0,456.69874649999997,,,,,,,,,,,,,,,,,,,,,456.6917332999999,456.69874649999997,457.9787288,457.44538579999994,457.9787288,460.61163899999997,j,0.5088964999999916,None,0,image2,3,image1,image2,['low'],0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
108,0,108,f,0.576816200000394,None,,,,,108,0,108,0,460.66229799999996,,,,,,,,,,,,,,,,,,,,,460.6550337000001,460.66229799999996,462.14531999999986,461.5453458999998,462.14531999999986,464.63491180000005,f,0.576816200000394,None,0,image2,2,image1,image2,"['low', 'low']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
109,0,109,j,0.3877437999999529,None,,,,,109,0,109,0,464.6798672000002,,,,,,,,,,,,,,,,,,,,,464.6726136,464.6798672000002,466.2786865999999,465.86197229999993,466.2786865999999,468.97995730000025,j,0.3877437999999529,None,0,image1,1,image1,image2,"['low', 'low', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
110,0,110,f,0.7963022000003548,None,,,,,110,0,110,0,469.0869396999999,,,,,,,,,,,,,,,,,,,,,469.07973240000024,469.0869396999999,471.87862100000007,471.06202689999986,471.87862100000007,473.4285685000002,f,0.7963022000003548,None,10,image1,0,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
111,0,111,f,0.49040530000002036,None,,,,,111,0,111,0,473.4779602000001,,,,,,,,,,,,,,,,,,,,,473.4706727,473.4779602000001,474.8287584000002,474.3119315000001,474.8287584000002,477.7018722,f,0.49040530000002036,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
112,0,112,f,0.541694600000028,None,,,,,112,0,112,0,477.7508796999998,,,,,,,,,,,,,,,,,,,,,477.7435515999998,477.7508796999998,478.99530290000007,478.42870130000006,478.99530290000007,481.5449437999998,f,0.541694600000028,None,10,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
113,0,113,j,0.5793955000003734,None,,,,,113,0,113,0,481.5957040999999,,,,,,,,,,,,,,,,,,,,,481.5884199999998,481.5957040999999,483.2954161,482.6952772000002,483.2954161,485.19530409999993,j,0.5793955000003734,None,10,image1,3,image2,image1,[],0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
114,0,114,j,0.5474994999999581,None,,,,,114,0,114,0,485.30264520000014,,,,,,,,,,,,,,,,,,,,,485.29565909999997,485.30264520000014,487.01186429999984,486.4453592000002,487.01186429999984,489.0510329000001,j,0.5474994999999581,None,0,image1,2,image2,image1,['low'],0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
115,0,115,f,0.726447300000018,None,,,,,115,0,115,0,489.1052035,,,,,,,,,,,,,,,,,,,,,489.09807209999985,489.1052035,490.76196289999984,490.0119818999999,490.76196289999984,492.33054879999986,f,0.726447300000018,None,0,image2,1,image2,image1,"['low', 'high']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
116,0,116,f,0.7337760999998864,None,,,,,116,0,116,0,492.3822885000002,,,,,,,,,,,,,,,,,,,,,492.37535600000024,492.3822885000002,494.5619350999998,493.8120342999998,494.5619350999998,497.29230310000025,f,0.7337760999998864,None,0,image1,0,image2,image1,"['low', 'high', 'low']",0.3,0.7,98,001,2025-03-08_10h49.42.613,实验程序1.0,2024.2.4,59.99793607094434,2025-03-08 10h49.52.119892 +0800,
