thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
60,0,60,f,0.49835,None,,,,,60,0,60,0,309.0223727,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0130535,309.0223727,310.1698744,309.6546524,,312.4945677,f,0.49835,None,10,image1,1,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
61,0,61,f,0.348019399,None,,,,,61,0,61,0,312.6061642,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5973247,312.6061642,314.4870163,314.1199693,314.4870163,316.1539269,f,0.348019399,None,10,image1,4,image2,image1,[],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
62,0,62,j,1.0715122,None,,,,,62,0,62,0,316.2059329,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1970351,316.2059329,319.1029235,318.0028464,319.1029235,321.5613049,j,1.0715122,None,10,image1,3,image2,image1,['low'],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
63,0,63,f,0.3750016,None,,,,,63,0,63,0,321.6130022,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.6037922,321.6130022,323.3861914,322.9861954,323.3861914,325.2033201,f,0.3750016,None,0,image1,2,image2,image1,"['low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
64,0,64,j,0.935458599,None,,,,,64,0,64,0,325.2543502,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2455249,325.2543502,327.5195868,326.5538457,327.5195868,329.5998536,j,0.935458599,None,0,image1,1,image2,image1,"['low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
65,0,65,None,,,,,,,65,0,65,0,329.7143081,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7051178,329.7143081,332.3196234,331.0861206,332.3196234,333.3211828,None,,,,,,,,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
66,0,66,f,0.308960499,None,,,,,66,0,66,0,333.3733724,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.3646583,333.3733724,335.5862186,335.2528439,335.5862186,337.7325177,f,0.308960499,None,10,image1,0,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
67,0,67,f,0.6647882,None,,,,,67,0,67,0,337.7846845,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.7756544,337.7846845,339.0533784,338.369759,339.0533784,341.0794223,f,0.6647882,None,0,image1,-1,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
68,0,68,f,0.830701301,None,,,,,68,0,68,0,341.1309695,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1219623,341.1309695,342.6698512,341.8200815,342.6698512,345.0310977,f,0.830701301,None,0,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
69,0,69,f,1.201873401,None,,,,,69,0,69,0,345.1614569,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1526286,345.1614569,347.5537777,346.3197309,347.5537777,350.5874764,f,1.201873401,None,0,image2,,image2,image1,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
70,0,70,f,1.0884641,None,,,,,70,0,70,0,350.6392587,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.6301319,350.6392587,352.4862211,351.3695292,352.4862211,355.2749897,f,1.0884641,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
71,0,71,j,0.558771599,None,,,,,71,0,71,0,355.326214,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.3174731,355.326214,357.5862203,357.0027608,357.5862203,359.9089581,j,0.558771599,None,0,image1,-4,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
72,0,72,f,0.518693399,None,,,,,72,0,72,0,359.9605087,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.9516149,359.9605087,361.119837,360.5705409,,363.0040433,f,0.518693399,None,0,image1,-5,image2,image1,"['low', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
73,0,73,j,0.5151511,None,,,,,73,0,73,0,363.0562973,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0466201,363.0562973,364.8698725,364.3363862,364.8698725,367.6393477,j,0.5151511,None,0,image1,-6,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
74,0,74,j,0.526794,None,,,,,74,0,74,0,367.7558646,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.7458891,367.7558646,369.7536542,369.2034332,369.7536542,372.3890486,j,0.526794,None,0,image2,-7,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
75,0,75,j,0.503441401,None,,,,,75,0,75,0,372.4411984,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4322984,372.4411984,374.9031165,374.3697909,374.9031165,377.2835851,j,0.503441401,None,10,image1,-8,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
76,0,76,j,0.5600067,None,,,,,76,0,76,0,377.3368605,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3277451,377.3368605,378.6029532,378.0197254,378.6029532,380.6347681,j,0.5600067,None,0,image1,-9,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
77,0,77,j,0.543413201,None,,,,,77,0,77,0,380.6867348,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.6772603,380.6867348,382.1031428,381.5391251,382.1031428,383.6644799,j,0.543413201,None,10,image1,-10,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
78,0,78,j,0.3968687,None,,,,,78,0,78,0,383.7814107,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7716709,383.7814107,385.4530196,385.0362137,385.4530196,387.9833717,j,0.3968687,None,10,image1,-11,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
79,0,79,j,0.5735853,None,,,,,79,0,79,0,388.034555,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0255018,388.034555,390.053987,389.4531657,390.053987,392.9094478,j,0.5735853,None,0,image1,-12,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
80,0,80,f,0.6436348,None,,,,,80,0,80,0,392.9623984,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9528365,392.9623984,395.3362753,394.6697864,395.3362753,397.3785184,f,0.6436348,None,10,image2,-13,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
81,0,81,j,0.878203401,None,,,,,81,0,81,0,397.4314844,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4225979,397.4314844,400.0872968,399.1864641,400.0872968,402.8073775,j,0.878203401,None,0,image2,-14,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
82,0,82,j,1.0704796,None,,,,,82,0,82,0,402.8589442,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8498245,402.8589442,405.3028338,404.203008,405.3028338,407.5636612,j,1.0704796,None,0,image1,-15,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
83,0,83,f,0.8512593,None,,,,,83,0,83,0,407.6779182,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.6688631,407.6779182,409.9861649,409.1030762,409.9861649,411.5572397,f,0.8512593,None,10,image2,-16,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
84,0,84,f,0.6896226,None,,,,,84,0,84,0,411.6091281,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5998585,411.6091281,413.8695657,413.153043,413.8695657,416.1175593,f,0.6896226,None,0,image1,-17,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
85,0,85,f,0.4295364,None,,,,,85,0,85,0,416.1700042,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.1608826,416.1700042,418.2862549,417.8363319,418.2862549,420.3933172,f,0.4295364,None,10,image2,-18,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
86,0,86,j,0.399329299,None,,,,,86,0,86,0,420.4453192,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4359678,420.4453192,422.6365197,422.2195604,422.6365197,424.9800991,j,0.399329299,None,10,image2,-19,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
87,0,87,j,0.3958368,None,,,,,87,0,87,0,425.1022005,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0923549,425.1022005,426.1030801,425.6862756,,428.2960446,j,0.3958368,None,0,image1,-20,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
88,0,88,f,1.005778801,None,,,,,88,0,88,0,428.348741,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.3399407,428.348741,430.869773,429.8363985,430.869773,433.4377911,f,1.005778801,None,10,image2,-21,image2,image1,"['high', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
89,0,89,f,1.198503898,None,,,,,89,0,89,0,433.4888844,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4800715,433.4888844,435.4535276,434.2361464,435.4535276,437.9522658,f,1.198503898,None,0,image1,-22,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
90,0,90,f,0.383019999,None,,,,,90,0,90,0,438.0035911,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.9948229,438.0035911,439.3695703,438.9698582,439.3695703,441.832326,f,0.383019999,None,0,image1,-23,image2,image1,"['high', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
91,0,91,j,0.4005509,None,,,,,91,0,91,0,441.8851373,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.8749382,441.8851373,443.3531151,442.9362091,443.3531151,445.1211737,j,0.4005509,None,10,image2,-24,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
92,0,92,f,0.483636299,None,,,,,92,0,92,0,445.2366851,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.2277162,445.2366851,447.7698828,447.2540904,447.7698828,449.4620198,f,0.483636299,None,10,image2,-25,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
93,0,93,f,0.458241999,None,,,,,93,0,93,0,449.5149236,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.5056714,449.5149236,451.2030677,450.7198215,451.2030677,454.0552204,f,0.458241999,None,0,image1,-26,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
94,0,94,j,0.387488499,None,,,,,94,0,94,0,454.1061926,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0971599,454.1061926,456.1030899,455.686198,456.1030899,458.2507306,j,0.387488499,None,10,image2,-27,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
95,0,95,f,0.334773701,None,,,,,95,0,95,0,458.3023785,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.2930216,458.3023785,460.3362185,459.9704768,460.3362185,462.9516806,f,0.334773701,None,0,image2,-28,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
96,0,96,j,0.671727099,None,,,,,96,0,96,0,463.0692731,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0601175,463.0692731,464.6699181,463.9697046,464.6699181,466.5667674,j,0.671727099,None,0,image1,-29,image2,image1,"['high', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
97,0,97,j,0.498107901,None,,,,,97,0,97,0,466.6188377,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.6094055,466.6188377,468.6364803,468.1198302,468.6364803,470.2217567,j,0.498107901,None,10,image2,-30,image2,image1,"['high', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
98,0,98,j,0.4267813,None,,,,,98,0,98,0,470.2736641,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.2648222,470.2736641,471.5695356,471.1195456,471.5695356,474.5329334,j,0.4267813,None,10,image2,-31,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
99,0,99,j,0.777671499,None,,,,,99,0,99,0,474.5858581,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.576108,474.5858581,476.5197209,475.7197987,476.5197209,478.3468572,j,0.777671499,None,0,image2,3,image1,image2,[],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
100,0,100,f,0.882653799,None,,,,,100,0,100,0,478.3981212,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.3892917,478.3981212,480.6030997,479.7032728,480.6030997,482.9681912,f,0.882653799,None,0,image2,2,image1,image2,['low'],0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
101,0,101,j,0.569609901,None,,,,,101,0,101,0,483.0852937,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.075652,483.0852937,485.6362204,485.040036,485.6362204,487.4698819,j,0.569609901,None,10,image1,1,image1,image2,"['low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
102,0,102,j,0.442911301,None,,,,,102,0,102,0,487.5215637,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.5124529,487.5215637,488.7864696,488.3195847,488.7864696,491.0517249,j,0.442911301,None,0,image1,0,image1,image2,"['low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
103,0,103,j,1.0218559,None,,,,,103,0,103,0,491.1035056,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0947633,491.1035056,493.0695254,492.0196041,493.0695254,495.8226409,j,1.0218559,None,10,image2,-1,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
104,0,104,j,0.642149199,None,,,,,104,0,104,0,495.874434,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8654807,495.874434,497.169543,496.5028675,497.169543,500.0691157,j,0.642149199,None,10,image2,-2,image1,image2,"['low', 'high', 'high', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
105,0,105,j,0.357313501,None,,,,,105,0,105,0,500.1959177,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1868719,500.1959177,502.4197706,502.0363786,502.4197706,505.3431655,j,0.357313501,None,0,image2,-3,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
106,0,106,f,1.143527001,None,,,,,106,0,106,0,505.3956389,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.3865005,505.3956389,507.3362132,506.169533,507.3362132,510.0037869,f,1.143527001,None,10,image1,-4,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
107,0,107,j,0.6530232,None,,,,,107,0,107,0,510.055422,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.046529,510.055422,511.7199036,511.0363909,511.7199036,513.4657782,j,0.6530232,None,10,image1,-5,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
108,0,108,j,0.371021802,None,,,,,108,0,108,0,513.5183226,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5093903,513.5183226,515.6866984,515.2863922,515.6866984,517.6684242,j,0.371021802,None,10,image1,-6,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
109,0,109,j,0.3149997,None,,,,,109,0,109,0,517.720217,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.7112813,517.720217,519.4194671,519.0864425,519.4194671,521.6155723,j,0.3149997,None,0,image1,-7,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
110,0,110,j,1.1097914,None,,,,,110,0,110,0,521.732343,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7230496,521.732343,524.3530301,523.2195995,524.3530301,526.8494248,j,1.1097914,None,10,image1,3,image2,image1,[],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
111,0,111,j,1.1978487,None,,,,,111,0,111,0,526.9011998,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8919537,526.9011998,529.8696437,528.6531074,529.8696437,532.7700664,j,1.1978487,None,10,image2,2,image2,image1,['high'],0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
112,0,112,f,1.056628101,None,,,,,112,0,112,0,532.8225841,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8139856,532.8225841,535.4197217,534.3365505,535.4197217,537.3496572,f,1.056628101,None,10,image2,1,image2,image1,"['high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
113,0,113,j,0.358896499,None,,,,,113,0,113,0,537.401409,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3922864,537.401409,539.1862583,538.8034177,539.1862583,541.0835131,j,0.358896499,None,10,image2,0,image2,image1,"['high', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
114,0,114,j,0.460362801,None,,,,,114,0,114,0,541.2025616,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1932168,541.2025616,542.3364519,541.8530342,,544.5725644,j,0.460362801,None,10,image2,-1,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
115,0,115,f,0.781989101,None,,,,,115,0,115,0,544.6255982,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.616481,544.6255982,547.436436,546.6361867,547.436436,549.0970481,f,0.781989101,None,10,image1,-2,image2,image1,"['high', 'high', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
116,0,116,j,0.8315602,None,,,,,116,0,116,0,549.1488415,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.1398396,549.1488415,550.8362878,549.9864639,550.8362878,553.728142,j,0.8315602,None,0,image1,-3,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
117,0,117,j,0.5900377,None,,,,,117,0,117,0,553.7814659,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7719027,553.7814659,555.6196875,555.0029712,555.6196875,557.1010676,j,0.5900377,None,10,image1,-4,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
118,0,118,j,0.673538601,None,,,,,118,0,118,0,557.2218225,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.212964,557.2218225,559.4364036,558.7367393,559.4364036,562.115026,j,0.673538601,None,0,image1,-5,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
119,0,119,None,,,,,,,119,0,119,0,562.1665979,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1579733,562.1665979,564.0027492,562.7698443,564.0027492,565.0036416,None,,,,,,,,,,,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
120,0,120,j,0.539608499,None,,,,,120,0,120,0,565.0554288,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0468707,565.0554288,566.636221,566.0700259,566.636221,569.5291514,j,0.539608499,None,10,image1,-6,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
121,0,121,j,0.407524399,None,,,,,121,0,121,0,569.5810743,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5721838,569.5810743,571.6363842,571.2031217,571.6363842,574.2388976,j,0.407524399,None,10,image2,-7,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
122,0,122,j,0.5789911,None,,,,,122,0,122,0,574.2913524,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.2825799,574.2913524,575.4861626,574.8861253,,577.5092315,j,0.5789911,None,0,image2,-8,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
123,0,123,f,1.1314767,None,,,,,123,0,123,0,577.6293888,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.6203345,577.6293888,580.2365485,579.0869855,580.2365485,582.0791424,f,1.1314767,None,0,image2,-9,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
124,0,124,f,0.8822117,None,,,,,124,0,124,0,582.13093,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1219741,582.13093,584.6197306,583.7195356,584.6197306,586.4831843,f,0.8822117,None,0,image1,-10,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,13,1,2024-11-15_16h23.26.905,实验程序1.0,2024.2.4,59.99124141,2024-11-15 16h23.43.205161 +0800
