thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
125,0,125,f,0.3869734,None,,,,,125,0,125,0,528.8316276,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.824291,528.8316276,531.2387869,530.8220114,531.2387869,533.2838389,f,0.3869734,None,0,image1,6,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
126,0,126,j,0.3630863,None,,,,,126,0,126,0,533.3342148,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.3269036,533.3342148,535.2218617,534.8386823,535.2218617,537.2129306,j,0.3630863,None,0,image2,5,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
127,0,127,f,0.460252,None,,,,,127,0,127,0,537.2583482,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.251448,537.2583482,539.4886586,539.0054444,539.4886586,541.2334712,f,0.460252,None,10,image2,4,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
128,0,128,f,0.3490727,None,,,,,128,0,128,0,541.3344093,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3272807,541.3344093,543.73878,543.3720171,543.73878,545.7330697,f,0.3490727,None,10,image2,3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
129,0,129,j,0.5497464,None,,,,,129,0,129,0,545.7827575,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7758442,545.7827575,547.9220927,547.3554984,547.9220927,549.9143456,j,0.5497464,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
130,0,130,f,0.5628245,None,,,,,130,0,130,0,549.9663353,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.9591769,549.9663353,551.6055598,551.02206,551.6055598,553.3477407,f,0.5628245,None,10,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
131,0,131,j,0.5747412,None,,,,,131,0,131,0,553.4009825,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3935811,553.4009825,555.3387384,554.7387688,555.3387384,558.2829384,j,0.5747412,None,0,image2,12,image1,image2,['low'],0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
132,0,132,j,0.648936,None,,,,,132,0,132,0,558.3823677,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3752171,558.3823677,560.1221267,559.4555196,560.1221267,562.3955943,j,0.648936,None,10,image1,11,image1,image2,"['low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
133,0,133,j,0.5364039,None,,,,,133,0,133,0,562.4461358,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4387988,562.4461358,564.0388744,563.4720204,564.0388744,566.6580571,j,0.5364039,None,10,image1,10,image1,image2,"['low', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
134,0,134,j,0.6223394,None,,,,,134,0,134,0,566.7098151,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7026721,566.7098151,567.9887745,567.3387521,567.9887745,570.7002929,j,0.6223394,None,10,image1,9,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
135,0,135,f,0.9555089,None,,,,,135,0,135,0,570.7456835,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7385274,570.7456835,573.1887954,572.2055664,573.1887954,575.8891589,f,0.9555089,None,10,image1,8,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
136,0,136,j,0.588736,None,,,,,136,0,136,0,575.9417071,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.934766,575.9417071,577.6220524,577.0053522,577.6220524,580.1685081,j,0.588736,None,10,image1,7,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
137,0,137,j,0.5730965,None,,,,,137,0,137,0,580.2757402,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.2687203,580.2757402,582.7720953,582.1720948,582.7720953,584.5406775,j,0.5730965,None,0,image1,6,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
138,0,138,j,0.5425871,None,,,,,138,0,138,0,584.5915272,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5845169,584.5915272,586.1220273,585.5553925,586.1220273,588.4420654,j,0.5425871,None,10,image2,5,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
139,0,139,j,1.1281677,None,,,,,139,0,139,0,588.4940781,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.486996,588.4940781,590.2221486,589.0721798,590.2221486,593.1692148,j,1.1281677,None,0,image2,4,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
140,0,140,f,0.8990037,None,,,,,140,0,140,0,593.2215315,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.2141739,593.2215315,594.7388483,593.8220395,594.7388483,597.3216456,f,0.8990037,None,0,image1,3,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
141,0,141,f,0.3443238,None,,,,,141,0,141,0,597.428867,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4218566,597.428867,599.4556876,599.0888061,599.4556876,601.6570096,f,0.3443238,None,10,image1,2,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
142,0,142,j,0.3659711,None,,,,,142,0,142,0,601.7132046,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.7058023,601.7132046,604.1221884,603.7388177,604.1221884,606.9886058,j,0.3659711,None,0,image1,1,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
143,0,143,f,0.6129554,None,,,,,143,0,143,0,607.0406947,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0334869,607.0406947,608.6055228,607.9720999,608.6055228,610.546314,f,0.6129554,None,0,image2,0,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
144,0,144,j,0.7775964,None,,,,,144,0,144,0,610.5908359,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.5836788,610.5908359,612.65533,611.8553342,612.65533,614.6105347,j,0.7775964,None,0,image2,-1,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
145,0,145,f,0.3330248,None,,,,,145,0,145,0,614.6590466,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.651959,614.6590466,616.3222355,615.9721651,616.3222355,618.4088073,f,0.3330248,None,0,image1,-2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
146,0,146,f,0.5827795,None,,,,,146,0,146,0,618.5124151,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5055345,618.5124151,620.9387192,620.3388283,620.9387192,623.2649471,f,0.5827795,None,0,image2,-3,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
147,0,147,j,0.7296331,None,,,,,147,0,147,0,623.3125262,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3054065,623.3125262,625.805417,625.0554975,625.805417,628.1575073,j,0.7296331,None,10,image1,-4,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
148,0,148,f,0.3750876,None,,,,,148,0,148,0,628.2087318,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.2016079,628.2087318,629.9231479,629.5222386,629.9231479,631.9034404,f,0.3750876,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
149,0,149,f,0.8089356,None,,,,,149,0,149,0,631.9497793,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.9426324,631.9497793,633.3222095,632.4887642,633.3222095,635.4793343,f,0.8089356,None,10,image2,-6,image1,image2,"['low', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
150,0,150,f,0.8198217,None,,,,,150,0,150,0,635.5899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.5829364,635.5899878,638.2387391,637.3888356,638.2387391,641.1382287,f,0.8198217,None,0,image2,-7,image1,image2,"['high', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
151,0,151,f,0.3100654,None,,,,,151,0,151,0,641.18774,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.1802374,641.18774,642.6888795,642.355444,642.6888795,644.7984405,f,0.3100654,None,0,image2,-8,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
152,0,152,j,0.3666125,None,,,,,152,0,152,0,644.8498686,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.8427026,644.8498686,647.1223979,646.7388394,647.1223979,649.9096024,j,0.3666125,None,10,image1,-9,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
153,0,153,f,0.4527764,None,,,,,153,0,153,0,649.9551009,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.9480112,649.9551009,651.6555933,651.1720788,651.6555933,653.4851851,f,0.4527764,None,0,image1,-10,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
154,0,154,j,0.3959266,None,,,,,154,0,154,0,653.5375703,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.530242,653.5375703,655.8389198,655.422081,655.8389198,658.7774808,j,0.3959266,None,0,image1,-11,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
155,0,155,j,0.442811,None,,,,,155,0,155,0,658.8843451,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.8768895,658.8843451,660.7055302,660.2388724,660.7055302,662.7906351,j,0.442811,None,0,image2,-12,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
156,0,156,j,0.3595651,None,,,,,156,0,156,0,662.8448791,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8375902,662.8448791,664.4888196,664.1054079,664.4888196,666.1449256,j,0.3595651,None,0,image1,-13,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
157,0,157,f,0.5519114,None,,,,,157,0,157,0,666.1953613,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.1883107,666.1953613,668.7055247,668.1221325,668.7055247,670.7185556,f,0.5519114,None,0,image2,-14,image1,image2,"['high', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
158,0,158,f,0.334511,None,,,,,158,0,158,0,670.7649957,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.7577115,670.7649957,673.1054198,672.7387499,673.1054198,675.3821171,f,0.334511,None,0,image2,-15,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
159,0,159,f,0.4177438,None,,,,,159,0,159,0,675.494887,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.487807,675.494887,676.4887302,676.0387862,,678.3319965,f,0.4177438,None,10,image2,-16,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
160,0,160,j,0.3486375,None,,,,,160,0,160,0,678.382453,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.3750988,678.382453,679.7555793,679.3888107,679.7555793,681.2780217,j,0.3486375,None,0,image2,-17,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
161,0,161,j,0.3310928,None,,,,,161,0,161,0,681.32706,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.3198031,681.32706,682.355524,682.0054925,,684.9092744,j,0.3310928,None,0,image2,-18,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
162,0,162,j,0.3849221,None,,,,,162,0,162,0,684.9604018,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.9532475,684.9604018,686.4722083,686.0555336,686.4722083,688.4944598,j,0.3849221,None,0,image2,-19,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
163,0,163,f,0.4961107,None,,,,,163,0,163,0,688.544566,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5373932,688.544566,690.0221961,689.505552,690.0221961,692.4287499,f,0.4961107,None,0,image2,-20,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
164,0,164,f,0.449728,None,,,,,164,0,164,0,692.538806,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5314546,692.538806,694.1221034,693.655465,694.1221034,696.9381808,f,0.449728,None,0,image2,-21,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
165,0,165,j,0.3176505,None,,,,,165,0,165,0,696.9896586,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.9825037,696.9896586,697.9221179,697.5722049,,699.7973686,j,0.3176505,None,0,image1,-22,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
166,0,166,f,0.2626288,None,,,,,166,0,166,0,699.8496485,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.842636,699.8496485,700.822147,700.5387537,,703.5585731,f,0.2626288,None,0,image1,-23,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
167,0,167,j,0.281574,None,,,,,167,0,167,0,703.6119616,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6046709,703.6119616,704.7388734,704.4388508,,707.0076838,j,0.281574,None,10,image1,-24,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
168,0,168,f,0.2784712,None,,,,,168,0,168,0,707.1187801,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0533011,707.1187801,709.0389274,708.7387866,709.0389274,711.1571198,f,0.2784712,None,10,image1,-25,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
169,0,169,j,0.3935627,None,,,,,169,0,169,0,711.2089255,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.2017501,711.2089255,712.6887677,712.2721486,712.6887677,714.9262137,j,0.3935627,None,10,image1,6,image2,image1,[],0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
170,0,170,j,0.4314111,None,,,,,170,0,170,0,714.9763916,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9691395,714.9763916,717.3722218,716.9221788,717.3722218,719.2013111,j,0.4314111,None,0,image1,5,image2,image1,['low'],0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
171,0,171,f,0.9929012,None,,,,,171,0,171,0,719.2464914,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2394854,719.2464914,722.1057946,721.0888215,722.1057946,723.8384167,f,0.9929012,None,10,image2,4,image2,image1,"['low', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
172,0,172,f,0.3682384,None,,,,,172,0,172,0,723.8844447,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.8770722,723.8844447,725.105592,724.7054543,,727.7782566,f,0.3682384,None,0,image2,3,image2,image1,"['low', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
173,0,173,f,0.3994899,None,,,,,173,0,173,0,727.8863461,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8205387,727.8863461,728.9222771,728.5058213,,731.6994035,f,0.3994899,None,10,image1,2,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
174,0,174,f,0.3427102,None,,,,,174,0,174,0,731.7520092,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.7446613,731.7520092,733.3054532,732.9388399,733.3054532,735.4283331,f,0.3427102,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'low', 'low']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
175,0,175,f,1.0253155,None,,,,,175,0,175,0,735.4805823,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.473263,735.4805823,737.5223641,736.4722983,737.5223641,740.2236887,f,1.0253155,None,10,image1,0,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
176,0,176,f,0.6142911,None,,,,,176,0,176,0,740.2754121,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.267987,740.2754121,741.7721759,741.1390758,741.7721759,743.3645446,f,0.6142911,None,10,image2,-1,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
177,0,177,f,0.396068,None,,,,,177,0,177,0,743.4156257,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.4085068,743.4156257,745.1889328,744.7721974,745.1889328,747.1423512,f,0.396068,None,0,image1,-2,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
178,0,178,f,0.5235181,None,,,,,178,0,178,0,747.2497825,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.2425551,747.2497825,748.9557182,748.4055262,748.9557182,750.9113666,f,0.5235181,None,10,image2,-3,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
179,0,179,f,0.3560422,None,,,,,179,0,179,0,750.9648256,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.9576226,750.9648256,752.7888706,752.4054249,752.7888706,755.1903078,f,0.3560422,None,0,image2,-4,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,23,1,2024-11-29_10h34.11.170,实验程序1.0,2024.2.4,60.02700014,2024-11-29 10h34.23.387378 +0800
