thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
56,0,56,f,0.8019203000003472,None,,,,,56,0,56,0,241.96173010001075,,,,,,,,,,,,,,,,,,,,,241.9527311999991,241.96173010001075,243.41295420000097,242.5787025000027,243.41295420000097,245.47125529999903,f,0.8019203000003472,None,10,image2,2,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
57,0,57,f,0.6261927999876207,None,,,,,57,0,57,0,245.52326220000396,,,,,,,,,,,,,,,,,,,,,245.5141294000059,245.52326220000396,247.0129314000078,246.3622342000017,247.0129314000078,248.8921005000011,f,0.6261927999876207,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
58,0,58,j,0.5575391000020318,None,,,,,58,0,58,0,248.94503319999785,,,,,,,,,,,,,,,,,,,,,248.93590799999947,248.94503319999785,250.87864270000136,250.29598460000125,250.87864270000136,253.30907440000738,j,0.5575391000020318,None,0,image1,0,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
59,0,59,f,0.3594671000028029,None,,,,,59,0,59,0,253.36341420000826,,,,,,,,,,,,,,,,,,,,,253.35421420000785,253.36341420000826,254.81210950000968,254.4286706999992,254.81210950000968,257.2838460000057,f,0.3594671000028029,None,10,image2,-1,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
60,0,60,f,0.4546461999998428,None,,,,,60,0,60,0,257.3358283999987,,,,,,,,,,,,,,,,,,,,,257.3270416000014,257.3358283999987,258.5120314000087,258.0303236000036,,260.0543553000025,f,0.4546461999998428,None,0,image2,-2,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
61,0,61,j,0.4088218999968376,None,,,,,61,0,61,0,260.16755700000795,,,,,,,,,,,,,,,,,,,,,260.1588202999992,260.16755700000795,261.62866970000323,261.195644899999,261.62866970000323,263.6475160000118,j,0.4088218999968376,None,0,image1,-3,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
62,0,62,j,0.7044405000051484,None,,,,,62,0,62,0,263.70027700001083,,,,,,,,,,,,,,,,,,,,,263.6906078000029,263.70027700001083,265.1620244000078,264.4286255000043,265.1620244000078,267.82972639999934,j,0.7044405000051484,None,0,image2,-4,image2,image1,"['low', 'low', 'high', 'high', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
63,0,63,j,0.6437218999926699,None,,,,,63,0,63,0,267.8824725000013,,,,,,,,,,,,,,,,,,,,,267.87357560000964,267.8824725000013,269.6120738000027,268.9455539000046,269.6120738000027,271.82700470001146,j,0.6437218999926699,None,0,image1,-5,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
64,0,64,j,0.5357908000005409,None,,,,,64,0,64,0,271.87988069999847,,,,,,,,,,,,,,,,,,,,,271.8709940999979,271.87988069999847,273.3791506999987,272.8127026000002,273.3791506999987,275.36379420000594,j,0.5357908000005409,None,10,image2,-6,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
65,0,65,f,0.8120844999939436,None,,,,,65,0,65,0,275.47976980000385,,,,,,,,,,,,,,,,,,,,,275.47102260000247,275.47976980000385,278.1453967999987,277.3120721000014,278.1453967999987,279.6367104000092,f,0.8120844999939436,None,0,image1,-7,image2,image1,"['high', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
66,0,66,f,0.40654260000155773,None,,,,,66,0,66,0,279.6888833999983,,,,,,,,,,,,,,,,,,,,,279.68011050000496,279.6888833999983,281.0786596000107,280.6455702000094,281.0786596000107,282.7939437000023,f,0.40654260000155773,None,10,image2,-8,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
67,0,67,j,0.3982394999911776,None,,,,,67,0,67,0,282.8461252999987,,,,,,,,,,,,,,,,,,,,,282.8376225000102,282.8461252999987,284.9120733000018,284.49540330001037,284.9120733000018,286.7406964000111,j,0.3982394999911776,None,10,image2,-9,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
68,0,68,j,0.36218250000092667,None,,,,,68,0,68,0,286.7938823000004,,,,,,,,,,,,,,,,,,,,,286.7842698000022,286.7938823000004,287.7458681999997,287.3620033000043,,290.62204190000193,j,0.36218250000092667,None,10,image2,-10,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
69,0,69,j,0.37921080000523943,None,,,,,69,0,69,0,290.6737858999986,,,,,,,,,,,,,,,,,,,,,290.66521400000784,290.6737858999986,292.9455154000025,292.5453925000038,292.9455154000025,294.86222870000347,j,0.37921080000523943,None,0,image1,-11,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
70,0,70,j,0.4500324999971781,None,,,,,70,0,70,0,294.97723860001133,,,,,,,,,,,,,,,,,,,,,294.96833530000004,294.97723860001133,296.61291500000516,296.14599410000665,296.61291500000516,299.3107185999979,j,0.4500324999971781,None,10,image2,-12,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
71,0,71,j,0.3821079999906942,None,,,,,71,0,71,0,299.36232590000145,,,,,,,,,,,,,,,,,,,,,299.3529549000086,299.36232590000145,301.07878970001184,300.67874290001055,301.07878970001184,303.2920938000025,j,0.3821079999906942,None,0,image1,-13,image2,image1,"['high', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
72,0,72,j,0.5261913000140339,None,,,,,72,0,72,0,303.345390100003,,,,,,,,,,,,,,,,,,,,,303.3362124999985,303.345390100003,304.8126932000014,304.2620571000007,304.8126932000014,306.9207337000116,j,0.5261913000140339,None,0,image1,-14,image2,image1,"['high', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
73,0,73,j,0.40301749999343883,None,,,,,73,0,73,0,306.9728640000103,,,,,,,,,,,,,,,,,,,,,306.9641732000018,306.9728640000103,308.36222540000745,307.9287639000104,308.36222540000745,310.7099281000119,j,0.40301749999343883,None,10,image2,-15,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
74,0,74,j,0.4233747999969637,None,,,,,74,0,74,0,310.8274115000095,,,,,,,,,,,,,,,,,,,,,310.81804569999804,310.8274115000095,313.27908690000186,312.8288842000038,313.27908690000186,315.53551570000127,j,0.4233747999969637,None,10,image2,-16,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
75,0,75,j,0.43450920000032056,None,,,,,75,0,75,0,315.58904790000815,,,,,,,,,,,,,,,,,,,,,315.5805660000042,315.58904790000815,316.5954611000052,316.1455627000105,,318.26198140000633,j,0.43450920000032056,None,10,image2,-17,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
76,0,76,f,0.3907928999979049,None,,,,,76,0,76,0,318.3144880000036,,,,,,,,,,,,,,,,,,,,,318.3057164000056,318.3144880000036,320.4796656000108,320.062353500005,320.4796656000108,323.4142909000075,f,0.3907928999979049,None,0,image2,-18,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
77,0,77,f,0.5192131000076188,None,,,,,77,0,77,0,323.4687646000093,,,,,,,,,,,,,,,,,,,,,323.45838589999767,323.4687646000093,325.19557039999927,324.64573210000526,325.19557039999927,326.751625600009,f,0.5192131000076188,None,10,image2,3,image1,image2,[],0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
78,0,78,j,0.4577955000131624,None,,,,,78,0,78,0,326.8036615000019,,,,,,,,,,,,,,,,,,,,,326.7951654000062,326.8036615000019,329.24572000000626,328.76252920000115,329.24572000000626,330.8534226000047,j,0.4577955000131624,None,0,image2,2,image1,image2,['low'],0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
79,0,79,f,0.6105684000067413,None,,,,,79,0,79,0,330.96800550000626,,,,,,,,,,,,,,,,,,,,,330.95930130001216,330.96800550000626,332.1624989999982,331.5293747000105,,333.87820250001096,f,0.6105684000067413,None,0,image2,1,image1,image2,"['low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
80,0,80,j,0.34306039998773485,None,,,,,80,0,80,0,333.9296161000093,,,,,,,,,,,,,,,,,,,,,333.92115860000195,333.9296161000093,335.7788134000002,335.41280070001085,335.7788134000002,337.29028919999837,j,0.34306039998773485,None,0,image2,0,image1,image2,"['low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
81,0,81,j,0.35927369999990333,None,,,,,81,0,81,0,337.3437735000043,,,,,,,,,,,,,,,,,,,,,337.33496960000775,337.3437735000043,339.62885610001103,339.2454607000109,339.62885610001103,342.47609300000477,j,0.35927369999990333,None,0,image1,-1,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
82,0,82,j,0.49611570000706706,None,,,,,82,0,82,0,342.52877610000724,,,,,,,,,,,,,,,,,,,,,342.51994019999984,342.52877610000724,344.32925010001054,343.8125011000084,344.32925010001054,346.69481420000375,j,0.49611570000706706,None,0,image2,-2,image1,image2,"['low', 'low', 'low', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
83,0,83,j,0.39526640000985935,None,,,,,83,0,83,0,346.8120958000072,,,,,,,,,,,,,,,,,,,,,346.8030479000008,346.8120958000072,349.1456651000044,348.7290345000074,349.1456651000044,350.784954200004,j,0.39526640000985935,None,0,image2,-3,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
84,0,84,j,0.425804500002414,None,,,,,84,0,84,0,350.8378696,,,,,,,,,,,,,,,,,,,,,350.8288262999995,350.8378696,352.02903440000955,351.57992750000267,,353.892087500004,j,0.425804500002414,None,0,image2,-4,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
85,0,85,f,0.3205616000050213,None,,,,,85,0,85,0,353.94468410000263,,,,,,,,,,,,,,,,,,,,,353.9347934000107,353.94468410000263,355.54547260000254,355.19561460000114,355.54547260000254,357.34962920000544,f,0.3205616000050213,None,0,image1,-5,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
86,0,86,f,0.39838899999449495,None,,,,,86,0,86,0,357.4024574000068,,,,,,,,,,,,,,,,,,,,,357.393395600011,357.4024574000068,358.9294559000118,358.5123658000084,358.9294559000118,361.05605120000837,f,0.39838899999449495,None,0,image1,-6,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
87,0,87,j,0.27591720000782516,None,,,,,87,0,87,0,361.10928210000566,,,,,,,,,,,,,,,,,,,,,361.10008230000676,361.10928210000566,362.8128885000042,362.51220140000805,362.8128885000042,365.09052990000055,j,0.27591720000782516,None,0,image2,-7,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
88,0,88,j,0.3432182999968063,None,,,,,88,0,88,0,365.2075731000077,,,,,,,,,,,,,,,,,,,,,365.19890850000957,365.2075731000077,367.19566190001206,366.82910030000494,367.19566190001206,369.5469438,j,0.3432182999968063,None,0,image2,-8,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
89,0,89,f,0.6919159999961266,None,,,,,89,0,89,0,369.5999385000032,,,,,,,,,,,,,,,,,,,,,369.5913717000076,369.5999385000032,371.012630600002,370.29593620001106,371.012630600002,372.7504833999992,f,0.6919159999961266,None,10,image2,-9,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
90,0,90,j,0.4441581999999471,None,,,,,90,0,90,0,372.8025815000001,,,,,,,,,,,,,,,,,,,,,372.7935032000096,372.8025815000001,374.9621984000114,374.49596720001136,374.9621984000114,377.7177090000041,j,0.4441581999999471,None,0,image2,-10,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
91,0,91,f,0.3739120999962324,None,,,,,91,0,91,0,377.7704941999982,,,,,,,,,,,,,,,,,,,,,377.76101860000927,377.7704941999982,379.8460206000018,379.44618790000095,379.8460206000018,382.0166112000006,f,0.3739120999962324,None,0,image2,-11,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
92,0,92,f,0.4649842999933753,None,,,,,92,0,92,0,382.13402280000446,,,,,,,,,,,,,,,,,,,,,382.12533340000664,382.13402280000446,384.07900730000983,383.59606039999926,384.07900730000983,386.34247889999824,f,0.4649842999933753,None,0,image2,-12,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
93,0,93,j,1.1496981999953277,None,,,,,93,0,93,0,386.3949295000057,,,,,,,,,,,,,,,,,,,,,386.38622070000565,386.3949295000057,388.8457316999993,387.67921580000257,388.8457316999993,391.51267880000523,j,1.1496981999953277,None,0,image2,-13,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
94,0,94,f,0.6270821999933105,None,,,,,94,0,94,0,391.56449010000506,,,,,,,,,,,,,,,,,,,,,391.5560717000044,391.56449010000506,392.963013200002,392.31297970000014,392.963013200002,395.4836126000009,f,0.6270821999933105,None,0,image1,-14,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
95,0,95,j,0.4218521000002511,None,,,,,95,0,95,0,395.53697820000525,,,,,,,,,,,,,,,,,,,,,395.5281418000086,395.53697820000525,396.71295210000244,396.2624932000035,,399.2562430000107,j,0.4218521000002511,None,0,image1,-15,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
96,0,96,j,0.3271604000037769,None,,,,,96,0,96,0,399.307918800012,,,,,,,,,,,,,,,,,,,,,399.2992843000102,399.307918800012,400.37941890000366,400.0292271000071,,402.674296600002,j,0.3271604000037769,None,10,image2,-16,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
97,0,97,j,0.5045966999896336,None,,,,,97,0,97,0,402.7909844000096,,,,,,,,,,,,,,,,,,,,,402.7822930000111,402.7909844000096,405.3303530000121,404.7957502000063,405.3303530000121,406.85939120000694,j,0.5045966999896336,None,0,image2,-17,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
98,0,98,j,0.8813102999993134,None,,,,,98,0,98,0,406.9121947000094,,,,,,,,,,,,,,,,,,,,,406.90349219999916,406.9121947000094,409.71232600000803,408.81258360001084,409.71232600000803,411.461985300004,j,0.8813102999993134,None,0,image2,-18,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
99,0,99,f,0.33690009999554604,None,,,,,99,0,99,0,411.5148449999979,,,,,,,,,,,,,,,,,,,,,411.5057921000116,411.5148449999979,413.3457720000006,412.9791278000048,413.3457720000006,416.01453980000224,f,0.33690009999554604,None,0,image1,-19,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
100,0,100,f,0.43142100000113714,None,,,,,100,0,100,0,416.0664897000097,,,,,,,,,,,,,,,,,,,,,416.0578557999979,416.0664897000097,417.29564730000857,416.84592160000466,,418.8850710000115,f,0.43142100000113714,None,10,image1,-20,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
101,0,101,j,0.39422210000338964,None,,,,,101,0,101,0,419.00345790000574,,,,,,,,,,,,,,,,,,,,,418.99433110000973,419.00345790000574,421.3791287000058,420.9623026000045,421.3791287000058,423.0403970000043,j,0.39422210000338964,None,0,image2,-21,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
102,0,102,j,0.6611747999995714,None,,,,,102,0,102,0,423.09309520000534,,,,,,,,,,,,,,,,,,,,,423.08460139999806,423.09309520000534,425.74576220000745,425.0631201000069,425.74576220000745,428.09828210000705,j,0.6611747999995714,None,10,image2,-22,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
103,0,103,f,0.5053846000082558,None,,,,,103,0,103,0,428.15060430001176,,,,,,,,,,,,,,,,,,,,,428.1413026000082,428.15060430001176,429.9291496000078,429.39571930000966,429.9291496000078,432.08378880000964,f,0.5053846000082558,None,10,image2,-23,image1,image2,"['low', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
104,0,104,j,0.6153525999980047,None,,,,,104,0,104,0,432.1355205,,,,,,,,,,,,,,,,,,,,,432.1269303000008,432.1355205,434.4630971000006,433.8292375000019,434.4630971000006,437.2457180000056,j,0.6153525999980047,None,0,image2,-24,image1,image2,"['high', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
105,0,105,f,0.7599422999919625,None,,,,,105,0,105,0,437.29837540000153,,,,,,,,,,,,,,,,,,,,,437.28887190000387,437.29837540000153,438.79571710000164,438.0126162000088,438.79571710000164,441.45856410000124,f,0.7599422999919625,None,0,image2,-25,image1,image2,"['high', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
106,0,106,j,0.3732517999887932,None,,,,,106,0,106,0,441.57600850000745,,,,,,,,,,,,,,,,,,,,,441.5666129000019,441.57600850000745,442.8623990000051,442.463150399999,442.8623990000051,444.7482963000075,j,0.3732517999887932,None,0,image2,-26,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
107,0,107,f,0.7817417000042042,None,,,,,107,0,107,0,444.80026460000954,,,,,,,,,,,,,,,,,,,,,444.7916208000097,444.80026460000954,446.3124075000087,445.5123500000045,446.3124075000087,448.4401394000015,f,0.7817417000042042,None,0,image2,-27,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
108,0,108,j,0.34435269999084994,None,,,,,108,0,108,0,448.4941889000038,,,,,,,,,,,,,,,,,,,,,448.4850187999982,448.4941889000038,450.16236620000564,449.79575370000384,450.16236620000564,452.67423030000646,j,0.34435269999084994,None,0,image2,-28,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
109,0,109,f,0.5292990000016289,None,,,,,109,0,109,0,452.7265430999978,,,,,,,,,,,,,,,,,,,,,452.7167347000068,452.7265430999978,454.3457691000076,453.79567640001187,454.3457691000076,456.1804728999996,f,0.5292990000016289,None,10,image2,-29,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
110,0,110,j,0.4321732999960659,None,,,,,110,0,110,0,456.3006194000045,,,,,,,,,,,,,,,,,,,,,456.2920970999985,456.3006194000045,458.0626610000036,457.6124511000089,458.0626610000036,461.02312070000335,j,0.4321732999960659,None,0,image2,-30,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
111,0,111,f,0.4362016999948537,None,,,,,111,0,111,0,461.0754370000068,,,,,,,,,,,,,,,,,,,,,461.06608699999924,461.0754370000068,463.57915740000317,463.11241300000984,463.57915740000317,465.9844044000056,f,0.4362016999948537,None,0,image2,-31,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
112,0,112,j,0.6357766000000993,None,,,,,112,0,112,0,466.0368058000022,,,,,,,,,,,,,,,,,,,,,466.0282148999977,466.0368058000022,467.579032300011,466.9124157000042,467.579032300011,469.4318304000044,j,0.6357766000000993,None,10,image1,-32,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
113,0,113,j,1.0607588999992004,None,,,,,113,0,113,0,469.48515160000534,,,,,,,,,,,,,,,,,,,,,469.47655400000804,469.48515160000534,471.17909450001025,470.0960739000002,471.17909450001025,473.4704905000108,j,1.0607588999992004,None,10,image2,-33,image1,image2,"['low', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
114,0,114,j,0.5912274000002071,None,,,,,114,0,114,0,473.5913830000063,,,,,,,,,,,,,,,,,,,,,473.5823500999977,473.5913830000063,475.86265060000005,475.2461137000064,475.86265060000005,477.7064687000093,j,0.5912274000002071,None,10,image2,-34,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,99,001,2025-03-08_10h54.50.068,实验程序1.0,2024.2.4,60.092723071170944,2025-03-08 10h54.58.851051 +0800,
