thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,j,0.4854890000000296,None,,,,,53,0,53,0,294.31467710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.307675,294.31467710000004,295.3736186,294.85699250000005,,297.5124598,j,0.4854890000000296,None,0,image1,-2,image2,image1,"['high', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
54,0,54,f,0.779354499999954,None,,,,,54,0,54,0,297.5639033,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5568578,297.5639033,299.34040600000003,298.5403613,299.34040600000003,302.0249047,f,0.779354499999954,None,0,image1,-3,image2,image1,"['high', 'low', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
55,0,55,f,0.4929665000000796,None,,,,,55,0,55,0,302.075519,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.06837740000003,302.075519,304.1904726,303.67396400000007,304.1904726,306.4234175,f,0.4929665000000796,None,0,image2,-4,image2,image1,"['high', 'low', 'low', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
56,0,56,j,0.44913550000001123,None,,,,,56,0,56,0,306.52818520000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.52117380000004,306.52818520000005,308.44067730000006,307.973804,308.44067730000006,311.0336158,j,0.44913550000001123,None,0,image2,-5,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
57,0,57,j,0.4269489999999223,None,,,,,57,0,57,0,311.08888120000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.08172179999997,311.08888120000006,313.19033620000005,312.7404311,313.19033620000005,315.3040743,j,0.4269489999999223,None,10,image1,-6,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
58,0,58,j,0.4167442000000392,None,,,,,58,0,58,0,315.34802609999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.3408809,315.34802609999997,317.8071374,317.3736779000001,317.8071374,319.82346400000006,j,0.4167442000000392,None,10,image1,-7,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
59,0,59,j,0.3311099000000013,None,,,,,59,0,59,0,319.86813470000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8606112,319.86813470000004,321.47375210000007,321.12385100000006,321.47375210000007,323.77334140000005,j,0.3311099000000013,None,0,image1,-8,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
60,0,60,j,0.32497220000004745,None,,,,,60,0,60,0,323.8177719,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.8106077,323.8177719,324.80704430000003,324.4571301,,326.95667290000006,j,0.32497220000004745,None,10,image1,-9,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
61,0,61,j,0.2716262999999799,None,,,,,61,0,61,0,327.05619680000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.04895220000003,327.05619680000007,328.50720090000004,328.2070926,328.50720090000004,330.61622610000006,j,0.2716262999999799,None,0,image1,-10,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
62,0,62,f,0.33084550000000945,None,,,,,62,0,62,0,330.6618151,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.6546009,330.6618151,332.0903194,331.74044230000004,332.0903194,334.6435696,f,0.33084550000000945,None,10,image2,-11,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
63,0,63,j,0.4323859999999513,None,,,,,63,0,63,0,334.68650450000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.6789671,334.68650450000007,336.6405648,336.1905477,336.6405648,339.5279997,j,0.4323859999999513,None,0,image2,-12,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
64,0,64,j,0.33633930000007695,None,,,,,64,0,64,0,339.57372929999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5670132,339.57372929999997,341.54027870000004,341.17380320000007,341.54027870000004,343.01494060000005,j,0.33633930000007695,None,10,image1,-13,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
65,0,65,f,0.7475122000000738,None,,,,,65,0,65,0,343.11140910000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1046208,343.11140910000006,345.0738827,344.3073085,345.0738827,347.07381610000004,f,0.7475122000000738,None,0,image1,-14,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
66,0,66,f,0.7124016999999867,None,,,,,66,0,66,0,347.1260452,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.11882260000004,347.1260452,348.70720600000004,347.97371280000004,348.70720600000004,350.2132137,f,0.7124016999999867,None,0,image2,-15,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
67,0,67,j,0.45698989999993955,None,,,,,67,0,67,0,350.2619595,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.25481420000006,350.2619595,352.6572788,352.1737723,352.6572788,354.5150482,j,0.45698989999993955,None,0,image2,-16,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
68,0,68,j,0.3941552999999658,None,,,,,68,0,68,0,354.5649359,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.55787740000005,354.5649359,356.5572227,356.1404079,356.5572227,359.21188359999996,j,0.3941552999999658,None,0,image1,-17,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
69,0,69,j,0.5383359999999584,None,,,,,69,0,69,0,359.26318390000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.25585780000006,359.26318390000006,361.52382190000003,360.9572415,361.52382190000003,364.3480188,j,0.5383359999999584,None,10,image1,-18,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
70,0,70,j,0.35153090000005704,None,,,,,70,0,70,0,364.4542193,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.44701740000005,364.4542193,366.59050980000006,366.20718999999997,366.59050980000006,369.3179206,j,0.35153090000005704,None,10,image1,-19,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
71,0,71,f,0.8281526000000667,None,,,,,71,0,71,0,369.36900820000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.36158780000005,369.36900820000005,371.75721180000005,370.90722300000004,371.75721180000005,373.39077510000004,f,0.8281526000000667,None,10,image2,-20,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
72,0,72,f,0.644342599999959,None,,,,,72,0,72,0,373.44535300000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.43823829999997,373.44535300000007,374.75732519999997,374.090653,374.75732519999997,377.39423669999996,f,0.644342599999959,None,0,image1,-21,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
73,0,73,j,0.6621602000000166,None,,,,,73,0,73,0,377.4434635,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.43633250000005,377.4434635,380.14060270000004,379.4573319,380.14060270000004,382.5692235,j,0.6621602000000166,None,10,image2,-22,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
74,0,74,f,0.7995181000000002,None,,,,,74,0,74,0,382.67116450000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6641865,382.67116450000003,385.04047220000007,384.22395370000004,385.04047220000007,386.96767080000006,f,0.7995181000000002,None,10,image2,-23,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
75,0,75,j,0.8230372000000443,None,,,,,75,0,75,0,387.0178192000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0106994,387.0178192000001,388.4739119000001,387.62397810000004,388.4739119000001,390.42718620000005,j,0.8230372000000443,None,10,image2,-24,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
76,0,76,j,0.6316677999999456,None,,,,,76,0,76,0,390.47165340000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4643456,390.47165340000004,391.84072190000006,391.1906695,391.84072190000006,394.0368578,j,0.6316677999999456,None,10,image2,7,image1,image2,[],0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
77,0,77,f,0.5588692999999694,None,,,,,77,0,77,0,394.08766430000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0805104,394.08766430000003,396.00736159999997,395.4239939,396.00736159999997,398.59381540000004,f,0.5588692999999694,None,10,image2,6,image1,image2,['low'],0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
78,0,78,j,0.5309780000000046,None,,,,,78,0,78,0,398.7007462,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.69351500000005,398.7007462,400.07398050000006,399.5240232,400.07398050000006,402.6545413,j,0.5309780000000046,None,10,image2,5,image1,image2,"['low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
79,0,79,f,0.4600814000000355,None,,,,,79,0,79,0,402.6987266,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.69157070000006,402.6987266,403.9906555,403.50728490000006,403.9906555,405.68769829999997,f,0.4600814000000355,None,0,image2,4,image1,image2,"['low', 'low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
80,0,80,j,0.5275225000000319,None,,,,,80,0,80,0,405.7393767,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.73221209999997,405.7393767,407.3575266,406.80736090000005,407.3575266,409.5986547,j,0.5275225000000319,None,10,image1,3,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
81,0,81,f,0.5585403999999698,None,,,,,81,0,81,0,409.6490685,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.64189940000006,409.6490685,412.0240103,411.44058670000004,412.0240103,413.6600056,f,0.5585403999999698,None,10,image1,2,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
82,0,82,f,0.5128572999999506,None,,,,,82,0,82,0,413.70444180000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.6970301,413.70444180000004,415.92412950000005,415.39072550000003,415.92412950000005,417.90163889999997,f,0.5128572999999506,None,10,image1,1,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
83,0,83,j,0.496238700000049,None,,,,,83,0,83,0,418.00266540000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.99540920000004,418.00266540000007,420.29069749999996,419.7740311,420.29069749999996,421.9014836,j,0.496238700000049,None,10,image1,0,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
84,0,84,f,0.5454444999999168,None,,,,,84,0,84,0,421.95358770000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.9462055,421.95358770000007,424.540712,423.9740524,424.540712,427.34479510000006,f,0.5454444999999168,None,10,image1,8,image2,image1,[],0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
85,0,85,f,0.48329339999997956,None,,,,,85,0,85,0,427.392686,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.38552690000006,427.392686,428.807513,428.3074322,428.807513,430.8738899,f,0.48329339999997956,None,0,image1,7,image2,image1,['low'],0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
86,0,86,j,0.5027043999999705,None,,,,,86,0,86,0,430.9229174000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.91569400000003,430.9229174000001,433.35744780000005,432.82409930000006,433.35744780000005,436.219554,j,0.5027043999999705,None,10,image2,6,image2,image1,"['low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
87,0,87,j,0.48679489999994985,None,,,,,87,0,87,0,436.3245329,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.3172822,436.3245329,438.7240653,438.2075281,438.7240653,441.5004236,j,0.48679489999994985,None,0,image2,5,image2,image1,"['low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
88,0,88,j,0.9261260999999195,None,,,,,88,0,88,0,441.5529468,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.5455128,441.5529468,443.19076600000005,442.2409854,443.19076600000005,446.1045523,j,0.9261260999999195,None,10,image1,4,image2,image1,"['low', 'high', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
89,0,89,f,0.6849194000000125,None,,,,,89,0,89,0,446.14818590000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.14115400000003,446.14818590000004,448.20750410000005,447.4907075,448.20750410000005,449.81068419999997,f,0.6849194000000125,None,0,image2,3,image2,image1,"['low', 'high', 'high', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
90,0,90,j,0.6849798000000646,None,,,,,90,0,90,0,449.86172250000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8545591000001,449.86172250000004,451.5742017,450.85745640000005,451.5742017,453.6403745,j,0.6849798000000646,None,0,image1,2,image2,image1,"['low', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
91,0,91,j,0.6099960000000237,None,,,,,91,0,91,0,453.69021910000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.68274759999997,453.69021910000004,455.79112010000006,455.1574957,455.79112010000006,457.5073334,j,0.6099960000000237,None,10,image2,1,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
92,0,92,j,0.5512893000000076,None,,,,,92,0,92,0,457.60893799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.6015562,457.60893799999997,459.1907764,458.6075344000001,459.1907764,462.056774,j,0.5512893000000076,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
93,0,93,f,0.5969202999999652,None,,,,,93,0,93,0,462.1090673,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.10184860000004,462.1090673,463.8908165,463.2741757,463.8908165,465.5810546,f,0.5969202999999652,None,10,image2,-1,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
94,0,94,j,0.5569927999999891,None,,,,,94,0,94,0,465.62561500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.61828980000007,465.62561500000004,467.0575239,466.47418330000005,467.0575239,469.9863977,j,0.5569927999999891,None,10,image2,5,image1,image2,[],0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
95,0,95,f,0.5884714000000031,None,,,,,95,0,95,0,470.03819799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.03083960000004,470.03819799999997,472.3241971,471.7074337,472.3241971,474.84341200000006,f,0.5884714000000031,None,0,image2,4,image1,image2,['low'],0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
96,0,96,f,0.4697490999999445,None,,,,,96,0,96,0,474.94759899999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9404088,474.94759899999997,476.35780480000005,475.8574255,476.35780480000005,479.32152500000007,f,0.4697490999999445,None,10,image1,3,image1,image2,"['low', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
97,0,97,f,0.8263082999999369,None,,,,,97,0,97,0,479.3659511000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.3587567000001,479.3659511000001,481.1909684,480.34090779999997,481.1909684,483.7037643,f,0.8263082999999369,None,10,image1,2,image1,image2,"['low', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
98,0,98,j,0.666719100000023,None,,,,,98,0,98,0,483.7483489,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7412885,483.7483489,484.99081939999996,484.30747870000005,484.99081939999996,487.6886085,j,0.666719100000023,None,10,image1,1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
99,0,99,j,0.8248149000000922,None,,,,,99,0,99,0,487.7335749,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.72635260000004,487.7335749,490.4242114,489.57437849999997,490.4242114,492.16488430000004,j,0.8248149000000922,None,0,image1,0,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
100,0,100,j,0.37867129999995086,None,,,,,100,0,100,0,492.2163624,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.20929820000003,492.2163624,493.50748050000004,493.10763870000005,493.50748050000004,495.2591242,j,0.37867129999995086,None,10,image2,-1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
101,0,101,f,0.6027263999999377,None,,,,,101,0,101,0,495.36293980000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.3558679,495.36293980000005,497.75761810000006,497.12419410000007,497.75761810000006,500.4072566,f,0.6027263999999377,None,10,image2,-2,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
102,0,102,f,0.45634309999991274,None,,,,,102,0,102,0,500.45162530000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.44456550000007,500.45162530000005,501.6742038,501.19102250000003,,504.1830017,f,0.45634309999991274,None,0,image2,-3,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
103,0,103,j,0.2694028000000799,None,,,,,103,0,103,0,504.2331457,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2259861,504.2331457,505.95766920000005,505.65758990000006,505.95766920000005,508.0637951,j,0.2694028000000799,None,10,image1,-4,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
104,0,104,j,0.35203339999998207,None,,,,,104,0,104,0,508.1161364000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1087487,508.1161364000001,509.59096850000003,509.20749290000003,509.59096850000003,511.3471899,j,0.35203339999998207,None,10,image1,-5,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
105,0,105,f,0.5680153000000701,None,,,,,105,0,105,0,511.45391860000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.44695190000004,511.45391860000007,513.390997,512.7909972,513.390997,515.3052021,f,0.5680153000000701,None,0,image1,-6,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
106,0,106,j,0.42911479999997937,None,,,,,106,0,106,0,515.3496729,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.3424336,515.3496729,517.1242553000001,516.6744508,517.1242553000001,518.8094804,j,0.42911479999997937,None,10,image2,-7,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
107,0,107,j,0.90099280000004,None,,,,,107,0,107,0,518.8597787,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8526401,518.8597787,521.3909697,520.4576346,521.3909697,524.0858696,j,0.90099280000004,None,10,image2,-8,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
108,0,108,j,0.5875442000000248,None,,,,,108,0,108,0,524.1303188,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.1231493,524.1303188,525.3242627000001,524.7077225,,528.2119042,j,0.5875442000000248,None,10,image1,-9,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
109,0,109,j,0.49527999999997974,None,,,,,109,0,109,0,528.2619950000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.2547382,528.2619950000001,530.7409862000001,530.2243912,530.7409862000001,532.6220771000001,j,0.49527999999997974,None,10,image1,-10,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
110,0,110,f,0.6522084000000632,None,,,,,110,0,110,0,532.7225849,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.7152881000001,532.7225849,534.157597,533.4742741,534.157597,536.9904696,f,0.6522084000000632,None,0,image1,-11,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
111,0,111,f,0.548664199999962,None,,,,,111,0,111,0,537.0429679,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0359675,537.0429679,538.2408711,537.6742998,,540.5132997000001,f,0.548664199999962,None,0,image2,-12,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
112,0,112,f,0.36527789999991,None,,,,,112,0,112,0,540.5647935000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5576945,540.5647935000001,542.4409103,542.0577063000001,542.4409103,544.1222053,f,0.36527789999991,None,10,image2,-13,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,74,001,2024-11-24_10h30.09.320,实验程序1.0,2024.2.4,60.97862150507098,2024-11-24 10h30.26.813327 +0800,
