thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
114,0,114,f,0.5687387995421886,None,,,,,114,0,114,0,490.01605139952153,,,,,,,,,,,,,,,,,,,,,490.00726029928774,490.01605139952153,492.169898099266,492.169898099266,491.56993329990655,494.2612113999203,f,0.5687387995421886,None,10,image1,2,image1,image2,"['high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
115,0,115,f,0.6898673996329308,None,,,,,115,0,115,0,494.3794971993193,,,,,,,,,,,,,,,,,,,,,494.37044999934733,494.3794971993193,496.63680219929665,496.63680219929665,495.92033249977976,499.4080484993756,f,0.6898673996329308,None,0,image2,1,image1,image2,"['high', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
116,0,116,j,1.0568125005811453,None,,,,,116,0,116,0,499.4606515998021,,,,,,,,,,,,,,,,,,,,,499.4517564000562,499.4606515998021,501.8367385994643,501.8367385994643,500.75347199942917,504.2503656996414,j,1.0568125005811453,None,0,image1,0,image1,image2,"['high', 'high', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
117,0,117,f,0.603176299482584,None,,,,,117,0,117,0,504.303006099537,,,,,,,,,,,,,,,,,,,,,504.2941053994,504.303006099537,506.32093619927764,506.32093619927764,505.6865199999884,509.2313470998779,f,0.603176299482584,None,10,image1,-1,image1,image2,"['high', 'high', 'low', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
118,0,118,f,0.7514161998406053,None,,,,,118,0,118,0,509.28303789999336,,,,,,,,,,,,,,,,,,,,,509.27380719967186,509.28303789999336,511.9532102998346,511.9532102998346,511.1704128999263,514.8405333999544,f,0.7514161998406053,None,10,image1,6,image2,image1,[],0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
119,0,119,f,0.5349686006084085,None,,,,,119,0,119,0,514.9589020991698,,,,,,,,,,,,,,,,,,,,,514.9497966999188,514.9589020991698,517.35351839941,517.35351839941,516.7868688991293,518.9807115998119,f,0.5349686006084085,None,10,image2,5,image2,image1,['high'],0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
120,0,120,f,0.7164104003459215,None,,,,,120,0,120,0,519.0343632996082,,,,,,,,,,,,,,,,,,,,,519.0241351993755,519.0343632996082,521.0036630993709,521.0036630993709,520.2701425999403,522.7288614995778,f,0.7164104003459215,None,0,image1,4,image2,image1,"['high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
121,0,121,f,0.43859910033643246,None,,,,,121,0,121,0,522.7817561998963,,,,,,,,,,,,,,,,,,,,,522.7729125991464,522.7817561998963,525.0866384999827,525.0866384999827,524.6206187997013,527.1567503996193,f,0.43859910033643246,None,10,image1,3,image2,image1,"['high', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
122,0,122,j,0.5115772997960448,None,,,,,122,0,122,0,527.2106136996299,,,,,,,,,,,,,,,,,,,,,527.2010516999289,527.2106136996299,529.7366188997403,529.7366188997403,529.2035341998562,532.2100150994956,j,0.5115772997960448,None,0,image2,2,image2,image1,"['high', 'low', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
123,0,123,f,0.7252156995236874,None,,,,,123,0,123,0,532.3300334997475,,,,,,,,,,,,,,,,,,,,,532.3211505999789,532.3300334997475,534.819896299392,534.819896299392,534.0699932994321,537.4639655994251,f,0.7252156995236874,None,0,image1,1,image2,image1,"['high', 'low', 'low', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
124,0,124,f,0.7337978994473815,None,,,,,124,0,124,0,537.5163284000009,,,,,,,,,,,,,,,,,,,,,537.5074390992522,537.5163284000009,538.9701716993004,538.9701716993004,538.2043152991682,541.8303792998195,f,0.7337978994473815,None,10,image2,0,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
125,0,125,j,0.840574000030756,None,,,,,125,0,125,0,541.88282149937,,,,,,,,,,,,,,,,,,,,,541.8735717991367,541.88282149937,544.6034253994003,544.6034253994003,543.7375312997028,547.0389841999859,j,0.840574000030756,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
126,0,126,f,1.0842589000239968,None,,,,,126,0,126,0,547.0912533998489,,,,,,,,,,,,,,,,,,,,,547.0822407994419,547.0912533998489,549.5715701999143,549.5715701999143,548.469936799258,551.9410615991801,f,1.0842589000239968,None,10,image1,-2,image2,image1,"['low', 'high', 'low', 'high', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
127,0,127,j,0.7419261997565627,None,,,,,127,0,127,0,551.9947410998866,,,,,,,,,,,,,,,,,,,,,551.98580809962,551.9947410998866,554.3870679996908,554.3870679996908,553.6200687000528,557.0284684998915,j,0.7419261997565627,None,0,image1,-3,image2,image1,"['high', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
128,0,128,j,0.7077721999958158,None,,,,,128,0,128,0,557.1474257996306,,,,,,,,,,,,,,,,,,,,,557.13807919994,557.1474257996306,558.9700812995434,558.9700812995434,558.2377824997529,561.0018086992204,j,0.7077721999958158,None,0,image1,-4,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
129,0,129,f,0.8127208994701505,None,,,,,129,0,129,0,561.0530268000439,,,,,,,,,,,,,,,,,,,,,561.0441671991721,561.0530268000439,563.4867691993713,563.4867691993713,562.6534196995199,566.1603194996715,f,0.8127208994701505,None,0,image1,-5,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
130,0,130,f,0.2750527998432517,None,,,,,130,0,130,0,566.2134801996872,,,,,,,,,,,,,,,,,,,,,566.204287099652,566.2134801996872,568.3870257996023,568.3870257996023,568.0868571000174,570.876287699677,f,0.2750527998432517,None,10,image2,-6,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
131,0,131,f,0.9791815001517534,None,,,,,131,0,131,0,570.9298292994499,,,,,,,,,,,,,,,,,,,,,570.9211097992957,570.9298292994499,573.8702003993094,573.8702003993094,572.8707534996793,576.4588703997433,f,0.9791815001517534,None,0,image1,-7,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
132,0,132,f,0.9057889003306627,None,,,,,132,0,132,0,576.5797199998051,,,,,,,,,,,,,,,,,,,,,576.5708758998662,576.5797199998051,578.4869835991412,578.4869835991412,577.5534552000463,580.8270419994369,f,0.9057889003306627,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
133,0,133,j,0.5039345994591713,None,,,,,133,0,133,0,580.8791635995731,,,,,,,,,,,,,,,,,,,,,580.8703928999603,580.8791635995731,582.7035149000585,582.7035149000585,582.1700081992894,585.3727013999596,j,0.5039345994591713,None,0,image1,-9,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
134,0,134,j,0.48172769974917173,None,,,,,134,0,134,0,585.4248458994552,,,,,,,,,,,,,,,,,,,,,585.4156477991492,585.4248458994552,587.0200318992138,587.0200318992138,586.5202449997887,589.4257618999109,j,0.48172769974917173,None,10,image2,-10,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
135,0,135,j,0.5311930999159813,None,,,,,135,0,135,0,589.4777440000325,,,,,,,,,,,,,,,,,,,,,589.4685991993174,589.4777440000325,591.6869858000427,591.6869858000427,591.1367056993768,594.2377247000113,j,0.5311930999159813,None,10,image1,-11,image2,image1,"['high', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
136,0,136,f,0.4453182006254792,None,,,,,136,0,136,0,594.289205099456,,,,,,,,,,,,,,,,,,,,,594.2803575992584,594.289205099456,596.7034783000126,596.7034783000126,596.2371247997507,599.0575136998668,f,0.4453182006254792,None,0,image1,-12,image2,image1,"['low', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
137,0,137,f,0.5203694002702832,None,,,,,137,0,137,0,599.1772366994992,,,,,,,,,,,,,,,,,,,,,599.1683906996623,599.1772366994992,601.7039565993473,601.7039565993473,601.1535013997927,603.5602007992566,f,0.5203694002702832,None,10,image1,-13,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
138,0,138,None,,,,,,,138,0,138,0,603.6122147999704,,,,,,,,,,,,,,,,,,,,,603.6033716993406,603.6122147999704,606.7534755999222,606.7534755999222,605.503555899486,607.7558573000133,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
139,0,139,j,0.34839919954538345,None,,,,,139,0,139,0,607.8082683999091,,,,,,,,,,,,,,,,,,,,,607.7993901995942,607.8082683999091,609.853598699905,609.853598699905,609.4868520991877,612.3507774993777,j,0.34839919954538345,None,10,image2,-14,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
140,0,140,f,0.6333659999072552,None,,,,,140,0,140,0,612.404995799996,,,,,,,,,,,,,,,,,,,,,612.3956715995446,612.404995799996,613.9867418995127,613.9867418995127,613.3368200995028,615.7377108996734,f,0.6333659999072552,None,0,image2,-15,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
141,0,141,j,0.42197540029883385,None,,,,,141,0,141,0,615.8603577995673,,,,,,,,,,,,,,,,,,,,,615.8515872992575,615.8603577995673,617.8534468999133,617.8534468999133,617.4039169996977,619.4378428999335,j,0.42197540029883385,None,10,image2,-16,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
142,0,142,f,0.5456402003765106,None,,,,,142,0,142,0,619.4901195997372,,,,,,,,,,,,,,,,,,,,,619.4802652997896,619.4901195997372,621.0868124999106,621.0868124999106,620.5199347995222,623.300126299262,f,0.5456402003765106,None,10,image1,-17,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
143,0,143,j,0.5104441000148654,None,,,,,143,0,143,0,623.3532720999792,,,,,,,,,,,,,,,,,,,,,623.3440398992971,623.3532720999792,,624.5541144991294,624.0200320994481,626.5729176998138,j,0.5104441000148654,None,10,image2,-18,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
144,0,144,j,0.8107226993888617,None,,,,,144,0,144,0,626.6251692995429,,,,,,,,,,,,,,,,,,,,,626.6163710998371,626.6251692995429,628.9534287992865,628.9534287992865,628.1200305996463,631.1618706993759,j,0.8107226993888617,None,10,image2,8,image1,image2,[],0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
145,0,145,j,0.6235656999051571,None,,,,,145,0,145,0,631.2148544993252,,,,,,,,,,,,,,,,,,,,,631.2061615996063,631.2148544993252,633.4370162999257,633.4370162999257,632.7871754998341,635.0327706998214,j,0.6235656999051571,None,10,image1,7,image1,image2,['high'],0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
146,0,146,f,1.0198764000087976,None,,,,,146,0,146,0,635.1542053995654,,,,,,,,,,,,,,,,,,,,,635.1442112997174,635.1542053995654,637.9206043994054,637.9206043994054,636.8700716998428,640.4020436992869,f,1.0198764000087976,None,0,image2,6,image1,image2,"['high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
147,0,147,f,0.9259355003014207,None,,,,,147,0,147,0,640.4551804997027,,,,,,,,,,,,,,,,,,,,,640.4460676992312,640.4551804997027,642.7869280995801,642.7869280995801,641.8374639991671,645.4957230994478,f,0.9259355003014207,None,10,image2,5,image1,image2,"['high', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
148,0,148,f,0.6438752999529243,None,,,,,148,0,148,0,645.5480291992426,,,,,,,,,,,,,,,,,,,,,645.5392023995519,645.5480291992426,647.1539813997224,647.1539813997224,646.487297299318,649.3875008998439,f,0.6438752999529243,None,0,image2,4,image1,image2,"['high', 'low', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
149,0,149,j,0.218703200109303,None,,,,,149,0,149,0,649.4405140997842,,,,,,,,,,,,,,,,,,,,,649.4311519991606,649.4405140997842,651.1368918996304,651.1368918996304,650.8869519997388,653.9392860997468,j,0.218703200109303,None,10,image1,3,image1,image2,"['high', 'low', 'low', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
150,0,150,j,0.6240183999761939,None,,,,,150,0,150,0,654.0638726996258,,,,,,,,,,,,,,,,,,,,,654.0530719999224,654.0638726996258,655.6033520000055,655.6033520000055,654.9536437997594,657.5976493991911,j,0.6240183999761939,None,10,image1,2,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
151,0,151,j,0.4599145995453,None,,,,,151,0,151,0,657.649654799141,,,,,,,,,,,,,,,,,,,,,657.6404567994177,657.649654799141,660.1372882993892,660.1372882993892,659.6536689000204,662.8061721995473,j,0.4599145995453,None,0,image2,1,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
152,0,152,j,0.5543701006099582,None,,,,,152,0,152,0,662.8581004999578,,,,,,,,,,,,,,,,,,,,,662.8492797994986,662.8581004999578,664.4868711996824,664.4868711996824,663.903403699398,666.5231441995129,j,0.5543701006099582,None,0,image1,0,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
153,0,153,j,0.5035084998235106,None,,,,,153,0,153,0,666.5747497994453,,,,,,,,,,,,,,,,,,,,,666.5659671993926,666.5747497994453,,667.7034024000168,667.1701330998912,670.4859662996605,j,0.5035084998235106,None,10,image2,-1,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
154,0,154,j,0.17129329964518547,None,,,,,154,0,154,0,670.5382440993562,,,,,,,,,,,,,,,,,,,,,670.5289010992274,670.5382440993562,672.6700559994206,672.6700559994206,672.4706432996318,675.618754199706,j,0.17129329964518547,None,10,image2,-2,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
155,0,155,f,0.9583501992747188,None,,,,,155,0,155,0,675.741144599393,,,,,,,,,,,,,,,,,,,,,675.7310580993071,675.741144599393,677.9867201996967,677.9867201996967,677.0036162994802,679.5229364996776,f,0.9583501992747188,None,0,image1,-3,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
156,0,156,None,,,,,,,156,0,156,0,679.5760367000476,,,,,,,,,,,,,,,,,,,,,679.5668080998585,679.5760367000476,681.3868510993198,681.3868510993198,680.1534230997786,682.3890036996454,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
157,0,157,f,0.4908451996743679,None,,,,,157,0,157,0,682.4422068996355,,,,,,,,,,,,,,,,,,,,,682.4324896000326,682.4422068996355,684.6209599999711,684.6209599999711,684.1035250993446,687.1544622993097,f,0.4908451996743679,None,0,image1,-4,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
158,0,158,j,0.6361103001981974,None,,,,,158,0,158,0,687.2073972998187,,,,,,,,,,,,,,,,,,,,,687.1982431998476,687.2073972998187,688.722190999426,688.722190999426,688.053738899529,691.4207582995296,j,0.6361103001981974,None,0,image2,-5,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
159,0,159,j,0.5273120002821088,None,,,,,159,0,159,0,691.5436440994963,,,,,,,,,,,,,,,,,,,,,691.5346881998703,691.5436440994963,,692.7207640996203,692.1702535999939,695.3358557997271,j,0.5273120002821088,None,10,image1,-6,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
160,0,160,j,0.9987837998196483,None,,,,,160,0,160,0,695.388755299151,,,,,,,,,,,,,,,,,,,,,695.3796060997993,695.388755299151,697.2367886994034,697.2367886994034,696.220244999975,699.2831315994263,j,0.9987837998196483,None,0,image2,-7,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
161,0,161,None,,,,,,,161,0,161,0,699.3361072000116,,,,,,,,,,,,,,,,,,,,,699.3269797991961,699.3361072000116,702.3867412991822,702.3867412991822,701.1374285994098,703.3876580996439,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
162,0,162,j,0.4107768004760146,None,,,,,162,0,162,0,703.4394323993474,,,,,,,,,,,,,,,,,,,,,703.4308859994635,703.4394323993474,704.9533891994506,704.9533891994506,704.5199917992577,707.20250819996,j,0.4107768004760146,None,0,image2,-8,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
163,0,163,j,0.6019157003611326,None,,,,,163,0,163,0,707.2570076994598,,,,,,,,,,,,,,,,,,,,,707.2465335000306,707.2570076994598,708.5536944996566,708.5536944996566,707.9368776995689,710.4332848992199,j,0.6019157003611326,None,10,image1,-9,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
164,0,164,j,0.4400149006396532,None,,,,,164,0,164,0,710.5548419998959,,,,,,,,,,,,,,,,,,,,,710.545937099494,710.5548419998959,712.2034811992198,712.2034811992198,711.7383016999811,714.4354138998315,j,0.4400149006396532,None,0,image2,-10,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
165,0,165,j,None,None,,,,,165,0,165,0,714.4883824000135,,,,,,,,,,,,,,,,,,,,,714.4791603991762,714.4883824000135,,715.5034745996818,715.2705538999289,718.0875549996272,j,None,None,10,image2,-11,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
166,0,166,None,,,,,,,166,0,166,0,718.1401983993128,,,,,,,,,,,,,,,,,,,,,718.1306958999485,718.1401983993128,720.8200512994081,720.8200512994081,719.5867832992226,721.8222707994282,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
167,0,167,f,0.47511160001158714,None,,,,,167,0,167,0,721.8747156998143,,,,,,,,,,,,,,,,,,,,,721.8650350999087,721.8747156998143,723.603483999148,723.603483999148,723.1036975998431,726.0841885991395,f,0.47511160001158714,None,10,image2,-12,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
168,0,168,j,0.37657739967107773,None,,,,,168,0,168,0,726.2100807996467,,,,,,,,,,,,,,,,,,,,,726.2004164997488,726.2100807996467,727.7534679993987,727.7534679993987,727.3536484995857,729.2372378995642,j,0.37657739967107773,None,10,image1,-13,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
169,0,169,j,0.5331490002572536,None,,,,,169,0,169,0,729.2888900991529,,,,,,,,,,,,,,,,,,,,,729.2802147995681,729.2888900991529,,730.3869798993692,729.8366625998169,733.0040686996654,j,0.5331490002572536,None,10,image1,-14,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
170,0,170,j,0.5149089004844427,None,,,,,170,0,170,0,733.0567950997502,,,,,,,,,,,,,,,,,,,,,733.0478380993009,733.0567950997502,734.8704734994099,734.8704734994099,734.3371764998883,737.6627831999213,j,0.5149089004844427,None,10,image1,-15,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
171,0,171,f,0.3925063004717231,None,,,,,171,0,171,0,737.7148710992187,,,,,,,,,,,,,,,,,,,,,737.7053093994036,737.7148710992187,740.0201421994716,740.0201421994716,739.6035937992856,742.9439065000042,f,0.3925063004717231,None,0,image1,-16,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
172,0,172,j,0.9125143997371197,None,,,,,172,0,172,0,742.9954734994099,,,,,,,,,,,,,,,,,,,,,742.9866309994832,742.9954734994099,745.7033547991887,745.7033547991887,744.7701194994152,747.4816461997107,j,0.9125143997371197,None,0,image1,7,image2,image1,[],0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
173,0,173,j,0.9313613995909691,None,,,,,173,0,173,0,747.604996599257,,,,,,,,,,,,,,,,,,,,,747.5947193000466,747.604996599257,750.0701331999153,750.0701331999153,749.1203790996224,752.6288333991542,j,0.9313613995909691,None,0,image1,6,image2,image1,['low'],0.3,0.7,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
174,0,174,None,,,,,,,174,0,174,0,752.681712700054,,,,,,,,,,,,,,,,,,,,,752.6727505996823,752.681712700054,754.8870442993939,754.8870442993939,753.6540829995647,755.8884612992406,None,,,,,,,,,,,87,001,2025-03-04_10h37.42.179,实验程序1.0,2024.2.4,60.043940140475094,2025-03-04 10h37.51.468416 +0800,
