thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
109,0,109,f,0.5226860000002489,None,,,,,109,0,109,0,490.6034855000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.5961399000007,490.6034855000007,492.10697660000005,491.55701340000087,494.23530240000036,f,0.5226860000002489,None,0,image1,-29,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,492.10697660000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
110,0,110,f,0.35109449999981734,None,,,,,110,0,110,0,494.3409025000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.33364000000074,494.3409025000001,496.4069633000008,496.0235173000001,498.6041552000006,f,0.35109449999981734,None,10,image2,-30,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,496.4069633000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
111,0,111,f,0.34228059999986726,None,,,,,111,0,111,0,498.6506330000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.6436521000005,498.6506330000002,500.62363860000005,500.25697520000085,502.2815883000003,f,0.34228059999986726,None,10,image1,6,image2,image1,[],0.3,0.7,500.62363860000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
112,0,112,f,0.3536137000000963,None,,,,,112,0,112,0,502.33683780000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3294814000001,502.33683780000047,503.75697020000007,503.3735250000009,506.3734252000004,f,0.3536137000000963,None,0,image1,5,image2,image1,['low'],0.3,0.7,503.75697020000007,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
113,0,113,f,0.3352412000003824,None,,,,,113,0,113,0,506.4245756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.41741,506.4245756,508.17379040000014,507.8068819,509.8698650000006,f,0.3352412000003824,None,0,image2,4,image2,image1,"['low', 'high']",0.3,0.7,508.17379040000014,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
114,0,114,f,0.2785239000004367,None,,,,,114,0,114,0,509.9790376000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.9719105000004,509.9790376000001,511.1569616000006,510.8569355000009,513.0941971000002,f,0.2785239000004367,None,0,image1,3,image2,image1,"['low', 'high', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
115,0,115,f,0.32317260000036185,None,,,,,115,0,115,0,513.1464637000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1392413000003,513.1464637000008,514.0902254000002,513.7401962000004,516.4563077000003,f,0.32317260000036185,None,10,image1,2,image2,image1,"['low', 'high', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
116,0,116,j,0.7056427999996231,None,,,,,116,0,116,0,516.5080425000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.5008756000007,516.5080425000006,518.1070007000008,517.3734865000006,520.2397095000006,j,0.7056427999996231,None,0,image1,1,image2,image1,"['low', 'high', 'low', 'low', 'low']",0.3,0.7,518.1070007000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
117,0,117,j,0.3846303000000262,None,,,,,117,0,117,0,520.2923632000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.2853674000007,520.2923632000002,521.6235402000002,521.2068977000008,523.5239089000006,j,0.3846303000000262,None,10,image2,0,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,521.6235402000002,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
118,0,118,j,0.42468559999997524,None,,,,,118,0,118,0,523.5705834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.5634715000006,523.5705834,525.6403621000009,525.1902238000002,527.8313418000007,j,0.42468559999997524,None,10,image1,-1,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,525.6403621000009,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
119,0,119,f,0.48876620000010007,None,,,,,119,0,119,0,527.9397556000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9324457000002,527.9397556000004,529.1068645000005,528.5902063000003,531.2126254000004,f,0.48876620000010007,None,10,image1,-2,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
120,0,120,j,0.35980709999967075,None,,,,,120,0,120,0,531.2655924000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2584513000002,531.2655924000001,533.1736218000005,532.7902911000001,535.1710471000006,j,0.35980709999967075,None,0,image2,-3,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,533.1736218000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
121,0,121,j,0.41192790000059176,None,,,,,121,0,121,0,535.2171130000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2099336000001,535.2171130000006,537.3569789000003,536.9235076000004,540.2959737000001,j,0.41192790000059176,None,10,image1,-4,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,537.3569789000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
122,0,122,f,0.3611500999995769,None,,,,,122,0,122,0,540.3476119000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3405259000001,540.3476119000006,541.5405297000007,541.1568523000005,543.2778001000006,f,0.3611500999995769,None,0,image1,-5,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
123,0,123,f,0.5571917999996003,None,,,,,123,0,123,0,543.3887644000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.3814407000009,543.3887644000006,545.4401890000008,544.8568993000008,547.7285227000002,f,0.5571917999996003,None,0,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,545.4401890000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
124,0,124,f,0.36215100000026723,None,,,,,124,0,124,0,547.7747513000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.7674354000001,547.7747513000004,550.1234639000004,549.7402268000005,551.9708322000006,f,0.36215100000026723,None,10,image2,-7,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,550.1234639000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
125,0,125,f,0.3594228000001749,None,,,,,125,0,125,0,552.0165013000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0095516000001,552.0165013000005,553.4068933000008,553.0235521000004,555.6842172000006,f,0.3594228000001749,None,0,image1,-8,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,553.4068933000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
126,0,126,j,0.34582529999988765,None,,,,,126,0,126,0,555.7372065000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7299076000008,555.7372065000009,557.9236686000004,557.5569532000009,560.4493736000004,j,0.34582529999988765,None,10,image1,-9,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,557.9236686000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
127,0,127,f,0.3757724999995844,None,,,,,127,0,127,0,560.5000865000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.4930722000008,560.5000865000002,562.6236306000001,562.2236179000001,564.5466433000001,f,0.3757724999995844,None,10,image1,-10,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,562.6236306000001,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
128,0,128,j,1.1231132999992042,None,,,,,128,0,128,0,564.6536250000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6462436000002,564.6536250000008,567.6736062,566.5237913000001,569.8884121000001,j,1.1231132999992042,None,0,image1,-11,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,567.6736062,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
129,0,129,f,0.3643452999995134,None,,,,,129,0,129,0,569.9358412000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.9284758000003,569.9358412000001,571.6735949000004,571.2902881,573.5124090000008,f,0.3643452999995134,None,10,image2,-12,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,571.6735949000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
130,0,130,j,0.3559988999995767,None,,,,,130,0,130,0,573.5664595000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.5592150000002,573.5664595000007,575.4903281000006,575.1069043000007,577.5348254,j,0.3559988999995767,None,0,image1,-13,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,575.4903281000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
131,0,131,f,0.4881438000002163,None,,,,,131,0,131,0,577.5879143000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.5805778000004,577.5879143000002,579.5235050000001,579.0068865000003,582.3158371000009,f,0.4881438000002163,None,10,image1,-14,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,579.5235050000001,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
132,0,132,f,0.3486014999998588,None,,,,,132,0,132,0,582.4182787000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.4112125000001,582.4182787000009,584.4568664000008,584.0903085000009,587.3116067000001,f,0.3486014999998588,None,0,image1,-15,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,584.4568664000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
133,0,133,j,0.33646239999961836,None,,,,,133,0,133,0,587.3641757000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.3567680000006,587.3641757000005,588.9571115000008,588.5902100000003,590.8618906000002,j,0.33646239999961836,None,0,image1,-16,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,588.9571115000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
134,0,134,f,1.1633019999999306,None,,,,,134,0,134,0,590.9145020000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9073960000005,590.9145020000005,593.0903272000005,591.9069712,595.3257023000006,f,1.1633019999999306,None,0,image1,-17,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,593.0903272000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
135,0,135,f,0.3984085000001869,None,,,,,135,0,135,0,595.3772053000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3700735000002,595.3772053000002,597.0736106000004,596.6569005000001,598.5961476000002,f,0.3984085000001869,None,0,image1,-18,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,597.0736106000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
136,0,136,j,0.5415363000001889,None,,,,,136,0,136,0,598.6512870000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6439729000003,598.6512870000006,599.8403217000005,599.2735055000003,601.3213581,j,0.5415363000001889,None,0,image1,-19,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
137,0,137,f,0.31420129999969504,None,,,,,137,0,137,0,601.4259384000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4187902000003,601.4259384000006,602.4902090000005,602.1569171000001,604.4612770000003,f,0.31420129999969504,None,0,image1,-20,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
138,0,138,j,0.422401699999682,None,,,,,138,0,138,0,604.5137325000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.5065429000006,604.5137325000005,605.6903337000003,605.2404152000008,607.2768504000005,j,0.422401699999682,None,10,image2,-21,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
139,0,139,j,0.37726240000029065,None,,,,,139,0,139,0,607.3275967000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3204838000001,607.3275967000009,609.1736311000004,608.7734948000007,611.5508346000006,j,0.37726240000029065,None,0,image2,-22,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,609.1736311000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
140,0,140,j,0.6983541999998124,None,,,,,140,0,140,0,611.6042842000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5967660000006,611.6042842000006,613.2736083000009,612.5569704000009,614.9509880000005,j,0.6983541999998124,None,0,image1,-23,image2,image1,"['low', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,613.2736083000009,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
141,0,141,j,0.31154919999971753,None,,,,,141,0,141,0,615.0603378000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0532563000006,615.0603378000005,616.1568691000002,615.8235621000003,618.7586753000005,j,0.31154919999971753,None,10,image1,-24,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
142,0,142,f,0.4346664000004239,None,,,,,142,0,142,0,618.8112409000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.8041724000004,618.8112409000005,620.1902026000007,619.7236700000003,622.7968475000007,f,0.4346664000004239,None,0,image2,-25,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,620.1902026000007,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
143,0,143,f,0.31446449999930337,None,,,,,143,0,143,0,622.848199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.8409172000001,622.848199,624.2903148000005,623.9569668000004,626.9438594000003,f,0.31446449999930337,None,10,image2,-26,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,624.2903148000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
144,0,144,f,0.31611179999981687,None,,,,,144,0,144,0,626.9982382000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9910105000008,626.9982382000007,629.0570227000007,628.7236629000008,630.7626265000008,f,0.31611179999981687,None,10,image2,-27,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,629.0570227000007,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
145,0,145,f,0.3133115999999063,None,,,,,145,0,145,0,630.8089163000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.8016695000006,630.8089163000004,632.7068281000002,632.3734993000007,634.9662211000004,f,0.3133115999999063,None,10,image2,-28,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,632.7068281000002,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
146,0,146,j,0.45168220000050496,None,,,,,146,0,146,0,635.0760545000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0688092,635.0760545000003,637.1903205000008,636.7069027000007,638.8758446000002,j,0.45168220000050496,None,10,image2,8,image1,image2,[],0.7,0.3,637.1903205000008,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
147,0,147,j,0.6561381999999867,None,,,,,147,0,147,0,638.9279686000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.9207798000007,638.9279686000009,640.8735468000004,640.1902701000008,643.7680035000003,j,0.6561381999999867,None,0,image2,7,image1,image2,['low'],0.7,0.3,640.8735468000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
148,0,148,f,0.34365970000089874,None,,,,,148,0,148,0,643.8144695000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.8070964000008,643.8144695000001,645.9734464000003,645.6068506000001,647.9934478000005,f,0.34365970000089874,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,645.9734464000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
149,0,149,j,0.95274100000006,None,,,,,149,0,149,0,648.0397461000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0322788000003,648.0397461000002,650.7568920000003,649.7735409000006,652.2855908000001,j,0.95274100000006,None,10,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,650.7568920000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
150,0,150,f,0.9224530000001323,None,,,,,150,0,150,0,652.3939341000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.3867814000005,652.3939341000005,654.9069703000005,653.9569232000003,657.5226849000001,f,0.9224530000001323,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,654.9069703000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
151,0,151,f,0.465058400000089,None,,,,,151,0,151,0,657.5733021000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5663076000001,657.5733021000005,659.4569559000001,658.9734890000009,661.6141798000008,f,0.465058400000089,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,659.4569559000001,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
152,0,152,f,0.44570130000010977,None,,,,,152,0,152,0,661.6669565000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.6598033,661.6669565000002,662.7070375000003,662.2401557000003,664.2859132000003,f,0.44570130000010977,None,0,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
153,0,153,j,0.47612259999914386,None,,,,,153,0,153,0,664.3338062000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3267761000006,664.3338062000003,666.4068695000005,665.9068362000007,668.1146929000006,j,0.47612259999914386,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,666.4068695000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
154,0,154,j,0.3696565999998711,None,,,,,154,0,154,0,668.1686690000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.1613747000001,668.1686690000006,670.5569896000006,670.1569572000008,672.3860448000005,j,0.3696565999998711,None,0,image1,6,image2,image1,['low'],0.3,0.7,670.5569896000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
155,0,155,f,0.7386330999997881,None,,,,,155,0,155,0,672.4948441000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4878615000007,672.4948441000006,675.0735640000003,674.3070553000007,677.3748284000003,f,0.7386330999997881,None,10,image2,5,image2,image1,"['low', 'high']",0.3,0.7,675.0735640000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
156,0,156,f,0.35127860000011424,None,,,,,156,0,156,0,677.4264560000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.4194588,677.4264560000001,678.8235443000003,678.4402064000005,681.4828164,f,0.35127860000011424,None,0,image1,4,image2,image1,"['low', 'high', 'low']",0.3,0.7,678.8235443000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
157,0,157,f,0.9051343999999517,None,,,,,157,0,157,0,681.5284931000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.5215442000008,681.5284931000006,683.3234661000006,682.3902675000008,686.2479624000007,f,0.9051343999999517,None,0,image2,3,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,683.3234661000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
158,0,158,f,1.2069330999993326,None,,,,,158,0,158,0,686.2945664000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2875568000009,686.2945664000008,689.2736099000003,688.0403385000009,690.7603807000005,f,1.2069330999993326,None,0,image1,2,image2,image1,"['low', 'high', 'low', 'high', 'low']",0.3,0.7,689.2736099000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
159,0,159,j,0.500242299999627,None,,,,,159,0,159,0,690.8732221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.8659532000001,690.8732221,692.4069924000005,691.8901914000007,694.5562522,j,0.500242299999627,None,0,image1,1,image2,image1,"['low', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,692.4069924000005,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
160,0,160,f,0.3680361999995512,None,,,,,160,0,160,0,694.6097862000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6026037000001,694.6097862000006,696.9902074000001,696.5902545000008,699.2267871000004,f,0.3680361999995512,None,10,image2,0,image2,image1,"['high', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,696.9902074000001,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
161,0,161,f,0.32886600000074395,None,,,,,161,0,161,0,699.2791870000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.2719500000003,699.2791870000001,701.1234988000006,700.7736267,702.8314285000006,f,0.32886600000074395,None,10,image2,-1,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,701.1234988000006,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
162,0,162,j,0.4621670999995331,None,,,,,162,0,162,0,702.8863055000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.8789923000004,702.8863055000002,705.3402044000004,704.8567642000007,707.8738990000002,j,0.4621670999995331,None,10,image2,-2,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,705.3402044000004,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
163,0,163,j,0.4738889999998719,None,,,,,163,0,163,0,707.9193889000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.9120154000002,707.9193889000007,710.0734614000003,709.5734836000001,712.3247484000003,j,0.4738889999998719,None,10,image2,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,710.0734614000003,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
164,0,164,f,0.38756180000018503,None,,,,,164,0,164,0,712.4400771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.4328496000007,712.4400771,714.5234994000002,714.1069083000002,716.1019328000002,f,0.38756180000018503,None,10,image2,11,image1,image2,[],0.7,0.3,714.5234994000002,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
165,0,165,f,0.41538910000053875,None,,,,,165,0,165,0,716.1547619000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.1473469000002,716.1547619000003,717.4568333000007,717.0235239000003,718.9832100000003,f,0.41538910000053875,None,0,image2,10,image1,image2,['low'],0.7,0.3,717.4568333000007,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
166,0,166,f,0.31795290000081877,None,,,,,166,0,166,0,719.0346761000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0274770000005,719.0346761000001,720.2236260000009,719.8735370000004,722.4230704000001,f,0.31795290000081877,None,10,image1,9,image1,image2,"['low', 'high']",0.7,0.3,,14,001,2024-11-16_10h43.33.115,实验程序1.0,2024.2.4,59.983684437765014,2024-11-16 10h43.40.768978 +0800,
