thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
114,0,114,j,0.6319022999998651,None,,,,,114,0,114,0,514.6051751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5962413000002,514.6051751,515.9157776000002,515.9157776000002,515.2651482000001,518.2420258000002,j,0.6319022999998651,None,0,image1,1,image2,image1,"['low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
115,0,115,None,,,,,,,115,0,115,0,518.2925873000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2835659000002,518.2925873000002,520.2654285000001,520.2654285000001,519.0151031,521.2674716000001,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
116,0,116,f,0.34839450000004035,None,,,,,116,0,116,0,521.3178316000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.3091693000001,521.3178316000001,,522.5158092000001,522.1487930000001,525.3424709000001,f,0.34839450000004035,None,10,image2,0,image2,image1,"['low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
117,0,117,j,0.5351803000000928,None,,,,,117,0,117,0,525.3935912000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.3846533000001,525.3935912000002,527.8318908000001,527.8318908000001,527.2654064000001,529.4742582000001,j,0.5351803000000928,None,0,image2,-1,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
118,0,118,j,0.8053168999999798,None,,,,,118,0,118,0,529.5242762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5156337000001,529.5242762,532.1320554000001,532.1320554000001,531.2989027000001,533.9951958000001,j,0.8053168999999798,None,10,image1,-2,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
119,0,119,j,0.5184412999999495,None,,,,,119,0,119,0,534.1120133000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1030057,534.1120133000002,536.5986500000001,536.5986500000001,536.0489545,538.6076748,j,0.5184412999999495,None,0,image1,-3,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
120,0,120,j,0.35319289999983994,None,,,,,120,0,120,0,538.6584922000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6495764000001,538.6584922000002,,539.7818091000001,539.3988058,542.1900605000001,j,0.35319289999983994,None,0,image1,-4,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
121,0,121,f,0.6318188999998711,None,,,,,121,0,121,0,542.2411813000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.2323250000002,542.2411813000001,544.8822404,544.8822404,544.2323016,547.4805663000002,f,0.6318188999998711,None,0,image2,-5,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
122,0,122,f,0.5454388999999082,None,,,,,122,0,122,0,547.5319242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.5226514000001,547.5319242,549.9659082000001,549.9659082000001,549.3987956000001,552.9236925,f,0.5454388999999082,None,0,image1,-6,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
123,0,123,j,0.43387589999997545,None,,,,,123,0,123,0,553.0437716000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0340188,553.0437716000001,555.2327389000002,555.2327389000002,554.7818372000002,557.3639507,j,0.43387589999997545,None,10,image1,-7,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
124,0,124,j,0.3532978999999159,None,,,,,124,0,124,0,557.4148869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4059923000002,557.4148869,559.7658999,559.7658999,559.3820680000001,561.3160825,j,0.3532978999999159,None,0,image1,-8,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
125,0,125,j,0.3898087000000032,None,,,,,125,0,125,0,561.3677655000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3586821000001,561.3677655000001,562.9318079000002,562.9318079000002,562.5152058000001,564.7341248,j,0.3898087000000032,None,10,image1,-9,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
126,0,126,f,0.9453194000000167,None,,,,,126,0,126,0,564.7843285000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.7755405,564.7843285000001,566.9484093000001,566.9484093000001,565.9822349000001,569.1999217,f,0.9453194000000167,None,0,image1,-10,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
127,0,127,j,0.7281838000001244,None,,,,,127,0,127,0,569.2508433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2418445000001,569.2508433,570.9824139000002,570.9824139000002,570.2318013000001,572.9308817000001,j,0.7281838000001244,None,0,image1,-11,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
128,0,128,j,0.8169121000000814,None,,,,,128,0,128,0,573.0508378000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0421169000001,573.0508378000002,574.8491162,574.8491162,574.0152702,577.1018258000001,j,0.8169121000000814,None,0,image1,-12,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
129,0,129,j,0.690081199999895,None,,,,,129,0,129,0,577.1538043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.1451848000002,577.1538043,579.2986707,579.2986707,578.5818505000002,581.4721989000002,j,0.690081199999895,None,10,image2,-13,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
130,0,130,f,0.5648443000000043,None,,,,,130,0,130,0,581.5226838000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5139738,581.5226838000001,583.9487141000002,583.9487141000002,583.3652518000001,585.4618994,f,0.5648443000000043,None,10,image2,-14,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
131,0,131,f,0.48871410000015203,None,,,,,131,0,131,0,585.5135380000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5039627000001,585.5135380000002,587.3486952000001,587.3486952000001,586.8317723,590.2956860000002,f,0.48871410000015203,None,10,image2,-15,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
132,0,132,f,0.5122312000000875,None,,,,,132,0,132,0,590.4149888000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4058946,590.4149888000002,592.5819143000001,592.5819143000001,592.048724,595.086812,f,0.5122312000000875,None,10,image2,-16,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
133,0,133,f,0.8318555999999262,None,,,,,133,0,133,0,595.1394372000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.1292613,595.1394372000002,596.8984827000002,596.8984827000002,596.0485933,599.8183648000002,f,0.8318555999999262,None,0,image2,8,image1,image2,[],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
134,0,134,None,,,,,,,134,0,134,0,599.8721087000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8619477000002,599.8721087000001,602.8653430000002,602.8653430000002,601.6318638,603.8679410000002,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
135,0,135,f,0.5658092000001034,None,,,,,135,0,135,0,603.9201543000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9108382000002,603.9201543000001,605.8994331000001,605.8994331000001,605.3151714,608.4585222000001,f,0.5658092000001034,None,0,image2,7,image1,image2,['low'],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
136,0,136,j,0.3447137999999086,None,,,,,136,0,136,0,608.5092006000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.5003706,608.5092006000002,610.5822558000002,610.5822558000002,610.2157525,612.3196015000001,j,0.3447137999999086,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
137,0,137,f,0.5331174000000374,None,,,,,137,0,137,0,612.4398412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.4304149000002,612.4398412,,613.6651541000001,613.1151308000001,615.1568667000001,f,0.5331174000000374,None,10,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
138,0,138,j,0.4104773000001387,None,,,,,138,0,138,0,615.2093809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1991607,615.2093809,,616.4154251,615.9822096,619.1189981000002,j,0.4104773000001387,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
139,0,139,f,0.41070010000021284,None,,,,,139,0,139,0,619.1693450000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.1603709999999,619.1693450000002,620.5989677000002,620.5989677000002,620.1654249000003,623.555535,f,0.41070010000021284,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
140,0,140,j,0.51878379999971,None,,,,,140,0,140,0,623.6074867000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.5987045000002,623.6074867000002,,624.7988054000002,624.2494589000003,627.2270303999999,j,0.51878379999971,None,10,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
141,0,141,f,0.44429889999992156,None,,,,,141,0,141,0,627.277975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2690837,627.277975,628.5988780000002,628.5988780000002,628.1322977,631.3204314,f,0.44429889999992156,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
142,0,142,j,0.38598559999991267,None,,,,,142,0,142,0,631.4401235999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.4306497000002,631.4401235999999,633.1820716000002,633.1820716000002,632.7652691000003,635.9033973999999,j,0.38598559999991267,None,0,image2,5,image2,image1,['high'],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
143,0,143,f,0.5519834000001538,None,,,,,143,0,143,0,635.9538477000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.9450424000001,635.9538477000001,638.0152054,638.0152054,637.4321765,640.5017788,f,0.5519834000001538,None,10,image2,4,image2,image1,"['high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
144,0,144,j,0.4345240000002377,None,,,,,144,0,144,0,640.5531455999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.5442045,640.5531455999999,642.0484587000001,642.0484587000001,641.5820526000002,643.9269026000002,j,0.4345240000002377,None,10,image2,3,image2,image1,"['high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
145,0,145,j,0.3815549999999348,None,,,,,145,0,145,0,643.9774286000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.9687690999999,643.9774286000002,645.3320598999999,645.3320598999999,644.9319687000002,647.7041100000001,j,0.3815549999999348,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
146,0,146,j,0.41515890000027866,None,,,,,146,0,146,0,647.8238363999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.8152250000003,647.8238363999999,649.4818132999999,649.4818132999999,649.0488601000002,651.6027374,j,0.41515890000027866,None,0,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
147,0,147,f,0.8258148999998411,None,,,,,147,0,147,0,651.6547734999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.6459322000001,651.6547734999999,653.8484865,653.8484865,652.9987146000003,656.3783721,f,0.8258148999998411,None,0,image2,10,image1,image2,['low'],0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
148,0,148,j,0.41991109999980836,None,,,,,148,0,148,0,656.4287105000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.4197073,656.4287105000003,658.7822091000003,658.7822091000003,658.3320381000003,660.7638614000002,j,0.41991109999980836,None,0,image1,9,image1,image2,"['low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
149,0,149,j,0.3666610000000219,None,,,,,149,0,149,0,660.8164012000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.8065222,660.8164012000002,662.6486537000001,662.6486537000001,662.2653527000002,664.5498319000003,j,0.3666610000000219,None,10,image1,8,image1,image2,"['low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
150,0,150,j,0.5013619999999719,None,,,,,150,0,150,0,664.6001474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.5913052999999,664.6001474,665.8486907000001,665.8486907000001,665.3151582999999,667.5129726,j,0.5013619999999719,None,10,image1,7,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
151,0,151,j,0.38250339999967764,None,,,,,151,0,151,0,667.6335306999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6242455000001,667.6335306999999,670.0652104000001,670.0652104000001,669.6651426000003,672.3966578,j,0.38250339999967764,None,10,image1,6,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
152,0,152,f,0.52106380000032,None,,,,,152,0,152,0,672.4483495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.4393393,672.4483495,674.7484555999999,674.7484555999999,674.1993130999999,676.4453204000001,f,0.52106380000032,None,10,image1,5,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
153,0,153,f,0.40666109999983746,None,,,,,153,0,153,0,676.4963572000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4874328999999,676.4963572000001,,677.7153069999999,677.28204,679.8205558,f,0.40666109999983746,None,0,image1,4,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
154,0,154,j,0.6198026000001846,None,,,,,154,0,154,0,679.8741298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.8649414000001,679.8741298,682.3661536,682.3661536,681.7162204000001,685.0395736999999,j,0.6198026000001846,None,0,image2,3,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
155,0,155,None,,,,,,,155,0,155,0,685.1592501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1504811,685.1592501,688.0321720000002,688.0321720000002,686.7987444999999,689.0350506,None,,,,,,,,,,,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
156,0,156,f,0.5073614999996607,None,,,,,156,0,156,0,689.0886961000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0784246000003,689.0886961000001,691.4652925,691.4652925,690.932194,693.4228865,f,0.5073614999996607,None,10,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
157,0,157,j,0.4086216999999124,None,,,,,157,0,157,0,693.4735310000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.4644643000001,693.4735310000001,695.8488022000001,695.8488022000001,695.4152100000001,697.3345629,j,0.4086216999999124,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
158,0,158,f,0.49797769999986485,None,,,,,158,0,158,0,697.3860990000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.3769805000002,697.3860990000003,698.8817337,698.8817337,698.3657388000001,701.2901133999999,f,0.49797769999986485,None,10,image1,5,image2,image1,['low'],0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
159,0,159,f,0.4266063000000031,None,,,,,159,0,159,0,701.3407095000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.3319581000001,701.3407095000002,703.1987803000002,703.1987803000002,702.7486999000002,705.4220471000003,f,0.4266063000000031,None,0,image1,4,image2,image1,"['low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
160,0,160,j,1.1523561999997582,None,,,,,160,0,160,0,705.5449596000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.5353646000003,705.5449596000003,707.9320596000002,707.9320596000002,706.7514471,710.3724155,j,1.1523561999997582,None,0,image1,3,image2,image1,"['low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
161,0,161,j,0.7311759999997776,None,,,,,161,0,161,0,710.4245019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4159124000003,710.4245019,711.9317823000001,711.9317823000001,711.1821046,714.6044698999999,j,0.7311759999997776,None,10,image2,2,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
162,0,162,j,0.44257169999991675,None,,,,,162,0,162,0,714.6558088000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.6466433999999,714.6558088000002,716.6152345999999,716.6152345999999,716.1485491000003,718.870453,j,0.44257169999991675,None,10,image2,1,image2,image1,"['low', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
163,0,163,f,0.5907044000000496,None,,,,,163,0,163,0,718.9217537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.9130776000002,718.9217537,721.0824802000002,721.0824802000002,720.4652403,723.1732375000001,f,0.5907044000000496,None,0,image2,0,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
164,0,164,j,0.6672402000003785,None,,,,,164,0,164,0,723.2251985000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.2159051000003,723.2251985000003,724.6491515000002,724.6491515000002,723.9652328000002,726.3133072,j,0.6672402000003785,None,0,image2,-1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
165,0,165,f,0.46560249999993175,None,,,,,165,0,165,0,726.4343614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.4255807,726.4343614,728.4652896000002,728.4652896000002,727.9818731999999,730.3207517999999,f,0.46560249999993175,None,10,image1,-2,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
166,0,166,j,0.8271183000001656,None,,,,,166,0,166,0,730.3721752000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3631538,730.3721752000001,731.9820129,731.9820129,731.1320356000001,733.7842089999999,j,0.8271183000001656,None,0,image1,-3,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
167,0,167,f,0.46453569999994215,None,,,,,167,0,167,0,733.8363420000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.8264949,733.8363420000001,735.7491716,735.7491716,735.2653498,738.3135206000002,f,0.46453569999994215,None,10,image1,-4,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
168,0,168,j,0.722845100000086,None,,,,,168,0,168,0,738.3642252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3553513000002,738.3642252,741.1317760000002,741.1317760000002,740.3819624000002,742.6903462,j,0.722845100000086,None,0,image1,-5,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
169,0,169,f,1.1931467000003977,None,,,,,169,0,169,0,742.8129710000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.8038846,742.8129710000003,745.4318290000001,745.4318290000001,744.2151993000002,747.6085816,f,1.1931467000003977,None,0,image1,-6,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
170,0,170,f,0.8757281000002877,None,,,,,170,0,170,0,747.6597449000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.6502043,747.6597449000001,749.4321835000001,749.4321835000001,748.5319254000001,751.0523545000001,f,0.8757281000002877,None,10,image2,-7,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
171,0,171,j,0.4546015000000807,None,,,,,171,0,171,0,751.1039153000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.0948126000003,751.1039153000002,753.3486576,753.3486576,752.8653124000002,756.0278760000001,j,0.4546015000000807,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
172,0,172,f,0.5996675999999752,None,,,,,172,0,172,0,756.078665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0694892000001,756.078665,758.449141,758.449141,757.8321316000001,760.5860363000002,f,0.5996675999999752,None,0,image2,-9,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
173,0,173,f,0.7595925000000534,None,,,,,173,0,173,0,760.6374418999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6284632000002,760.6374418999999,762.2317643000001,762.2317643000001,761.4488008000003,764.2306097000001,f,0.7595925000000534,None,10,image1,-10,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,18,001,2024-11-15_20h10.27.445,实验程序1.0,2024.2.4,59.839605920269044,2024-11-15 20h10.44.057439 +0800,
