thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,prac_key_resp.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.004739300002256641,0.014656700001069112,0.014656700001069112,4.9016632999992,space,4.868276600001991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
,,,,,,,,,,,,,,,,,,,,,,,4.914447800001653,4.914447800001653,space,5.375795400002971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
9,0,9,,,,9,0,9,0,,,,,32.427489600002446,,,,,,,,,,,,,,32.427489600002446,33.2976484000028,32.96470760000011,12.097585400002572,12.097585400002572,j,0.30961870000101044,None,34.76813790000233,34.776624100002664,34.776624100002664,46.2984933000007,space,11.513462399998389,None,,,,,,,,,,,,,,,,,,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
0,0,0,f,0.4583320999990974,None,,,,,0,0,0,0,46.34625330000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.33612110000104,46.34625330000199,48.11438249999992,48.11438249999992,47.63209810000262,50.73282780000227,f,0.4583320999990974,None,0,image2,5,image1,image2,['low'],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
0,0,0,j,1.4060210999996343,None,,,,,0,0,0,0,50.785917000001064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.777335500002664,50.785917000001064,53.597650100000465,53.597650100000465,52.16431419999935,55.34887730000264,j,1.4060210999996343,None,10,image1,4,image1,image2,"['low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
1,0,1,j,0.560258800000156,None,,,,,1,0,1,0,55.40040829999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.391943300001,55.40040829999998,56.69773400000122,56.69773400000122,56.11446070000238,59.439296399999876,j,0.560258800000156,None,10,image1,3,image1,image2,"['low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
2,0,2,f,0.6152466999992612,None,,,,,2,0,2,0,59.493606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.485178999999334,59.493606,61.581071799999336,61.581071799999336,60.9475065000006,63.77453570000216,f,0.6152466999992612,None,10,image1,2,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
3,0,3,j,0.6725368999977945,None,,,,,3,0,3,0,63.87854700000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8699861999994,63.87854700000025,65.8141852000008,65.8141852000008,65.1143043000011,67.88549780000176,j,0.6725368999977945,None,0,image2,1,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
4,0,4,j,0.710685400001239,None,,,,,4,0,4,0,67.93900000000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.93045880000136,67.93900000000212,69.29798460000166,69.29798460000166,68.56436920000124,71.87616100000014,j,0.710685400001239,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
5,0,5,j,0.5628726999966602,None,,,,,5,0,5,0,71.92150330000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.91311390000192,71.92150330000004,73.8309259000016,73.8309259000016,73.247769900001,75.44934410000133,j,0.5628726999966602,None,10,image1,8,image2,image1,[],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
6,0,6,f,0.42297619999953895,None,,,,,6,0,6,0,75.50125480000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.49274670000159,75.50125480000133,77.96446790000118,77.96446790000118,77.51436699999977,80.31444120000015,f,0.42297619999953895,None,0,image1,7,image2,image1,['low'],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
7,0,7,j,0.6593008999989252,None,,,,,7,0,7,0,80.4087505000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.40068450000035,80.4087505000025,82.71448349999991,82.71448349999991,82.03100750000158,85.50417709999965,j,0.6593008999989252,None,10,image2,6,image2,image1,"['low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
8,0,8,f,0.7826112000002468,None,,,,,8,0,8,0,85.55766210000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.54935359999945,85.55766210000002,86.94759730000078,86.94759730000078,86.14756530000159,88.56147450000208,f,0.7826112000002468,None,10,image2,5,image2,image1,"['low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
9,0,9,j,0.532061199999589,None,,,,,9,0,9,0,88.61460390000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.60594309999942,88.61460390000138,90.1649596999996,90.1649596999996,89.61424900000202,92.55157139999937,j,0.532061199999589,None,0,image2,4,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
10,0,10,j,0.48851099999956205,None,,,,,10,0,10,0,92.60731730000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.59907310000199,92.60731730000043,94.61442050000187,94.61442050000187,94.09751719999986,96.30011780000132,j,0.48851099999956205,None,10,image1,3,image2,image1,"['low', 'high', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
11,0,11,j,0.7783239999989746,None,,,,,11,0,11,0,96.35487470000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.34661410000263,96.35487470000226,98.4309925000016,98.4309925000016,97.63102040000012,100.3226211000001,j,0.7783239999989746,None,0,image1,2,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
12,0,12,f,0.4516404000023613,None,,,,,12,0,12,0,100.42305810000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4148309000011,100.42305810000107,102.31423039999936,102.31423039999936,101.83103250000204,105.26440720000028,f,0.4516404000023613,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
13,0,13,j,0.8353710999981558,None,,,,,13,0,13,0,105.3109566000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3024734999999,105.3109566000021,107.08122630000071,107.08122630000071,106.2143778000027,109.35130070000014,j,0.8353710999981558,None,10,image2,0,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
14,0,14,j,0.46303140000236453,None,,,,,14,0,14,0,109.40636920000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.39791669999977,109.40636920000179,,110.61438230000203,110.13114430000132,113.38511669999934,j,0.46303140000236453,None,10,image2,-1,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
15,0,15,j,0.5558918000024278,None,,,,,15,0,15,0,113.43718590000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4289005999999,113.43718590000208,115.19762950000222,115.19762950000222,114.61448630000086,116.87045720000242,j,0.5558918000024278,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
16,0,16,f,0.48611110000274493,None,,,,,16,0,16,0,116.9754720000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.96735660000195,116.9754720000019,118.2642534000006,118.2642534000006,117.74769590000142,119.87422270000025,f,0.48611110000274493,None,10,image2,3,image1,image2,[],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
17,0,17,f,0.3813798000010138,None,,,,,17,0,17,0,119.92761790000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9190778000011,119.92761790000077,121.56442360000074,121.56442360000074,121.16429410000273,123.91559820000111,f,0.3813798000010138,None,0,image2,2,image1,image2,['low'],0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
18,0,18,f,0.4190353000012692,None,,,,,18,0,18,0,123.96409739999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.95561129999987,123.96409739999945,126.06415630000265,126.06415630000265,125.61460680000164,128.70733889999974,f,0.4190353000012692,None,0,image1,1,image1,image2,"['low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
19,0,19,f,0.3919260000002396,None,,,,,19,0,19,0,128.75922540000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.75095220000003,128.75922540000101,130.94771930000206,130.94771930000206,130.53115070000058,133.63453890000164,f,0.3919260000002396,None,10,image1,0,image1,image2,"['low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
20,0,20,j,0.6620511000000988,None,,,,,20,0,20,0,133.68891319999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.6803714000016,133.68891319999966,135.46443700000236,135.46443700000236,134.78047549999974,138.0140191999999,j,0.6620511000000988,None,0,image1,-1,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
21,0,21,f,0.3747552999993786,None,,,,,21,0,21,0,138.1090617000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.10077640000236,138.1090617000009,140.13107490000039,140.13107490000039,139.7311905000024,142.69970580000154,f,0.3747552999993786,None,0,image2,-2,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
22,0,22,j,0.5010828999984369,None,,,,,22,0,22,0,142.7540372000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.74554640000133,142.7540372000003,144.7311735000003,144.7311735000003,144.19779720000224,146.38789220000035,j,0.5010828999984369,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
23,0,23,f,0.5133527999969374,None,,,,,23,0,23,0,146.44021659999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4318837000028,146.44021659999999,148.6144587000017,148.6144587000017,148.08106380000027,151.2218673000025,f,0.5133527999969374,None,0,image2,-4,image1,image2,"['high', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
24,0,24,f,0.542136500000197,None,,,,,24,0,24,0,151.27477640000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.26643690000128,151.27477640000143,152.73101980000138,152.73101980000138,152.16455889999997,155.49981520000074,f,0.542136500000197,None,10,image2,-5,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
25,0,25,f,0.6031997000027332,None,,,,,25,0,25,0,155.60220359999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.59385060000204,155.60220359999948,157.8477821000015,157.8477821000015,157.21449500000017,159.46991290000005,f,0.6031997000027332,None,10,image1,-6,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
26,0,26,j,0.8646087000015541,None,,,,,26,0,26,0,159.51609740000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5074480000003,159.51609740000276,161.3810099000002,161.3810099000002,160.49774099999922,164.2574252000013,j,0.8646087000015541,None,10,image1,-7,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
27,0,27,f,0.3890021000006527,None,,,,,27,0,27,0,164.31255149999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.30406399999993,164.31255149999924,166.39768440000262,166.39768440000262,165.9811602000009,167.87644759999966,f,0.3890021000006527,None,0,image2,-8,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
28,0,28,f,0.4018569999971078,None,,,,,28,0,28,0,167.92782520000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.91940109999996,167.92782520000037,,169.0811801000018,168.64773790000254,171.0381457000003,f,0.4018569999971078,None,0,image2,-9,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
29,0,29,f,0.6642259000000195,None,,,,,29,0,29,0,171.0878279000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.07948150000084,171.0878279000026,172.58106410000255,172.58106410000255,171.8978059000001,174.61607150000054,f,0.6642259000000195,None,10,image1,-10,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
30,0,30,j,0.6935324000005494,None,,,,,30,0,30,0,174.7119773000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7035782999992,174.7119773000013,176.46458310000162,176.46458310000162,175.74774000000252,177.99250490000122,j,0.6935324000005494,None,0,image2,-11,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
31,0,31,j,0.5027974000004178,None,,,,,31,0,31,0,178.04405770000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0354944999999,178.04405770000085,179.64757590000227,179.64757590000227,179.11442770000212,182.4392824000024,j,0.5027974000004178,None,10,image1,-12,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
32,0,32,f,0.424441700000898,None,,,,,32,0,32,0,182.49367180000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.48526100000163,182.49367180000263,184.3308728000011,184.3308728000011,183.88120210000125,186.81630450000011,f,0.424441700000898,None,10,image1,-13,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
33,0,33,f,0.7249165000030189,None,,,,,33,0,33,0,186.8670854000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.85844180000277,186.8670854000011,188.51440510000248,188.51440510000248,187.76439960000062,191.16008480000164,f,0.7249165000030189,None,10,image1,-14,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
34,0,34,f,0.4649494999976014,None,,,,,34,0,34,0,191.25345440000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.24566490000143,191.25345440000092,193.34761029999936,193.34761029999936,192.8642914000011,195.2476698999999,f,0.4649494999976014,None,0,image2,-15,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
35,0,35,j,0.9455257000008714,None,,,,,35,0,35,0,195.29337210000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.285210500002,195.29337210000085,197.4477337999997,197.4477337999997,196.4811303000024,199.90934530000231,j,0.9455257000008714,None,10,image1,-16,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
36,0,36,j,0.6287950999976601,None,,,,,36,0,36,0,199.96034160000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.95172530000127,199.96034160000272,201.44778700000097,201.44778700000097,200.79780609999943,203.8230110000004,j,0.6287950999976601,None,0,image1,13,image2,image1,[],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
37,0,37,f,0.45602680000229157,None,,,,,37,0,37,0,203.87640330000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.86805310000273,203.87640330000067,206.1811121000028,206.1811121000028,205.69774590000088,208.45414430000164,f,0.45602680000229157,None,10,image1,12,image2,image1,['low'],0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
38,0,38,f,0.5211727999994764,None,,,,,38,0,38,0,208.55233280000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.54392980000193,208.55233280000175,210.41433080000206,210.41433080000206,209.86456890000045,212.87340060000133,f,0.5211727999994764,None,0,image1,11,image2,image1,"['low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
39,0,39,f,0.7547063999991224,None,,,,,39,0,39,0,212.9253389000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.91702989999976,212.9253389000005,215.39783910000187,215.39783910000187,214.61455040000146,218.13063150000016,f,0.7547063999991224,None,10,image2,10,image2,image1,"['low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
40,0,40,f,0.45415499999944586,None,,,,,40,0,40,0,218.17670070000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.16837099999975,218.17670070000167,220.4312205999995,220.4312205999995,219.9478048000019,223.21096419999958,f,0.45415499999944586,None,0,image2,9,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
41,0,41,j,0.4182973999995738,None,,,,,41,0,41,0,223.26441310000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.2556411000005,223.26441310000155,225.08142950000183,225.08142950000183,224.6477687000006,228.0235343000022,j,0.4182973999995738,None,10,image1,8,image2,image1,"['low', 'low', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
42,0,42,j,0.9550948000032804,None,,,,,42,0,42,0,228.07154680000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0630693000021,228.07154680000167,230.41444279999996,230.41444279999996,229.430941300001,232.39024419999987,j,0.9550948000032804,None,0,image1,7,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
43,0,43,j,0.6027256999987003,None,,,,,43,0,43,0,232.49292229999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.48459150000053,232.49292229999992,235.04773370000112,235.04773370000112,234.41448660000242,236.6592636000023,j,0.6027256999987003,None,10,image2,6,image2,image1,"['low', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
44,0,44,None,,,,,,,44,0,44,0,236.71049250000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.702144400002,236.71049250000215,238.58110809999926,238.58110809999926,237.33112439999968,239.58245549999992,None,,,,,,,,,,,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
45,0,45,j,0.3125060000020312,None,,,,,45,0,45,0,239.63594770000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.62747160000072,239.63594770000054,241.0311425,241.0311425,240.69785799999954,243.03754240000126,j,0.3125060000020312,None,0,image1,5,image2,image1,"['high', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
46,0,46,f,0.9194139999999607,None,,,,,46,0,46,0,243.09109420000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.08275780000258,243.09109420000095,246.06438060000073,246.06438060000073,245.11453110000002,248.11795640000128,f,0.9194139999999607,None,0,image2,4,image2,image1,"['high', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
47,0,47,j,0.420643099998415,None,,,,,47,0,47,0,248.22277179999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.21448489999966,248.22277179999946,249.64785660000052,249.64785660000052,249.19784580000123,252.33875959999932,j,0.420643099998415,None,0,image1,3,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
48,0,48,j,0.34565350000048056,None,,,,,48,0,48,0,252.3905392000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.38227670000197,252.3905392000015,253.84783199999947,253.84783199999947,253.48102289999952,256.6954312000016,j,0.34565350000048056,None,10,image2,2,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
49,0,49,f,0.49185120000038296,None,,,,,49,0,49,0,256.7485001999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7399699000016,256.7485001999994,,257.9478299000002,257.4311729000001,260.23332660000233,f,0.49185120000038296,None,10,image2,1,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
50,0,50,f,0.4418100000002596,None,,,,,50,0,50,0,260.28558619999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.2770565999999,260.28558619999967,261.74782050000067,261.74782050000067,261.28125210000144,263.26354320000246,f,0.4418100000002596,None,10,image2,0,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
51,0,51,j,0.4964579000006779,None,,,,,51,0,51,0,263.3172360999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.30896660000144,263.3172360999997,265.0310773000019,265.0310773000019,264.5142925,267.33299389999956,j,0.4964579000006779,None,0,image1,-1,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
52,0,52,j,0.5739223999989918,None,,,,,52,0,52,0,267.4348103000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.42637939999986,267.4348103000011,269.1645697000022,269.1645697000022,268.5644934000011,271.9014004000019,j,0.5739223999989918,None,10,image1,-2,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
53,0,53,f,0.4906608999990567,None,,,,,53,0,53,0,271.952276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.943719400002,271.952276,273.34787850000066,273.34787850000066,272.831223600002,275.7639885999997,f,0.4906608999990567,None,10,image2,-3,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
54,0,54,j,0.37759860000005574,None,,,,,54,0,54,0,275.8100904000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.80177090000143,275.8100904000021,278.08115349999935,278.08115349999935,277.68123910000213,280.90471810000236,j,0.37759860000005574,None,0,image2,-4,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,020,001,2024-11-14_15h54.26.585,实验程序1.0,2024.2.4,59.98972975775671,2024-11-14 15h54.39.405245 +0800,
