thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
113,0,113,f,0.8267908999996507,None,,,,,113,0,113,0,488.05812590000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0509509000003,488.05812590000005,490.73621699999967,489.8860480000003,490.73621699999967,492.3856899000002,f,0.8267908999996507,None,0,image2,2,image1,image2,"['low', 'low', 'low', 'low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
114,0,114,f,0.4077893999992739,None,,,,,114,0,114,0,492.49227169999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.48519020000003,492.49227169999995,493.98604499999965,493.5526603999997,493.98604499999965,495.88079430000016,f,0.4077893999992739,None,10,image1,1,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
115,0,115,f,0.3806402000000162,None,,,,,115,0,115,0,495.92750369999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.9203386999998,495.92750369999976,498.01937689999977,497.61942720000025,498.01937689999977,500.46192410000003,f,0.3806402000000162,None,10,image1,0,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
116,0,116,j,0.37381660000028205,None,,,,,116,0,116,0,500.5132871000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.5060033,500.5132871000005,502.402642,502.00264140000036,502.402642,504.76843240000017,j,0.37381660000028205,None,0,image1,-1,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
117,0,117,f,0.577419899999768,None,,,,,117,0,117,0,504.8185973999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.8113301000003,504.8185973999998,506.4859535000005,505.88607349999984,506.4859535000005,508.1492502000001,f,0.577419899999768,None,10,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
118,0,118,f,0.5192831000003935,None,,,,,118,0,118,0,508.1982330999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1909131000002,508.1982330999999,509.3027288000003,508.7527584999998,,511.6145005999997,f,0.5192831000003935,None,10,image1,6,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
119,0,119,f,0.35116500000003725,None,,,,,119,0,119,0,511.7220250999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.7149279000005,511.7220250999999,513.9359328,513.5526964999999,513.9359328,516.4207672000002,f,0.35116500000003725,None,0,image1,5,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
120,0,120,j,0.31424579999929847,None,,,,,120,0,120,0,516.4731944000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.4656694000005,516.4731944000005,518.8193572,518.4859456000004,518.8193572,520.7407474000001,j,0.31424579999929847,None,10,image1,4,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
121,0,121,f,0.7610430000004271,None,,,,,121,0,121,0,520.7873803000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.7801150000005,520.7873803000002,522.3026408000005,521.5194430000001,522.3026408000005,524.5238509000001,f,0.7610430000004271,None,10,image2,3,image2,image1,"['low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
122,0,122,f,0.5101062000003367,None,,,,,122,0,122,0,524.5738190000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5667916000002,524.5738190000002,526.3193963000003,525.7860882000004,526.3193963000003,528.4119885999999,f,0.5101062000003367,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
123,0,123,f,0.5377890999998272,None,,,,,123,0,123,0,528.5186984000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5116224000003,528.5186984000002,530.6693977000004,530.1028300999997,530.6693977000004,532.3194738000002,f,0.5377890999998272,None,10,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
124,0,124,j,0.8382489999994505,None,,,,,124,0,124,0,532.3696849999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3622992999999,532.3696849999997,534.26944,533.4026455000003,534.26944,535.9268268000005,j,0.8382489999994505,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
125,0,125,f,1.1984935999998925,None,,,,,125,0,125,0,535.9787776000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9716374,535.9787776000003,537.9859968999999,536.7694456999998,537.9859968999999,540.8081173999999,f,1.1984935999998925,None,10,image2,3,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
126,0,126,f,0.5975879999996323,None,,,,,126,0,126,0,540.8587442999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8515728000002,540.8587442999997,543.0193307999998,542.4026375000003,543.0193307999998,545.4252160000005,f,0.5975879999996323,None,0,image2,2,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
127,0,127,j,0.6499972000001435,None,,,,,127,0,127,0,545.4768309000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.4696488,545.4768309000001,546.7528565000002,546.0860978999999,546.7528565000002,549.4849844999999,j,0.6499972000001435,None,0,image2,1,image1,image2,"['low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
128,0,128,f,0.536344399999507,None,,,,,128,0,128,0,549.5912409000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5839702000003,549.5912409000002,550.9028542000005,550.3360541000002,550.9028542000005,552.4695701,f,0.536344399999507,None,10,image1,0,image1,image2,"['low', 'low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
129,0,129,f,0.5580503999999564,None,,,,,129,0,129,0,552.5212016000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.5140947,552.5212016000005,554.7694458000005,554.1860834999998,554.7694458000005,556.5726021,f,0.5580503999999564,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
130,0,130,f,0.4207956000000195,None,,,,,130,0,130,0,556.6226255000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6154653000003,556.6226255000001,558.0694326000003,557.6195760999999,558.0694326000003,560.8895358,f,0.4207956000000195,None,10,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
131,0,131,j,0.5072623000005478,None,,,,,131,0,131,0,560.9404248000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9333249000001,560.9404248000001,562.9859562000001,562.4527807000004,562.9859562000001,565.3968628000002,j,0.5072623000005478,None,10,image1,-3,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
132,0,132,f,0.5623913999997967,None,,,,,132,0,132,0,565.5038897000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4965638000003,565.5038897000004,567.2694647999997,566.6861503,567.2694647999997,569.9689589,f,0.5623913999997967,None,10,image1,8,image2,image1,[],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
133,0,133,f,0.41543170000022656,None,,,,,133,0,133,0,570.0198209999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0126141999999,570.0198209999999,571.1693772999997,570.7360200000003,,572.7006529999999,f,0.41543170000022656,None,0,image1,7,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
134,0,134,j,0.6917450999999346,None,,,,,134,0,134,0,572.7459599000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7385673999997,572.7459599000003,574.5694409999996,573.8527863999998,574.5694409999996,576.5815948999998,j,0.6917450999999346,None,10,image1,6,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
135,0,135,f,0.5671201999994082,None,,,,,135,0,135,0,576.6331986000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.6259436999999,576.6331986000005,578.9528078000003,578.3694586000001,578.9528078000003,581.3092403,f,0.5671201999994082,None,10,image2,5,image2,image1,"['low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
136,0,136,f,0.4003059000006033,None,,,,,136,0,136,0,581.3594556999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.3522825999999,581.3594556999997,583.1527451000002,582.7360411,583.1527451000002,585.3061966000005,f,0.4003059000006033,None,0,image2,4,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
137,0,137,j,0.4987269000002925,None,,,,,137,0,137,0,585.4122708000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4049783999999,585.4122708000004,587.4029096000004,586.8859973999997,587.4029096000004,590.1087729000001,j,0.4987269000002925,None,10,image2,3,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
138,0,138,j,0.39145079999980226,None,,,,,138,0,138,0,590.1592848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.1520694999999,590.1592848,592.5862691000002,592.1693928000004,592.5862691000002,594.3834738000005,j,0.39145079999980226,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
139,0,139,j,0.44817240000065794,None,,,,,139,0,139,0,594.4285564000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4215165000005,594.4285564000002,595.6027948999999,595.1360168000001,,598.0111907,j,0.44817240000065794,None,0,image2,1,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
140,0,140,f,0.4144673999999213,None,,,,,140,0,140,0,598.0565557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0490295999998,598.0565557,599.6193831,599.1860496999998,599.6193831,602.0912428000001,f,0.4144673999999213,None,0,image2,9,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
141,0,141,f,0.36390879999999015,None,,,,,141,0,141,0,602.2006850999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1932142000005,602.2006850999996,604.4028072000001,604.0194807999997,604.4028072000001,607.0786079999998,f,0.36390879999999015,None,0,image1,8,image1,image2,"['low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
142,0,142,j,0.4633880000001227,None,,,,,142,0,142,0,607.1276484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1204429,607.1276484,608.4361356999998,607.9527401000005,608.4361356999998,610.3593538000005,j,0.4633880000001227,None,10,image1,7,image1,image2,"['low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
143,0,143,j,0.47357300000021496,None,,,,,143,0,143,0,610.4037534999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3964187000001,610.4037534999998,611.6195371000003,611.1194136000004,,613.9190414000004,j,0.47357300000021496,None,10,image1,6,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
144,0,144,f,0.5324344000000565,None,,,,,144,0,144,0,613.9681914000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.9608085,613.9681914000003,616.3861693999997,615.8360806999999,616.3861693999997,617.9378354,f,0.5324344000000565,None,10,image1,5,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
145,0,145,j,0.5073221000002377,None,,,,,145,0,145,0,617.9891741000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.9818944999997,617.9891741000001,620.3861363000005,619.8529704000002,620.3861363000005,622.3674025999999,j,0.5073221000002377,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
146,0,146,f,0.42273089999980584,None,,,,,146,0,146,0,622.4726911999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4653158000001,622.4726911999996,624.6195127000001,624.1695349000001,624.6195127000001,627.3692870000004,f,0.42273089999980584,None,0,image1,3,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
147,0,147,j,0.32366669999919395,None,,,,,147,0,147,0,627.4186654000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.4113026000005,627.4186654000005,629.6195177999998,629.269515,629.6195177999998,632.2505250000004,j,0.32366669999919395,None,10,image1,2,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
148,0,148,f,0.48275399999965884,None,,,,,148,0,148,0,632.3020348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.2946154000001,632.3020348,634.3694070000001,633.8694346000002,634.3694070000001,637.1134278,f,0.48275399999965884,None,0,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
149,0,149,j,0.7666425999996136,None,,,,,149,0,149,0,637.1658005999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.1582113000004,637.1658005999998,638.5694835000004,637.7860827000004,638.5694835000004,640.9562370000003,j,0.7666425999996136,None,10,image2,1,image2,image1,['high'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
150,0,150,j,0.4652572000004511,None,,,,,150,0,150,0,641.0656514000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0582863,641.0656514000002,642.2027266000005,641.7195707000001,,644.6715672999999,j,0.4652572000004511,None,10,image2,0,image2,image1,"['high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
151,0,151,j,0.517715799999678,None,,,,,151,0,151,0,644.7222981000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.7150725000001,644.7222981000004,646.9359463999999,646.3861529000005,646.9359463999999,649.5141573999999,j,0.517715799999678,None,10,image2,-1,image2,image1,"['high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
152,0,152,j,0.5228536999993594,None,,,,,152,0,152,0,649.5578889999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5505345000001,649.5578889999997,652.0194167,651.4696894999997,652.0194167,654.0085071000003,j,0.5228536999993594,None,10,image2,-2,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
153,0,153,j,0.4524327999997695,None,,,,,153,0,153,0,654.0531025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0458782000005,654.0531025,655.7027648000003,655.2195407999998,655.7027648000003,657.3465063000003,j,0.4524327999997695,None,10,image2,8,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
154,0,154,j,0.5204823000003671,None,,,,,154,0,154,0,657.3996509999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3924011999998,657.3996509999997,659.2862009,658.7361907000004,659.2862009,661.8690082000003,j,0.5204823000003671,None,10,image2,7,image1,image2,['low'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
155,0,155,j,0.5046456999998554,None,,,,,155,0,155,0,661.9749164000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9678308000002,661.9749164000004,664.0528610000001,663.5193985000005,664.0528610000001,665.7838702999998,j,0.5046456999998554,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
156,0,156,f,0.5399532000001273,None,,,,,156,0,156,0,665.8283103000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8213469000002,665.8283103000003,667.4028066000001,666.8361200999998,667.4028066000001,669.6714892,f,0.5399532000001273,None,10,image1,5,image1,image2,"['low', 'low', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
157,0,157,j,0.5396976000001814,None,,,,,157,0,157,0,669.7252358000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.7181559999999,669.7252358000005,672.1861866999998,671.6196328000005,672.1861866999998,675.0451309999999,j,0.5396976000001814,None,10,image1,4,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
158,0,158,f,0.49582250000003114,None,,,,,158,0,158,0,675.0958714999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0887021999997,675.0958714999997,677.2361560999998,676.7195578000001,677.2361560999998,679.1774543000001,f,0.49582250000003114,None,0,image1,3,image1,image2,"['low', 'low', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
159,0,159,f,0.4344751999997243,None,,,,,159,0,159,0,679.2850103000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.2776064,679.2850103000001,680.7362101999997,680.2694804000002,680.7362101999997,683.5012531000002,f,0.4344751999997243,None,10,image1,2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
160,0,160,f,0.5485295000007682,None,,,,,160,0,160,0,683.5452152999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5380561000002,683.5452152999997,685.6028730999997,685.0362230999999,685.6028730999997,687.4360980000001,f,0.5485295000007682,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
161,0,161,None,,,,,,,161,0,161,0,687.4878355999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.4805644999997,687.4878355999999,690.1856597000005,688.9528460000001,690.1856597000005,691.1870262000002,None,,,,,,,,,,,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
162,0,162,f,0.3460402000000613,None,,,,,162,0,162,0,691.2394922000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2323182999999,691.2394922000003,693.0529480000005,692.6861807000005,693.0529480000005,695.2357486999999,f,0.3460402000000613,None,10,image1,4,image2,image1,['low'],0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
163,0,163,f,0.7739499999997861,None,,,,,163,0,163,0,695.2803527000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.2730153000002,695.2803527000005,696.9861086000001,696.1862215000001,696.9861086000001,699.9147088,f,0.7739499999997861,None,10,image1,3,image2,image1,"['low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
164,0,164,j,0.4890986000000339,None,,,,,164,0,164,0,700.0227765999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0155374000005,700.0227765999998,701.6195484999998,701.1028638999996,701.6195484999998,703.3497333000005,j,0.4890986000000339,None,0,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
165,0,165,j,0.6572459000008166,None,,,,,165,0,165,0,703.4009039000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.3935970000002,703.4009039000002,705.5696149000005,704.8861225,705.5696149000005,707.1067094999999,j,0.6572459000008166,None,0,image1,1,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
166,0,166,j,0.4348757999996451,None,,,,,166,0,166,0,707.1587525000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1516068999999,707.1587525000004,708.9194309000004,708.4529235,708.9194309000004,711.3424789000001,j,0.4348757999996451,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
167,0,167,f,0.36650709999958053,None,,,,,167,0,167,0,711.3956757000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.3883403,711.3956757000005,713.5694945000005,713.1861928999997,713.5694945000005,715.0641889999997,f,0.36650709999958053,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
168,0,168,j,0.362227200000234,None,,,,,168,0,168,0,715.1774747999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1704600000003,715.1774747999998,717.2694430000001,716.8861953000005,717.2694430000001,719.4000907999998,j,0.362227200000234,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
169,0,169,f,0.4912029999995866,None,,,,,169,0,169,0,719.4447245000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4374825000004,719.4447245000001,721.1696198,720.6528854999997,721.1696198,723.4212832000003,f,0.4912029999995866,None,10,image2,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
170,0,170,j,0.5083566999992399,None,,,,,170,0,170,0,723.4710562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.4636105,723.4710562,725.7695761000004,725.2362646000001,725.7695761000004,728.1190262,j,0.5083566999992399,None,10,image2,6,image1,image2,[],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
171,0,171,j,1.176086999999825,None,,,,,171,0,171,0,728.1715260000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.1643408999998,728.1715260000001,730.3527774000004,729.1527879000005,730.3527774000004,733.0569167000003,j,1.176086999999825,None,10,image1,5,image1,image2,['high'],0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
172,0,172,f,0.9767017000003761,None,,,,,172,0,172,0,733.1011407000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0937541000003,733.1011407000005,736.1197497000003,735.1194585000003,736.1197497000003,738.5021500000003,f,0.9767017000003761,None,10,image1,4,image1,image2,"['high', 'high']",0.7,0.3,7,001,2024-11-18_11h15.01.523,实验程序1.0,2024.2.4,60.030459455240404,2024-11-18 11h15.10.557646 +0800,
