thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
111,0,111,j,0.35017710000010993,None,,,,,111,0,111,0,491.60493659999975,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5985624999994,491.60493659999975,493.3916411,493.03381660000014,493.3916411,495.57209150000017,j,0.35017710000010993,None,0,image2,2,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
112,0,112,j,0.40739490000032674,None,,,,,112,0,112,0,495.6119442999998,,,,,,,,,,,,,,,,,,,,,,,,,,,495.6075364999997,495.6119442999998,496.87629109999943,496.4582112999997,496.87629109999943,499.2033617999996,j,0.40739490000032674,None,10,image2,1,image1,image2,"['low', 'low', 'low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
113,0,113,f,0.4537792000000991,None,,,,,113,0,113,0,499.2559018000002,,,,,,,,,,,,,,,,,,,,,,,,,,,499.25102549999974,499.2559018000002,500.82105820000015,500.3361937999998,500.82105820000015,503.7660470999999,f,0.4537792000000991,None,10,image2,0,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
114,0,114,f,0.3571492000000944,None,,,,,114,0,114,0,503.80521379999936,,,,,,,,,,,,,,,,,,,,,,,,,,,503.8014949999997,503.80521379999936,505.26801389999946,504.9068379999999,505.26801389999946,507.4341654,f,0.3571492000000944,None,0,image2,-1,image1,image2,"['low', 'low', 'low', 'low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
115,0,115,j,0.3758563999999751,None,,,,,115,0,115,0,507.47802219999994,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4730490000002,507.47802219999994,509.03323679999994,508.65216539999983,509.03323679999994,511.9233525999998,j,0.3758563999999751,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
116,0,116,j,0.45157669999935024,None,,,,,116,0,116,0,512.0485923999995,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0441020999997,512.0485923999995,513.6150994,513.1545625999997,513.6150994,516.2383418,j,0.45157669999935024,None,10,image1,-3,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
117,0,117,f,0.556387900000118,None,,,,,117,0,117,0,516.2786418999995,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2743819999996,516.2786418999995,517.9969063999997,517.4338700999997,517.9969063999997,519.4938406000001,f,0.556387900000118,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
118,0,118,f,0.42235750000054395,None,,,,,118,0,118,0,519.5356774000002,,,,,,,,,,,,,,,,,,,,,,,,,,,519.5323306999999,519.5356774000002,521.4118042,520.9789199999996,521.4118042,523.7808951999996,f,0.42235750000054395,None,10,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
119,0,119,f,0.3166424000000916,None,,,,,119,0,119,0,523.8200133999999,,,,,,,,,,,,,,,,,,,,,,,,,,,523.8159992999999,523.8200133999999,526.1606164999994,525.8339593999999,526.1606164999994,527.6275865999996,f,0.3166424000000916,None,10,image1,3,image2,image1,[],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
120,0,120,j,0.31590699999924254,None,,,,,120,0,120,0,527.6757993000001,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6715695000003,527.6757993000001,529.4635747000002,529.1366104999997,529.4635747000002,532.3612691999997,j,0.31590699999924254,None,0,image1,2,image2,image1,['low'],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
121,0,121,j,0.4626956000001883,None,,,,,121,0,121,0,532.4105854,,,,,,,,,,,,,,,,,,,,,,,,,,,532.4046902999999,532.4105854,533.5310841,533.0576911999997,,535.2159485000002,j,0.4626956000001883,None,0,image1,1,image2,image1,"['low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
122,0,122,f,0.27300560000003316,None,,,,,122,0,122,0,535.2516839,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2467883999998,535.2516839,536.8458172999999,536.5671726,536.8458172999999,539.2027436999997,f,0.27300560000003316,None,10,image2,0,image2,image1,"['low', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
123,0,123,j,0.4018108000000211,None,,,,,123,0,123,0,539.2394158999996,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2351032999995,539.2394158999996,540.5667537999998,540.1544757000001,540.5667537999998,543.3996883999998,j,0.4018108000000211,None,0,image2,-1,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
124,0,124,f,0.31351249999988795,None,,,,,124,0,124,0,543.4377686999997,,,,,,,,,,,,,,,,,,,,,,,,,,,543.4337864999998,543.4377686999997,544.9005258999996,544.5795823999997,544.9005258999996,546.3997473,f,0.31351249999988795,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
125,0,125,f,0.49383750000015425,None,,,,,125,0,125,0,546.5353739000002,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5316401,546.5353739000002,548.4528871000002,547.9486062999995,548.4528871000002,550.8578639999996,f,0.49383750000015425,None,0,image1,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
126,0,126,j,0.9552929999999833,None,,,,,126,0,126,0,550.9027346000003,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8989136,550.9027346000003,552.6159219000001,551.6516885999999,552.6159219000001,554.1520849999997,j,0.9552929999999833,None,0,image1,-4,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
127,0,127,f,0.4670469000002413,None,,,,,127,0,127,0,554.1878649999999,,,,,,,,,,,,,,,,,,,,,,,,,,,554.1843211999994,554.1878649999999,555.1912694000002,554.7126854999997,,557.1258804999998,f,0.4670469000002413,None,0,image2,-5,image2,image1,"['high', 'high', 'high', 'low', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
128,0,128,f,0.4225860999995348,None,,,,,128,0,128,0,557.1630002000002,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1578491,557.1630002000002,558.6333328000001,558.2032085000001,558.6333328000001,560.9736619999994,f,0.4225860999995348,None,0,image2,-6,image2,image1,"['high', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
129,0,129,f,0.5444017999998323,None,,,,,129,0,129,0,561.0131467000001,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0096137999999,561.0131467000001,563.3067462999998,562.7550203000001,563.3067462999998,564.8286124999995,f,0.5444017999998323,None,0,image1,-7,image2,image1,"['high', 'low', 'low', 'high', 'high', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
130,0,130,None,,,,,,,130,0,130,0,564.8671813000001,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8636658999994,564.8671813000001,567.2855260999995,566.0338917999998,567.2855260999995,568.2869388999998,None,,,,,,,,,,,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
131,0,131,f,0.6242783999996391,None,,,,,131,0,131,0,568.3273467999998,,,,,,,,,,,,,,,,,,,,,,,,,,,568.3233074999998,568.3273467999998,570.4394612999995,569.8091227999994,570.4394612999995,572.1031224999997,f,0.6242783999996391,None,0,image1,-8,image2,image1,"['low', 'low', 'high', 'high', 'low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
132,0,132,j,0.46904150000045775,None,,,,,132,0,132,0,572.1464729999998,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1414280999998,572.1464729999998,573.2515515999994,572.7727942000001,,575.8631181000001,j,0.46904150000045775,None,0,image1,-9,image2,image1,"['low', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
133,0,133,j,0.42285590000028606,None,,,,,133,0,133,0,575.9035368999994,,,,,,,,,,,,,,,,,,,,,,,,,,,575.8995931,575.9035368999994,578.1009202999994,577.6705700000002,578.1009202999994,580.5852181,j,0.42285590000028606,None,0,image2,-10,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
134,0,134,j,0.36789739999949234,None,,,,,134,0,134,0,580.6242645000002,,,,,,,,,,,,,,,,,,,,,,,,,,,580.6199955000002,580.6242645000002,582.9970966999999,582.6218690999995,582.9970966999999,584.4949941999994,j,0.36789739999949234,None,10,image2,-11,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
135,0,135,f,0.3921485999999277,None,,,,,135,0,135,0,584.5359671999995,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5322206999999,584.5359671999995,586.4522349999997,586.0522955999995,586.4522349999997,588.7981825999996,f,0.3921485999999277,None,10,image2,-12,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
136,0,136,j,0.5329340000007505,None,,,,,136,0,136,0,588.9262360000002,,,,,,,,,,,,,,,,,,,,,,,,,,,588.9206076,588.9262360000002,590.7304102999997,590.1908788000001,590.7304102999997,593.2741270999995,j,0.5329340000007505,None,10,image2,-13,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
137,0,137,f,0.3910251999996035,None,,,,,137,0,137,0,593.3140193999998,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3097003000003,593.3140193999998,595.1312158999999,594.7311405999999,595.1312158999999,597.8460946999994,f,0.3910251999996035,None,10,image2,4,image1,image2,[],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
138,0,138,f,0.4549864000000525,None,,,,,138,0,138,0,597.8866245999998,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8811188,597.8866245999998,599.7303683,599.2699179000001,599.7303683,602.5528683000002,f,0.4549864000000525,None,10,image2,3,image1,image2,['low'],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
139,0,139,j,0.49043970000002446,None,,,,,139,0,139,0,602.6041401000002,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5996925,602.6041401000002,604.9613563000003,604.4642906999998,604.9613563000003,607.1709417000002,j,0.49043970000002446,None,10,image2,2,image1,image2,"['low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
140,0,140,f,0.34108800000012707,None,,,,,140,0,140,0,607.3032361999994,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2984477999998,607.3032361999994,608.7066717999996,608.3553548,608.7066717999996,611.5528145999997,f,0.34108800000012707,None,0,image2,1,image1,image2,"['low', 'low', 'low']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
141,0,141,j,0.42191379999985656,None,,,,,141,0,141,0,611.5940534000001,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5894007999996,611.5940534000001,612.5433941000001,612.1131541999994,,614.2820591,j,0.42191379999985656,None,0,image1,0,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
142,0,142,j,0.4077319999996689,None,,,,,142,0,142,0,614.3207784999995,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3160487999994,614.3207784999995,616.0335096999997,615.6153896999995,616.0335096999997,618.5355300000001,j,0.4077319999996689,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
143,0,143,f,0.390944099999615,None,,,,,143,0,143,0,618.5761715999997,,,,,,,,,,,,,,,,,,,,,,,,,,,618.5716769,618.5761715999997,620.8883740000001,620.4884895999994,620.8883740000001,622.4642039999999,f,0.390944099999615,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
144,0,144,f,0.4906026999997266,None,,,,,144,0,144,0,622.5015831999999,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4983259999999,622.5015831999999,624.2880546999995,623.7919388,624.2880546999995,625.7861481,f,0.4906026999997266,None,10,image1,-3,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
145,0,145,f,0.3069396000000779,None,,,,,145,0,145,0,625.8251479,,,,,,,,,,,,,,,,,,,,,,,,,,,625.8217814,625.8251479,626.8890083999995,626.5738255999995,,628.3773856999996,f,0.3069396000000779,None,10,image1,4,image2,image1,[],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
146,0,146,f,0.44416110000020126,None,,,,,146,0,146,0,628.5043838000001,,,,,,,,,,,,,,,,,,,,,,,,,,,628.4975054999995,628.5043838000001,629.6522635000001,629.1977477,,631.5403959999994,f,0.44416110000020126,None,0,image1,3,image2,image1,['low'],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
147,0,147,j,0.3245002999992721,None,,,,,147,0,147,0,631.5795812999995,,,,,,,,,,,,,,,,,,,,,,,,,,,631.5750403000002,631.5795812999995,633.8339961000001,633.5009381,633.8339961000001,635.9127397000002,j,0.3245002999992721,None,0,image2,2,image2,image1,"['low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
148,0,148,f,0.3130295999999362,None,,,,,148,0,148,0,635.9525505000001,,,,,,,,,,,,,,,,,,,,,,,,,,,635.9485868000002,635.9525505000001,636.9977801999994,636.6767583000001,,639.7035164999998,f,0.3130295999999362,None,0,image1,1,image2,image1,"['low', 'high', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
149,0,149,f,1.028295000000071,None,,,,,149,0,149,0,639.7448954000001,,,,,,,,,,,,,,,,,,,,,,,,,,,639.7395119000003,639.7448954000001,642.2094920999998,641.1730582,642.2094920999998,643.7063671999995,f,1.028295000000071,None,10,image2,0,image2,image1,"['low', 'high', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
150,0,150,j,0.34312320000026375,None,,,,,150,0,150,0,643.7475770000001,,,,,,,,,,,,,,,,,,,,,,,,,,,643.7435946999994,643.7475770000001,645.9918534999997,645.6398813999995,645.9918534999997,648.1982951999998,j,0.34312320000026375,None,0,image2,-1,image2,image1,"['low', 'high', 'low', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
151,0,151,j,0.3512972999997146,None,,,,,151,0,151,0,648.3272627999995,,,,,,,,,,,,,,,,,,,,,,,,,,,648.3222185999994,648.3272627999995,650.4155455999999,650.0579516999996,650.4155455999999,652.2707536999997,j,0.3512972999997146,None,10,image2,-2,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
152,0,152,j,0.4147196999992957,None,,,,,152,0,152,0,652.3098748000002,,,,,,,,,,,,,,,,,,,,,,,,,,,652.3057745999995,652.3098748000002,653.3486996000001,652.9250440999995,,655.0020899000001,j,0.4147196999992957,None,0,image2,8,image1,image2,[],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
153,0,153,f,0.47573240000019723,None,,,,,153,0,153,0,655.0396629999996,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0364726999996,655.0396629999996,656.5612437,656.0761797999994,656.5612437,658.1744527999999,f,0.47573240000019723,None,0,image2,7,image1,image2,['low'],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
154,0,154,j,0.372554499999751,None,,,,,154,0,154,0,658.2152735999998,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2119430000002,658.2152735999998,660.2594124999996,659.8827733999997,660.2594124999996,661.9576019999995,j,0.372554499999751,None,10,image1,6,image1,image2,"['low', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
155,0,155,j,0.33785900000020774,None,,,,,155,0,155,0,661.9964868999996,,,,,,,,,,,,,,,,,,,,,,,,,,,661.9919605999994,661.9964868999996,663.1796881999999,662.8336455999997,,664.8574331,j,0.33785900000020774,None,10,image1,5,image1,image2,"['low', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
156,0,156,f,1.4465419000007387,None,,,,,156,0,156,0,664.8968594999997,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8933999999999,664.8968594999997,666.9797306999999,665.5251167999995,666.9797306999999,669.3892795000002,f,1.4465419000007387,None,10,image1,4,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
157,0,157,f,0.4999109000000317,None,,,,,157,0,157,0,669.4302380999998,,,,,,,,,,,,,,,,,,,,,,,,,,,669.4248134,669.4302380999998,671.8519053,671.3427503000003,671.8519053,674.0171285999995,f,0.4999109000000317,None,10,image1,3,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
158,0,158,f,0.35029040000063105,None,,,,,158,0,158,0,674.0578645999994,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0535755000001,674.0578645999994,675.0033819999999,674.6462162999997,,677.9291896999994,f,0.35029040000063105,None,10,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
159,0,159,f,0.27727840000079595,None,,,,,159,0,159,0,677.9696742999995,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9656957999996,677.9696742999995,679.0583508,678.7735635999998,,681.8973379999998,f,0.27727840000079595,None,0,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
160,0,160,j,0.43283599999995204,None,,,,,160,0,160,0,681.9384343000002,,,,,,,,,,,,,,,,,,,,,,,,,,,681.9326228999998,681.9384343000002,683.4882615999995,683.0459279999995,683.4882615999995,686.2096701,j,0.43283599999995204,None,10,image1,5,image2,image1,['low'],0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
161,0,161,f,0.45606099999986327,None,,,,,161,0,161,0,686.2500110999999,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2451773000003,686.2500110999999,687.3670254999997,686.9008623,,689.7793875999996,f,0.45606099999986327,None,10,image1,4,image2,image1,"['low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
162,0,162,j,0.3073985000000903,None,,,,,162,0,162,0,689.9149189999998,,,,,,,,,,,,,,,,,,,,,,,,,,,689.9096789999994,689.9149189999998,692.0881740999994,691.7733307999997,692.0881740999994,694.1154480999994,j,0.3073985000000903,None,10,image1,3,image2,image1,"['low', 'low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
163,0,163,f,0.4906693999992058,None,,,,,163,0,163,0,694.1537401999994,,,,,,,,,,,,,,,,,,,,,,,,,,,694.1498734999996,694.1537401999994,696.1129096999994,695.6161849,696.1129096999994,698.1262790000001,f,0.4906693999992058,None,0,image1,2,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
164,0,164,f,0.38682369999969524,None,,,,,164,0,164,0,698.1669535999999,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1621016999998,698.1669535999999,699.6400626999994,699.2460206999995,699.6400626999994,701.1287569999995,f,0.38682369999969524,None,0,image2,1,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
165,0,165,j,0.6861811999997371,None,,,,,165,0,165,0,701.1689331999996,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1635483,701.1689331999996,702.4039234000002,701.7071547999994,702.4039234000002,704.6097355000002,j,0.6861811999997371,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
166,0,166,j,0.4254911000007269,None,,,,,166,0,166,0,704.6504000999994,,,,,,,,,,,,,,,,,,,,,,,,,,,704.6454629,704.6504000999994,706.2094047,705.7731711999995,706.2094047,709.0411894999997,j,0.4254911000007269,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
167,0,167,f,0.4002835999999661,None,,,,,167,0,167,0,709.1706448999994,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1660428999994,709.1706448999994,710.7371542999999,710.3313720999995,710.7371542999999,713.1851924000002,f,0.4002835999999661,None,10,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
168,0,168,f,0.3555532000000312,None,,,,,168,0,168,0,713.2240204999998,,,,,,,,,,,,,,,,,,,,,,,,,,,713.2193847999997,713.2240204999998,714.6217256999998,714.2579851999999,714.6217256999998,717.5686114,f,0.3555532000000312,None,10,image2,3,image1,image2,[],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
169,0,169,f,0.41272490000028483,None,,,,,169,0,169,0,717.6088836999998,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6047625000001,717.6088836999998,718.5432000000001,718.1188720999999,,721.0459715999996,f,0.41272490000028483,None,0,image2,2,image1,image2,['low'],0.7,0.3,60,001,2024-11-17_11h02.31.028,实验程序1.0,2024.2.1post4,156.95950601647894,2024-11-17 11h02.44.216357 +0800,
