thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,j,1.1115765999993528,None,,,,,53,0,53,0,264.6982990000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.69120160000057,264.6982990000006,267.6959783000002,266.5625641000006,267.6959783000002,269.4100109000001,j,1.1115765999993528,None,10,image1,-17,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
54,0,54,j,0.6195510000006834,None,,,,,54,0,54,0,269.4551278000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4479514000004,269.4551278000008,270.6961448000002,270.0459630000005,,272.5328335000004,j,0.6195510000006834,None,10,image1,-18,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
55,0,55,f,0.47092739999970945,None,,,,,55,0,55,0,272.5819885000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5748218000008,272.5819885000001,275.07926510000016,274.5794667,275.07926510000016,276.6187007000008,f,0.47092739999970945,None,10,image1,7,image2,image1,[],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
56,0,56,f,0.9014934000006178,None,,,,,56,0,56,0,276.7223115000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.71525830000064,276.7223115000006,278.9126634000004,277.97950410000067,278.9126634000004,281.0924367000007,f,0.9014934000006178,None,0,image1,6,image2,image1,['low'],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
57,0,57,f,0.8404375000000073,None,,,,,57,0,57,0,281.1461349000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1388229000004,281.1461349000001,283.81255130000045,282.9459521000008,283.81255130000045,285.66578389999995,f,0.8404375000000073,None,10,image2,5,image2,image1,"['low', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
58,0,58,f,0.5398243999998158,None,,,,,58,0,58,0,285.7110270000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.70371090000026,285.7110270000003,287.62932340000043,287.0626519000007,287.62932340000043,289.2048887000001,f,0.5398243999998158,None,10,image2,4,image2,image1,"['low', 'high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
59,0,59,j,0.6084827999993649,None,,,,,59,0,59,0,289.25769860000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.25022140000056,289.25769860000037,291.3626389000001,290.7293070000005,291.3626389000001,293.6907572,j,0.6084827999993649,None,10,image2,3,image2,image1,"['low', 'high', 'high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
60,0,60,f,1.05327699999998,None,,,,,60,0,60,0,293.73941560000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.73231060000035,293.73941560000003,295.6958723000007,294.6126911000001,295.6958723000007,297.1683173000001,f,1.05327699999998,None,10,image1,2,image2,image1,"['low', 'high', 'high', 'high', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
61,0,61,j,1.0056693000005907,None,,,,,61,0,61,0,297.27118130000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.2641169000008,297.27118130000053,299.0460892000001,298.01263560000007,299.0460892000001,300.9717580000006,j,1.0056693000005907,None,0,image1,1,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
62,0,62,j,0.561017100000754,None,,,,,62,0,62,0,301.0221205000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.01486320000004,301.0221205000007,302.49595560000034,301.9126989000006,302.49595560000034,305.38132029999997,j,0.561017100000754,None,0,image1,0,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
63,0,63,j,0.9329018999997061,None,,,,,63,0,63,0,305.43214010000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4247898000003,305.43214010000065,308.3626200000008,307.41279900000063,308.3626200000008,310.54334410000047,j,0.9329018999997061,None,10,image2,-1,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
64,0,64,j,0.9090790999998717,None,,,,,64,0,64,0,310.58868390000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.58148990000063,310.58868390000043,312.54605470000024,311.61272499999995,312.54605470000024,314.4909329000002,j,0.9090790999998717,None,0,image1,-2,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
65,0,65,j,0.8346848000001046,None,,,,,65,0,65,0,314.5979948000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5908537000005,314.5979948000004,316.3460315000002,315.4793744000008,316.3460315000002,318.95941200000016,j,0.8346848000001046,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
66,0,66,f,0.9795501999997214,None,,,,,66,0,66,0,319.01023370000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.00295020000067,319.01023370000075,321.2627753000006,320.2627594000005,321.2627753000006,324.10808500000076,f,0.9795501999997214,None,10,image2,-4,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
67,0,67,j,0.48503379999965546,None,,,,,67,0,67,0,324.1576807000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.15058920000047,324.1576807000001,326.11273450000044,325.5959782,326.11273450000044,328.3017746000005,j,0.48503379999965546,None,0,image2,-5,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
68,0,68,f,1.0177173000001858,None,,,,,68,0,68,0,328.3537827,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3465992000001,328.3537827,330.74598530000003,329.6960312000001,330.74598530000003,332.58965290000015,f,1.0177173000001858,None,10,image2,8,image1,image2,[],0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
69,0,69,f,0.8109775999992053,None,,,,,69,0,69,0,332.69352870000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.68622460000006,332.69352870000057,334.4794737000002,333.64606640000056,334.4794737000002,336.7812775000002,f,0.8109775999992053,None,10,image1,7,image1,image2,['high'],0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
70,0,70,f,0.4317344000000958,None,,,,,70,0,70,0,336.8329614000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8259983000007,336.8329614000004,338.9794748000004,338.52945330000057,338.9794748000004,341.29593360000035,f,0.4317344000000958,None,0,image2,6,image1,image2,"['high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
71,0,71,j,0.5055167999998957,None,,,,,71,0,71,0,341.3470412000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.3398637,341.3470412000006,342.6127533000008,342.0795231000002,342.6127533000008,344.99894100000074,j,0.5055167999998957,None,10,image1,5,image1,image2,"['high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
72,0,72,j,0.9178051999997479,None,,,,,72,0,72,0,345.04987380000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0427941000007,345.04987380000057,347.14602020000075,346.19611150000037,347.14602020000075,349.4434187000006,j,0.9178051999997479,None,10,image2,4,image1,image2,"['high', 'low', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
73,0,73,f,0.5547446000000491,None,,,,,73,0,73,0,349.4888626000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.48191170000064,349.4888626000002,351.46283630000016,350.879414,351.46283630000016,354.2579639000005,f,0.5547446000000491,None,0,image2,3,image1,image2,"['high', 'low', 'high', 'low', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
74,0,74,j,0.5922878999999739,None,,,,,74,0,74,0,354.3626213000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.3554279,354.3626213000007,356.3628451000004,355.7459800000006,356.3628451000004,358.74825390000024,j,0.5922878999999739,None,10,image1,2,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
75,0,75,j,0.5388005999993766,None,,,,,75,0,75,0,358.7985660000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.791432,358.7985660000004,360.0461107000001,359.47952950000035,360.0461107000001,362.2230257000001,j,0.5388005999993766,None,10,image1,1,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
76,0,76,j,0.7247392999997828,None,,,,,76,0,76,0,362.2771509000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.26966750000065,362.2771509000004,363.97949750000043,363.2295369000003,363.97949750000043,366.10482800000045,j,0.7247392999997828,None,0,image1,0,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
77,0,77,f,0.45762329999979556,None,,,,,77,0,77,0,366.1550777000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1479438000006,366.1550777000002,368.3795181000005,367.89618880000035,368.3795181000005,369.98890830000073,f,0.45762329999979556,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
78,0,78,f,0.6104504000004454,None,,,,,78,0,78,0,370.09790000000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.09061570000085,370.09790000000066,371.52947680000034,370.8962190000002,371.52947680000034,374.4771900000005,f,0.6104504000004454,None,0,image1,1,image2,image1,[],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
79,0,79,f,0.3526923999997962,None,,,,,79,0,79,0,374.5217027000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.5146144,374.5217027000008,375.89621720000014,375.51304730000084,375.89621720000014,377.40884860000006,f,0.3526923999997962,None,10,image2,0,image2,image1,['high'],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
80,0,80,f,0.872181200000341,None,,,,,80,0,80,0,377.4583924000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4508777000001,377.4583924000008,379.6461627000008,378.74611730000015,379.6461627000008,382.5180573000007,f,0.872181200000341,None,10,image2,-1,image2,image1,"['high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
81,0,81,f,0.6177180000004228,None,,,,,81,0,81,0,382.5696050000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5627037000004,382.5696050000006,383.9461228,383.2961969000007,383.9461228,386.7368877000008,f,0.6177180000004228,None,10,image2,-2,image2,image1,"['high', 'high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
82,0,82,j,0.9622097999999824,None,,,,,82,0,82,0,386.78746800000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.78052040000057,386.78746800000044,389.6794709000005,388.6962551000006,389.6794709000005,392.5771198000002,j,0.9622097999999824,None,0,image1,-3,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
83,0,83,f,0.5395243000002665,None,,,,,83,0,83,0,392.6826561000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6756198000003,392.6826561000007,394.01285910000024,393.44647410000016,394.01285910000024,396.9196101000007,f,0.5395243000002665,None,10,image2,-4,image2,image1,"['high', 'high', 'high', 'low', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
84,0,84,j,0.8879694999995991,None,,,,,84,0,84,0,396.97111570000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.96407700000054,396.97111570000015,398.8629356000001,397.9462360000007,398.8629356000001,401.0169069000003,j,0.8879694999995991,None,10,image2,11,image1,image2,[],0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
85,0,85,j,0.4346717999997054,None,,,,,85,0,85,0,401.0653004000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.05821300000025,401.0653004000005,403.34623360000023,402.8796035000005,403.34623360000023,406.2767165000005,j,0.4346717999997054,None,0,image2,10,image1,image2,['low'],0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
86,0,86,None,,,,,,,86,0,86,0,406.32150470000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3143755000001,406.32150470000033,409.22898050000003,407.9962434000008,409.22898050000003,410.2305399000006,None,,,,,,,,,,,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
87,0,87,j,0.3603061000003436,None,,,,,87,0,87,0,410.33307310000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3260715000006,410.33307310000055,412.3294689000004,411.9462448000004,412.3294689000004,414.6955590000007,j,0.3603061000003436,None,10,image1,9,image1,image2,"['low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
88,0,88,f,0.9244568999993135,None,,,,,88,0,88,0,414.7481912000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.74105099999997,414.7481912000003,416.5796526000004,415.6295252,416.5796526000004,418.2389185000002,f,0.9244568999993135,None,0,image1,8,image1,image2,"['low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
89,0,89,j,0.4018506000002162,None,,,,,89,0,89,0,418.29147250000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.2842668000003,418.29147250000005,420.51295500000015,420.07960230000026,420.51295500000015,423.3373467000001,j,0.4018506000002162,None,10,image2,7,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
90,0,90,j,0.487731199999871,None,,,,,90,0,90,0,423.3883699000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.38118570000006,423.3883699000007,424.86297660000037,424.3463322000007,424.86297660000037,427.1358914000002,j,0.487731199999871,None,10,image1,6,image1,image2,"['low', 'high', 'high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
91,0,91,f,0.42878250000012486,None,,,,,91,0,91,0,427.18716570000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.1798944000002,427.18716570000015,429.27953870000056,428.82963520000067,429.27953870000056,432.0912534000008,f,0.42878250000012486,None,10,image1,5,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
92,0,92,f,0.38906409999981406,None,,,,,92,0,92,0,432.19569930000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.1886918,432.19569930000034,434.0463905000006,433.6296682000002,434.0463905000006,436.4255638000004,f,0.38906409999981406,None,10,image1,4,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
93,0,93,j,0.3284280999996554,None,,,,,93,0,93,0,436.4758331000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.46852000000035,436.4758331000003,437.6462968000005,437.29664800000046,,439.91854220000005,j,0.3284280999996554,None,10,image2,3,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
94,0,94,j,0.3649546000006012,None,,,,,94,0,94,0,439.97099940000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.96387180000056,439.97099940000044,441.37971319999997,440.9963716000002,441.37971319999997,442.9541975000002,j,0.3649546000006012,None,10,image2,2,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
95,0,95,f,0.5182626999994682,None,,,,,95,0,95,0,443.0048108000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.9976411000007,443.0048108000001,444.7297984000006,444.1797292000001,444.7297984000006,447.45028620000085,f,0.5182626999994682,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
96,0,96,f,0.5113101999995706,None,,,,,96,0,96,0,447.55866480000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.55177560000084,447.55866480000077,449.49638480000067,448.9630541000006,449.49638480000067,450.99789840000085,f,0.5113101999995706,None,10,image1,0,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
97,0,97,j,0.4275206000002072,None,,,,,97,0,97,0,451.05142010000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0444460000008,451.05142010000054,452.11310240000057,451.6630539000007,,454.7662233000001,j,0.4275206000002072,None,0,image2,-1,image1,image2,"['high', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
98,0,98,j,0.2727977999993527,None,,,,,98,0,98,0,454.81112850000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8039069000006,454.81112850000045,457.0297199000006,456.7296761000007,457.0297199000006,458.5217209000002,j,0.2727977999993527,None,10,image1,-2,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
99,0,99,j,0.4178977000001396,None,,,,,99,0,99,0,458.57139280000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.5641761000006,458.57139280000047,459.9297252000006,459.4796748000008,459.9297252000006,462.7228623000001,j,0.4178977000001396,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
100,0,100,f,0.6129524999996647,None,,,,,100,0,100,0,462.77529200000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.76810880000085,462.77529200000026,464.26303780000035,463.6297566000003,464.26303780000035,465.79598050000004,f,0.6129524999996647,None,0,image2,-4,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
101,0,101,j,0.5895702999996502,None,,,,,101,0,101,0,465.90151400000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.8945039,465.90151400000013,467.8296870000004,467.2130063000004,467.8296870000004,470.0640140000005,j,0.5895702999996502,None,0,image1,-5,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
102,0,102,f,0.4917532999998002,None,,,,,102,0,102,0,470.1164780000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1094636000007,470.1164780000008,471.57968830000027,471.0629004000002,471.57968830000027,473.2922922000007,f,0.4917532999998002,None,10,image1,-6,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
103,0,103,f,0.48065180000048713,None,,,,,103,0,103,0,473.3421558,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.33490600000005,473.3421558,475.81307900000047,475.31304870000076,475.81307900000047,478.51684430000023,f,0.48065180000048713,None,0,image2,-7,image1,image2,"['high', 'high', 'low', 'high', 'high', 'low']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
104,0,104,j,0.5519328000000314,None,,,,,104,0,104,0,478.5647170000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.5575729000002,478.5647170000002,479.8964323,479.31311200000073,479.8964323,481.5980182000003,j,0.5519328000000314,None,10,image1,-8,image1,image2,"['high', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
105,0,105,j,0.3934666000004654,None,,,,,105,0,105,0,481.7046554000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6976962000008,481.7046554000008,482.7298163000005,482.31276870000056,,484.44598700000006,j,0.3934666000004654,None,0,image1,-9,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
106,0,106,j,0.4236296000008224,None,,,,,106,0,106,0,484.49800360000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4906135000001,484.49800360000063,486.0133884000006,485.5629822000001,486.0133884000006,487.9508603000004,j,0.4236296000008224,None,10,image1,2,image2,image1,[],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
107,0,107,f,0.7794734999997672,None,,,,,107,0,107,0,488.00163470000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.9944645000005,488.00163470000007,490.0630807000007,489.2631710000005,490.0630807000007,491.7823915000008,f,0.7794734999997672,None,10,image2,1,image2,image1,['high'],0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
108,0,108,f,0.33117370000036317,None,,,,,108,0,108,0,491.83243240000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.8253364000002,491.83243240000047,494.19641200000024,493.84641439999996,494.19641200000024,496.93470330000036,f,0.33117370000036317,None,10,image2,0,image2,image1,"['high', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
109,0,109,j,0.36010299999998097,None,,,,,109,0,109,0,496.9853655000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.9781593000007,496.9853655000006,498.72983510000086,498.34647850000056,498.72983510000086,500.9548635000001,j,0.36010299999998097,None,0,image1,-1,image2,image1,"['high', 'high', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
110,0,110,j,0.8196352000004481,None,,,,,110,0,110,0,501.06409070000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0565591000004,501.06409070000063,503.49645710000004,502.64650150000034,503.49645710000004,505.3057026000006,j,0.8196352000004481,None,0,image1,-2,image2,image1,"['high', 'high', 'low', 'low']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
111,0,111,f,0.4352742999999464,None,,,,,111,0,111,0,505.35586710000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.34868260000076,505.35586710000007,506.4967269000008,506.02988280000045,,508.2880917000002,f,0.4352742999999464,None,10,image2,-3,image2,image1,"['high', 'high', 'low', 'low', 'high']",0.3,0.7,61,001,2024-11-17_11h25.51.936,实验程序1.0,2024.2.4,60.00783702337403,2024-11-17 11h26.04.170402 +0800,
