thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_key_resp.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.005105700001877267,0.024785800000245217,0.024785800000245217,3.578731000001426,space,3.54440969999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
,,,,,,,,,,,,,,,,,,,,,,,3.5911038000012923,3.5911038000012923,space,2.5546231999978772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
9,0,9,,,,9,0,9,0,,,,,31.73667209999985,,,,,,,,,,,,,,31.73667209999985,33.52454410000064,32.27473269999973,33.52454410000064,None,0.49962909999885596,None,33.52454410000064,34.52811940000174,34.537264100003085,34.537264100003085,37.008848299999954,space,2.4560368999991624,None,,,,,,,,,,,,,,,,,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
0,0,0,f,0.5680737000002409,None,,,,,0,0,0,0,37.05772740000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.047691900002974,37.05772740000248,38.25783760000195,37.65806280000106,40.661730499999976,f,0.5680737000002409,None,0,image2,7,image1,image2,['low'],0.7,0.3,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
0,0,0,f,0.7532749999991211,None,,,,,0,0,0,0,40.71845320000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7100500000015,40.71845320000284,43.391254400001344,42.60793200000262,45.795208999999886,f,0.7532749999991211,None,10,image2,6,image1,image2,"['low', 'low']",0.7,0.3,43.391254400001344,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
1,0,1,f,1.0268636999971932,None,,,,,1,0,1,0,45.847022100002505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.838479500001995,45.847022100002505,48.42470619999949,47.374701800003095,50.46665550000034,f,1.0268636999971932,None,10,image1,5,image1,image2,"['low', 'low', 'high']",0.7,0.3,48.42470619999949,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
2,0,2,j,1.118322199999966,None,,,,,2,0,2,0,50.51312990000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50479090000226,50.51312990000224,52.62451330000113,51.47449950000009,54.112371999999596,j,1.118322199999966,None,10,image2,4,image1,image2,"['low', 'low', 'high', 'low']",0.7,0.3,52.62451330000113,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
3,0,3,f,0.9668989000019792,None,,,,,3,0,3,0,54.21091610000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.20261830000163,54.21091610000076,56.858220100002654,55.874412799999845,59.303290600000764,f,0.9668989000019792,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'low', 'high']",0.7,0.3,56.858220100002654,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
4,0,4,j,0.6521281000023009,None,,,,,4,0,4,0,59.35601790000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.34744540000247,59.35601790000146,61.808007600000565,61.12461700000131,63.42588560000149,j,0.6521281000023009,None,0,image2,2,image1,image2,"['low', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,61.808007600000565,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
5,0,5,j,1.1280493000012939,None,,,,,5,0,5,0,63.476897600001394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.46836220000114,63.476897600001394,65.19127070000104,64.04128700000001,66.72850319999998,j,1.1280493000012939,None,10,image1,1,image1,image2,"['low', 'high', 'low', 'high', 'low', 'high']",0.7,0.3,65.19127070000104,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
6,0,6,None,,,,,,,6,0,6,0,66.77977319999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.77142410000306,66.77977319999991,69.85795780000262,68.62466520000089,70.85919730000023,None,,,,,,,,,,,69.85795780000262,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
7,0,7,f,0.5393331999985094,None,,,,,7,0,7,0,70.9609651000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.95273440000165,70.9609651000028,72.74109310000131,72.17453860000023,74.21109140000044,f,0.5393331999985094,None,0,image2,0,image1,image2,"['high', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,72.74109310000131,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
8,0,8,f,0.5220983999970485,None,,,,,8,0,8,0,74.26333570000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25501260000237,74.26333570000133,76.3412707000025,75.79119540000102,78.55660030000217,f,0.5220983999970485,None,0,image2,-1,image1,image2,"['low', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,76.3412707000025,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
9,0,9,f,1.155595500000345,None,,,,,9,0,9,0,78.61096570000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.60244500000044,78.61096570000154,81.14124670000092,79.95792060000167,83.69017300000269,f,1.155595500000345,None,0,image1,-2,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,81.14124670000092,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
10,0,10,j,0.5279284999996889,None,,,,,10,0,10,0,83.74590680000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.73709990000134,83.74590680000256,85.20803530000194,84.65793390000181,87.13432699999976,j,0.5279284999996889,None,10,image2,-3,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,85.20803530000194,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
11,0,11,j,0.6085592999988876,None,,,,,11,0,11,0,87.18749720000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1791916000002,87.18749720000051,89.25790390000111,88.62463539999953,91.60428250000041,j,0.6085592999988876,None,10,image2,-4,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,89.25790390000111,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
12,0,12,f,0.9237014999998792,None,,,,,12,0,12,0,91.70303270000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.69480470000053,91.70303270000295,94.50806310000189,93.55803990000277,97.21683219999977,f,0.9237014999998792,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,94.50806310000189,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
13,0,13,j,0.4587461999981315,None,,,,,13,0,13,0,97.26946360000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2611773000026,97.26946360000147,99.67463130000033,99.19123550000222,101.47852860000057,j,0.4587461999981315,None,10,image2,-6,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,99.67463130000033,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
14,0,14,j,1.1522584000013012,None,,,,,14,0,14,0,101.53100679999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.52284359999976,101.53100679999989,103.60795210000288,102.42473770000288,106.35119490000216,j,1.1522584000013012,None,10,image1,-7,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,103.60795210000288,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
15,0,15,f,0.9185854999996081,None,,,,,15,0,15,0,106.40465350000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.39610520000133,106.40465350000159,108.04132430000027,107.0912324000019,110.34846660000039,f,0.9185854999996081,None,10,image1,-8,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,108.04132430000027,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
16,0,16,j,0.46157640000092215,None,,,,,16,0,16,0,110.45174020000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.44326150000052,110.45174020000195,111.9913747999999,111.50773140000092,114.89594230000148,j,0.46157640000092215,None,10,image1,-9,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,111.9913747999999,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
17,0,17,f,0.394829299999401,None,,,,,17,0,17,0,114.94800390000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.93980200000078,114.94800390000091,117.0080283999996,116.59115640000164,119.13908230000015,f,0.394829299999401,None,0,image1,5,image2,image1,[],0.3,0.7,117.0080283999996,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
18,0,18,j,0.4075541999991401,None,,,,,18,0,18,0,119.19424140000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.18577930000174,119.19424140000046,121.29123310000068,120.85798540000178,123.8702093000029,j,0.4075541999991401,None,10,image2,4,image2,image1,['high'],0.3,0.7,121.29123310000068,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
19,0,19,f,0.38271220000024186,None,,,,,19,0,19,0,123.9168322000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.90847190000204,123.9168322000005,125.45791210000243,125.0578803999997,128.24558040000193,f,0.38271220000024186,None,10,image2,3,image2,image1,"['high', 'high']",0.3,0.7,125.45791210000243,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
20,0,20,f,0.3806479000013496,None,,,,,20,0,20,0,128.34764670000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.3394255000021,128.34764670000004,130.1080901000023,129.7079857000026,131.63905850000083,f,0.3806479000013496,None,0,image2,2,image2,image1,"['high', 'high', 'high']",0.3,0.7,130.1080901000023,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
21,0,21,j,0.593621300002269,None,,,,,21,0,21,0,131.69129370000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.68269780000264,131.69129370000155,133.82472960000086,133.2080085000016,135.5434180000011,j,0.593621300002269,None,10,image1,1,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,133.82472960000086,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
22,0,22,j,0.9535805999985314,None,,,,,22,0,22,0,135.5951363000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.58687430000282,135.5951363000022,137.19129280000197,136.20800600000075,139.01623599999948,j,0.9535805999985314,None,0,image1,0,image2,image1,"['high', 'high', 'high', 'low', 'low']",0.3,0.7,137.19129280000197,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
23,0,23,j,0.8683724000002258,None,,,,,23,0,23,0,139.0707566000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.06242250000287,139.0707566000019,141.0412806000022,140.1414134000006,143.884759200002,j,0.8683724000002258,None,10,image1,-1,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,141.0412806000022,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
24,0,24,j,0.7979665000020759,None,,,,,24,0,24,0,143.939226100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.93058910000036,143.939226100003,145.72467380000307,144.90797680000105,147.23436030000084,j,0.7979665000020759,None,10,image1,-2,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,145.72467380000307,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
25,0,25,j,0.5020235999982106,None,,,,,25,0,25,0,147.3342795000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.32613100000162,147.3342795000026,149.80803060000108,149.27466480000294,152.51610500000243,j,0.5020235999982106,None,0,image2,-3,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,149.80803060000108,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
26,0,26,j,0.6654831999985618,None,,,,,26,0,26,0,152.57036460000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.56208280000283,152.57036460000018,154.2746270000025,153.5913580000015,156.23225500000262,j,0.6654831999985618,None,0,image1,-4,image2,image1,"['low', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,154.2746270000025,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
27,0,27,j,0.5093869999982417,None,,,,,27,0,27,0,156.28569760000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.27728260000004,156.28569760000028,158.44133870000223,157.9080337000014,159.94266080000307,j,0.5093869999982417,None,0,image2,-5,image2,image1,"['low', 'low', 'low', 'high', 'low', 'high']",0.3,0.7,158.44133870000223,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
28,0,28,j,0.5794362000015099,None,,,,,28,0,28,0,159.99402270000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.98555110000234,159.99402270000064,161.15781470000002,160.55800600000293,163.3988430999998,j,0.5794362000015099,None,10,image2,-6,image2,image1,"['low', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
29,0,29,j,0.5114075999990746,None,,,,,29,0,29,0,163.5026687000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.49457210000037,163.5026687000027,164.79136339999968,164.2580373000019,166.91016420000233,j,0.5114075999990746,None,0,image2,-7,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,164.79136339999968,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
30,0,30,None,,,,,,,30,0,30,0,166.96311460000288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.95449480000025,166.96311460000288,169.0078949000017,167.77483930000017,170.00976600000286,None,,,,,,,,,,,169.0078949000017,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
31,0,31,j,0.40795799999978044,None,,,,,31,0,31,0,170.0636188000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.05514170000242,170.0636188000026,171.27460050000082,170.84132280000267,173.4338244999999,j,0.40795799999978044,None,0,image1,-8,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
32,0,32,j,0.4035007999991649,None,,,,,32,0,32,0,173.48541560000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.47702670000217,173.48541560000012,174.5913517000008,174.15788320000138,176.88075010000102,j,0.4035007999991649,None,10,image1,-9,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
33,0,33,j,0.37044220000097994,None,,,,,33,0,33,0,176.93514300000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.92672780000066,176.93514300000243,178.77459240000098,178.3745951000019,181.43472649999967,j,0.37044220000097994,None,10,image1,-10,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,178.77459240000098,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
34,0,34,f,0.4897132000005513,None,,,,,34,0,34,0,181.5367350000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.52817340000183,181.5367350000015,183.92471840000144,183.4080982000014,185.75236250000307,f,0.4897132000005513,None,10,image1,-11,image2,image1,"['high', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,183.92471840000144,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
35,0,35,j,0.4873066000000108,None,,,,,35,0,35,0,185.80518590000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7968284000017,185.80518590000065,187.57455570000093,187.05779059999986,189.9054462000022,j,0.4873066000000108,None,0,image1,-12,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,187.57455570000093,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
36,0,36,f,0.4386393999993743,None,,,,,36,0,36,0,189.95827160000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.9497900000024,189.95827160000044,191.54134660000273,191.07474650000222,193.21922640000048,f,0.4386393999993743,None,10,image2,-13,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,191.54134660000273,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
37,0,37,f,0.3940917999971134,None,,,,,37,0,37,0,193.2712199000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2628629000028,193.2712199000016,195.0245171000024,194.60799140000017,197.59608350000053,f,0.3940917999971134,None,10,image2,-14,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,195.0245171000024,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
38,0,38,f,0.4117590999994718,None,,,,,38,0,38,0,197.7044139000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.69615440000052,197.7044139000027,199.99137950000295,199.55788229999962,202.57419890000165,f,0.4117590999994718,None,10,image2,-15,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,199.99137950000295,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
39,0,39,f,0.44173769999906654,None,,,,,39,0,39,0,202.6207355000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.61244960000113,202.6207355000006,203.64137960000153,203.17482680000103,206.19604230000186,f,0.44173769999906654,None,10,image2,-16,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
40,0,40,f,0.5395917999994708,None,,,,,40,0,40,0,206.24862220000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.2402065000024,206.24862220000068,208.7079670000021,208.14143460000196,210.37926880000305,f,0.5395917999994708,None,10,image2,3,image1,image2,[],0.7,0.3,208.7079670000021,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
41,0,41,j,0.41221260000020266,None,,,,,41,0,41,0,210.43273020000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.42441710000276,210.43273020000197,212.77476020000177,212.34145040000294,214.40771780000068,j,0.41221260000020266,None,0,image2,2,image1,image2,['low'],0.7,0.3,212.77476020000177,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
42,0,42,j,0.4017048999994586,None,,,,,42,0,42,0,214.45420830000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.44596810000075,214.45420830000148,216.42452640000192,215.99139600000126,219.38079270000162,j,0.4017048999994586,None,0,image1,1,image1,image2,"['low', 'high']",0.7,0.3,216.42452640000192,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
43,0,43,f,0.8018349000012677,None,,,,,43,0,43,0,219.48507580000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4767737000002,219.48507580000296,221.00804000000062,220.17467899999974,223.90970110000126,f,0.8018349000012677,None,0,image2,0,image1,image2,"['low', 'high', 'low']",0.7,0.3,221.00804000000062,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
44,0,44,f,0.5308485000023211,None,,,,,44,0,44,0,223.96260330000223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.95376830000168,223.96260330000223,225.3247986000024,224.77463390000048,227.26185660000192,f,0.5308485000023211,None,10,image1,-1,image1,image2,"['low', 'high', 'low', 'high']",0.7,0.3,225.3247986000024,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
45,0,45,j,0.370975300000282,None,,,,,45,0,45,0,227.31653220000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.30797610000081,227.31653220000226,229.55803210000158,229.15804779999962,231.16133660000196,j,0.370975300000282,None,10,image1,-2,image1,image2,"['low', 'high', 'low', 'high', 'high']",0.7,0.3,229.55803210000158,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
46,0,46,f,0.4332168999972055,None,,,,,46,0,46,0,231.21297950000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.20459350000237,231.21297950000007,233.05805820000023,232.6079916000017,235.44036750000305,f,0.4332168999972055,None,10,image1,-3,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,233.05805820000023,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
47,0,47,j,0.37881040000138455,None,,,,,47,0,47,0,235.54576930000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.53725420000046,235.54576930000258,237.79140060000282,237.39144880000094,239.29700729999968,j,0.37881040000138455,None,10,image1,6,image2,image1,[],0.3,0.7,237.79140060000282,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
48,0,48,f,0.44185230000221054,None,,,,,48,0,48,0,239.34866840000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.34032860000298,239.34866840000177,240.44137190000038,239.97469510000155,242.69304710000142,f,0.44185230000221054,None,10,image1,5,image2,image1,['low'],0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
49,0,49,f,0.34888869999849703,None,,,,,49,0,49,0,242.74789600000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7396222999996,242.74789600000076,243.69141030000173,243.3245578999995,246.41762860000017,f,0.34888869999849703,None,0,image1,4,image2,image1,"['low', 'low']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
50,0,50,j,0.3347338000021409,None,,,,,50,0,50,0,246.47253570000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.4640008000024,246.47253570000248,248.84136299999955,248.4748252999998,250.74502940000093,j,0.3347338000021409,None,10,image2,3,image2,image1,"['low', 'low', 'high']",0.3,0.7,248.84136299999955,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
51,0,51,j,0.4964064000014332,None,,,,,51,0,51,0,250.79874120000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.7905154,250.79874120000022,251.92481360000238,251.40809880000234,253.75993410000228,j,0.4964064000014332,None,10,image2,2,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
52,0,52,f,0.6025030000018887,None,,,,,52,0,52,0,253.81262160000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.80411319999985,253.81262160000188,256.008133000003,255.37471430000005,257.5717371999999,f,0.6025030000018887,None,10,image2,1,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,256.008133000003,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
53,0,53,j,0.3863156000006711,None,,,,,53,0,53,0,257.6189871000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6105255000002,257.6189871000024,259.19133560000046,258.7746253000005,261.31601969999974,j,0.3863156000006711,None,10,image2,0,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,259.19133560000046,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
54,0,54,j,0.3637544000011985,None,,,,,54,0,54,0,261.370468000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.36213549999957,261.370468000001,263.54138140000214,263.1581167000004,265.9061589000012,j,0.3637544000011985,None,0,image2,9,image1,image2,[],0.7,0.3,263.54138140000214,027,001,2024-11-14_14h45.27.243,实验程序1.0,2024.2.4,60.057318705324704,2024-11-14 14h45.37.992620 +0800,
