thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,prac_image1.stopped,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
53,0,53,j,0.40234940000004826,None,,,,,53,0,53,0,248.95799949999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.95096,248.95799949999991,250.25041209999995,249.8171698,250.25041209999995,252.91673419999995,j,0.40234940000004826,None,0,image2,7,image1,image2,"['low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
54,0,54,f,0.3883581000000049,None,,,,,54,0,54,0,252.9674488999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.96035139999992,252.9674488999999,255.18381920000002,254.7671153,255.18381920000002,258.01486249999994,f,0.3883581000000049,None,10,image1,6,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
55,0,55,j,0.38441629999999805,None,,,,,55,0,55,0,258.0644874999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0569908,258.0644874999999,260.1003559999999,259.6837471,260.1003559999999,262.6936971,j,0.38441629999999805,None,10,image1,5,image1,image2,"['low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
56,0,56,j,0.36920469999995476,None,,,,,56,0,56,0,262.7933273,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.78634779999993,262.7933273,264.8504749,264.4504333,264.8504749,266.56253919999995,j,0.36920469999995476,None,10,image1,4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
57,0,57,j,0.43127879999997276,None,,,,,57,0,57,0,266.60761909999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.6004124,266.60761909999997,268.9504769,268.5003373999999,268.9504769,270.6476937,j,0.43127879999997276,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
58,0,58,j,0.627819000000045,None,,,,,58,0,58,0,270.6926519,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6854982,270.6926519,272.0338049999999,271.3836523,272.0338049999999,274.2978415,j,0.627819000000045,None,10,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
59,0,59,j,0.5217501999999286,None,,,,,59,0,59,0,274.34274089999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.3353721,274.34274089999997,276.20030569999994,275.65048,276.20030569999994,278.3979276,j,0.5217501999999286,None,10,image1,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
60,0,60,j,0.45375110000009045,None,,,,,60,0,60,0,278.4427207,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4354436,278.4427207,279.6170426,279.13374139999996,,281.9615288,j,0.45375110000009045,None,10,image1,3,image2,image1,['low'],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
61,0,61,f,0.31222940000009203,None,,,,,61,0,61,0,282.06072989999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0535652,282.06072989999996,284.3837277,284.0504732999999,284.3837277,285.9649545,f,0.31222940000009203,None,10,image1,2,image2,image1,"['low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
62,0,62,f,0.6382730000000265,None,,,,,62,0,62,0,286.0094859999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0021752,286.0094859999999,288.60057169999993,287.9338173,288.60057169999993,291.2767260999999,f,0.6382730000000265,None,10,image1,1,image2,image1,"['low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
63,0,63,j,0.5277578999999832,None,,,,,63,0,63,0,291.3192249,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3120763999999,291.3192249,292.4338346999999,291.88372229999993,,295.2542612,j,0.5277578999999832,None,0,image1,0,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
64,0,64,j,0.6210409000000254,None,,,,,64,0,64,0,295.3062056,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2991475,295.3062056,297.6004317999999,296.9505156,297.6004317999999,300.19776419999994,j,0.6210409000000254,None,10,image2,-1,image2,image1,"['low', 'low', 'low', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
65,0,65,f,0.49594779999995353,None,,,,,65,0,65,0,300.2932407999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.2860840999999,300.2932407999999,302.78386749999993,302.26716739999995,302.78386749999993,305.7166921999999,f,0.49594779999995353,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
66,0,66,f,0.3767519999998967,None,,,,,66,0,66,0,305.76794040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.76052920000006,305.76794040000004,308.0504412,307.6504619,308.0504412,310.7486165999999,f,0.3767519999998967,None,0,image2,-3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
67,0,67,j,0.407843499999899,None,,,,,67,0,67,0,310.7936801000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.78637349999985,310.7936801000001,312.90062209999996,312.4671283,312.90062209999996,315.08357709999996,j,0.407843499999899,None,0,image1,-4,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
68,0,68,j,0.5311573000001317,None,,,,,68,0,68,0,315.13259859999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.12520900000004,315.13259859999994,316.9338694999999,316.38388699999996,316.9338694999999,319.0965925999999,j,0.5311573000001317,None,0,image2,-5,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
69,0,69,j,0.3735811999999896,None,,,,,69,0,69,0,319.14767089999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1403071,319.14767089999987,321.15079130000004,320.7505139,321.15079130000004,323.11711349999996,j,0.3735811999999896,None,0,image1,-6,image2,image1,"['high', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
70,0,70,f,0.3715016999999534,None,,,,,70,0,70,0,323.21978190000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.21276050000006,323.21978190000004,325.58387160000007,325.18388200000004,325.58387160000007,327.85359070000004,f,0.3715016999999534,None,0,image2,-7,image2,image1,"['high', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
71,0,71,j,0.5632063999998991,None,,,,,71,0,71,0,327.9027409999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.89565679999987,327.9027409999999,329.16714419999994,328.58398740000007,329.16714419999994,332.01901079999993,j,0.5632063999998991,None,10,image2,-8,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
72,0,72,f,0.34501490000002377,None,,,,,72,0,72,0,332.0682546999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.06092539999986,332.0682546999999,333.0338829,332.6671051000001,,335.68975739999996,f,0.34501490000002377,None,10,image2,-9,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
73,0,73,j,0.3478039000001445,None,,,,,73,0,73,0,335.7418825,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.73466469999994,335.7418825,337.76727389999996,337.40055540000003,337.76727389999996,340.71486860000005,j,0.3478039000001445,None,10,image2,12,image1,image2,[],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
74,0,74,j,0.3467163000000255,None,,,,,74,0,74,0,340.8116238,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.8044571999999,340.8116238,342.3671480999999,342.00065700000005,342.3671480999999,344.08919979999996,j,0.3467163000000255,None,0,image2,11,image1,image2,['low'],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
75,0,75,j,0.46847969999998895,None,,,,,75,0,75,0,344.1328733,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.12563699999987,344.1328733,345.8671976999999,345.3671039000001,345.8671976999999,348.03137689999994,j,0.46847969999998895,None,10,image2,10,image1,image2,"['low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
76,0,76,f,0.6498508999998194,None,,,,,76,0,76,0,348.0756583,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.06840999999986,348.0756583,350.1004628999999,349.433906,350.1004628999999,352.87276270000007,f,0.6498508999998194,None,10,image2,9,image1,image2,"['low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
77,0,77,j,0.43169379999994817,None,,,,,77,0,77,0,352.9241772999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.91693669999995,352.9241772999999,353.93385739999985,353.4839113999999,,356.46407210000007,j,0.43169379999994817,None,0,image2,8,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
78,0,78,j,0.3467505000000983,None,,,,,78,0,78,0,356.50771080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.5005993,356.50771080000004,357.7671731999999,357.40044769999986,357.7671731999999,360.15617339999994,j,0.3467505000000983,None,10,image1,7,image1,image2,"['low', 'low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
79,0,79,j,0.3787767999999687,None,,,,,79,0,79,0,360.25535939999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2482468999999,360.25535939999986,361.81705839999995,361.4172217,361.81705839999995,363.68532189999996,j,0.3787767999999687,None,10,image1,6,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
80,0,80,j,0.4108762000000752,None,,,,,80,0,80,0,363.7349024,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7275706999999,363.7349024,364.8505370999999,364.41712069999994,,367.65387499999997,j,0.4108762000000752,None,0,image1,5,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
81,0,81,j,0.3960677999998552,None,,,,,81,0,81,0,367.7048092,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.69758750000005,367.7048092,370.0172284999999,369.6004576,370.0172284999999,371.57769759999996,j,0.3960677999998552,None,0,image2,4,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
82,0,82,f,0.6296101000000363,None,,,,,82,0,82,0,371.6282796999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6213820999999,371.6282796999999,373.96717820000003,373.31721390000007,373.96717820000003,376.77287380000007,f,0.6296101000000363,None,0,image2,3,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
83,0,83,f,0.39832060000003366,None,,,,,83,0,83,0,376.8691489999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.86191540000004,376.8691489999999,378.7339078,378.31716989999995,378.7339078,380.62877430000003,f,0.39832060000003366,None,0,image2,2,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
84,0,84,j,0.3684892999999647,None,,,,,84,0,84,0,380.67838319999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.67138950000003,380.67838319999987,382.083885,381.68387299999995,382.083885,383.75251249999997,j,0.3684892999999647,None,10,image1,1,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
85,0,85,f,0.6042299000000639,None,,,,,85,0,85,0,383.80593109999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.7988008,383.80593109999995,385.80051860000003,385.16723219999994,385.80051860000003,387.6498403999999,f,0.6042299000000639,None,0,image1,0,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
86,0,86,f,0.6649263000001611,None,,,,,86,0,86,0,387.69986760000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.69267939999986,387.69986760000006,388.9339255,388.25052200000005,,391.35832460000006,f,0.6649263000001611,None,0,image1,-1,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
87,0,87,f,0.3905515999999807,None,,,,,87,0,87,0,391.40967720000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.40231859999994,391.40967720000003,393.53376430000003,393.11725609999985,393.53376430000003,395.7262214,f,0.3905515999999807,None,0,image2,-2,image1,image2,"['low', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
88,0,88,j,0.4827296999999362,None,,,,,88,0,88,0,395.7768444000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.76975229999994,395.7768444000001,397.70050420000007,397.20050349999997,397.70050420000007,399.68936689999987,j,0.4827296999999362,None,0,image2,-3,image1,image2,"['low', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
89,0,89,f,0.582774499999914,None,,,,,89,0,89,0,399.7407426,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.733426,399.7407426,401.5171367999999,400.9173059,401.5171367999999,403.4264083999999,f,0.582774499999914,None,0,image2,-4,image1,image2,"['high', 'high', 'high', 'low', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
90,0,90,f,0.7310648000000128,None,,,,,90,0,90,0,403.4758440999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.46875150000005,403.4758440999999,405.56726849999995,404.81730219999986,405.56726849999995,407.6962323,f,0.7310648000000128,None,10,image1,-5,image1,image2,"['high', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
91,0,91,f,0.5055671000000075,None,,,,,91,0,91,0,407.74017490000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.73306980000007,407.74017490000006,409.76722459999996,409.2339313,409.76722459999996,411.9421152,f,0.5055671000000075,None,10,image1,-6,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
92,0,92,f,0.6298778999998831,None,,,,,92,0,92,0,412.048125,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.04081569999994,412.048125,414.15049279999994,413.5006722999999,414.15049279999994,416.1357943999999,f,0.6298778999998831,None,0,image2,-7,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
93,0,93,j,0.5101904999999078,None,,,,,93,0,93,0,416.18862160000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.1815497,416.18862160000003,417.66725169999995,417.13393159999987,417.66725169999995,419.8988041,j,0.5101904999999078,None,0,image2,-8,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
94,0,94,f,0.27537009999991824,None,,,,,94,0,94,0,419.94489599999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9375189,419.94489599999997,421.3006573,421.00065930000005,421.3006573,423.4439585,f,0.27537009999991824,None,10,image1,-9,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
95,0,95,j,0.44786840000006123,None,,,,,95,0,95,0,423.4944441,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.48725220000006,423.4944441,425.7339657,425.2672086,425.7339657,427.9318449,j,0.44786840000006123,None,10,image1,-10,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
96,0,96,f,0.5393518999999287,None,,,,,96,0,96,0,428.03038679999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0231629,428.03038679999986,429.15062510000007,428.58394210000006,,430.6416861,f,0.5393518999999287,None,10,image1,-11,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
97,0,97,j,0.4128520000001572,None,,,,,97,0,97,0,430.69298690000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.6857886999999,430.69298690000005,432.96729430000005,432.53388619999987,432.96729430000005,434.7704262,j,0.4128520000001572,None,10,image1,-12,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
98,0,98,j,0.4415140999999494,None,,,,,98,0,98,0,434.8215212,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.81427510000003,434.8215212,436.10050580000006,435.634045,436.10050580000006,438.7959255999999,j,0.4415140999999494,None,0,image1,3,image2,image1,[],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
99,0,99,f,0.5015852999999879,None,,,,,99,0,99,0,438.84021529999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.83272050000005,438.84021529999995,440.0838704,439.5505722999999,440.0838704,441.7215113,f,0.5015852999999879,None,0,image1,2,image2,image1,['low'],0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
100,0,100,j,0.348471500000187,None,,,,,100,0,100,0,441.7745832999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.7673583999999,441.7745832999999,443.7172309,443.3506697,443.7172309,446.2497229999999,j,0.348471500000187,None,0,image1,1,image2,image1,"['low', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
101,0,101,j,0.5518990000000485,None,,,,,101,0,101,0,446.35319319999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.3460448000001,446.35319319999985,448.23387890000004,447.65062799999987,448.23387890000004,449.9803144,j,0.5518990000000485,None,10,image2,0,image2,image1,"['low', 'low', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
102,0,102,j,0.34342190000006667,None,,,,,102,0,102,0,450.02483770000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0178214,450.02483770000003,451.6673068,451.30060609999987,451.6673068,454.6084274,j,0.34342190000006667,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
103,0,103,j,0.27665159999992284,None,,,,,103,0,103,0,454.65795379999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.65080190000003,454.65795379999986,456.86727900000005,456.5672477999999,456.86727900000005,458.39810549999993,j,0.27665159999992284,None,0,image2,-2,image2,image1,"['low', 'low', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
104,0,104,j,0.45120589999987715,None,,,,,104,0,104,0,458.44188209999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.4348505999999,458.44188209999993,460.50048019999986,460.0172519,460.50048019999986,462.29575439999985,j,0.45120589999987715,None,0,image2,-3,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
105,0,105,f,0.4668546000000333,None,,,,,105,0,105,0,462.3976995999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.39058039999986,462.3976995999999,463.46736250000004,462.9839451,,465.71485499999994,f,0.4668546000000333,None,0,image1,-4,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
106,0,106,f,0.6664291000001867,None,,,,,106,0,106,0,465.75929670000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.7522609,465.75929670000005,467.5006235000001,466.81725630000005,467.5006235000001,469.52295060000006,f,0.6664291000001867,None,10,image2,14,image1,image2,[],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
107,0,107,f,0.34414300000003095,None,,,,,107,0,107,0,469.57326280000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5661473,469.57326280000007,471.8339553999999,471.46729319999986,471.8339553999999,473.65499840000007,f,0.34414300000003095,None,0,image2,13,image1,image2,['low'],0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
108,0,108,j,0.291519899999912,None,,,,,108,0,108,0,473.7058265999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.69871119999993,473.7058265999999,474.90079990000004,474.58390600000007,,477.78103080000005,j,0.291519899999912,None,10,image1,12,image1,image2,"['low', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
109,0,109,j,0.3524557000000641,None,,,,,109,0,109,0,477.82480710000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.81777450000004,477.82480710000004,478.8339948,478.45066139999994,,480.4760638999999,j,0.3524557000000641,None,10,image1,11,image1,image2,"['low', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
110,0,110,j,0.3531717999999273,None,,,,,110,0,110,0,480.5803036,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5729042999999,480.5803036,482.81726860000003,482.43402289999995,482.81726860000003,485.36965839999993,j,0.3531717999999273,None,0,image1,10,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
111,0,111,f,0.8297064999999293,None,,,,,111,0,111,0,485.41839600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.41124850000006,485.41839600000003,487.60054379999997,486.750595,487.60054379999997,490.42121129999987,f,0.8297064999999293,None,0,image2,9,image1,image2,"['low', 'high', 'high', 'high', 'low']",0.7,0.3,56,001,2025-03-12_10h29.13.044,实验程序1.0,2024.2.4,60.06673414161991,2025-03-12 10h29.23.686220 +0800,
