thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,image1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
54,0,54,f,0.43238879999989877,None,,,,,54,0,54,0,260.77912689999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.77182710000034,260.77912689999994,261.7995645000001,261.3498890000001,263.37482709999995,f,0.43238879999989877,None,0,image1,0,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
55,0,55,j,0.4468808999999965,None,,,,,55,0,55,0,263.41970119999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.4125343999999,263.41970119999996,264.64965299999994,264.18297470000016,267.5793561999999,j,0.4468808999999965,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
56,0,56,j,0.33033160000013595,None,,,,,56,0,56,0,267.6843417,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6772454000002,267.6843417,268.8497404,268.4996679000001,271.80089670000007,j,0.33033160000013595,None,10,image2,-2,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
57,0,57,j,0.334329699999671,None,,,,,57,0,57,0,271.8521055000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.84484870000006,271.8521055000001,274.1832108000003,273.81625209999993,276.0300910000001,j,0.334329699999671,None,10,image2,-3,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,274.1832108000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
58,0,58,j,0.29615160000003016,None,,,,,58,0,58,0,276.07467190000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0676158000001,276.07467190000034,278.2997577000001,277.98302330000024,281.06328310000026,j,0.29615160000003016,None,10,image2,-4,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,278.2997577000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
59,0,59,j,0.3485390999999254,None,,,,,59,0,59,0,281.1137719000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1063167000002,281.1137719000003,283.2330611000002,282.8664116,284.7056824000001,j,0.3485390999999254,None,10,image2,11,image1,image2,[],0.7,0.3,283.2330611000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
60,0,60,f,0.4538796000001639,None,,,,,60,0,60,0,284.75434210000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7472462999999,284.75434210000003,286.1163482000002,285.6330731000003,287.97683959999995,f,0.4538796000001639,None,0,image2,10,image1,image2,['low'],0.7,0.3,286.1163482000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
61,0,61,j,0.2729537000000164,None,,,,,61,0,61,0,288.07376890000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0666648000001,288.07376890000023,290.2495947000002,289.9497144000002,293.2143917000003,j,0.2729537000000164,None,0,image2,9,image1,image2,"['low', 'low']",0.7,0.3,290.2495947000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
62,0,62,f,0.32380590000002485,None,,,,,62,0,62,0,293.25887280000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.2519000000002,293.25887280000006,294.83310530000017,294.48310600000013,297.6023247000003,f,0.32380590000002485,None,10,image1,8,image1,image2,"['low', 'low', 'high']",0.7,0.3,294.83310530000017,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
63,0,63,j,0.3128791999997702,None,,,,,63,0,63,0,297.64680320000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.6393916000002,297.64680320000025,299.683,299.34995449999997,301.97020740000016,j,0.3128791999997702,None,0,image1,7,image1,image2,"['low', 'low', 'high', 'high']",0.7,0.3,299.683,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
64,0,64,f,0.4793089999998301,None,,,,,64,0,64,0,302.01478160000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0073546000003,302.01478160000033,303.0663711000002,302.5663096000003,304.86480040000015,f,0.4793089999998301,None,0,image2,6,image1,image2,"['low', 'low', 'high', 'high', 'low']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
65,0,65,j,0.2992170000002261,None,,,,,65,0,65,0,304.96415620000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.9569812,304.96415620000016,306.8165391000002,306.4996626000002,309.23480830000017,j,0.2992170000002261,None,10,image1,5,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,306.8165391000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
66,0,66,j,0.365592099999958,None,,,,,66,0,66,0,309.2794106000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.2723570000003,309.2794106000001,311.5998224,311.2164581000002,313.85375090000025,j,0.365592099999958,None,0,image1,4,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,311.5998224,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
67,0,67,j,0.5629478000000745,None,,,,,67,0,67,0,313.90639740000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8992397000002,313.90639740000006,315.89979859999994,315.3164297000003,318.56321849999995,j,0.5629478000000745,None,10,image1,3,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,315.89979859999994,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
68,0,68,f,0.3328753000000688,None,,,,,68,0,68,0,318.61396890000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6065974000003,318.61396890000015,320.7996852000001,320.44977370000015,322.5523820000003,f,0.3328753000000688,None,10,image1,2,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,320.7996852000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
69,0,69,j,0.3064734999998109,None,,,,,69,0,69,0,322.6044122000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5973260999999,322.6044122000003,324.8330893000002,324.49968530000024,326.5599350000002,j,0.3064734999998109,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,324.8330893000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
70,0,70,f,0.29748960000006264,None,,,,,70,0,70,0,326.6632988000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.65581870000005,326.6632988000001,328.2164356000003,327.9000666000002,330.4072676999999,f,0.29748960000006264,None,0,image2,8,image2,image1,['high'],0.3,0.7,328.2164356000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
71,0,71,f,0.37875439999970695,None,,,,,71,0,71,0,330.4599102000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4527576999999,330.4599102000002,332.0998002000001,331.69983189999994,334.7094022000001,f,0.37875439999970695,None,0,image1,7,image2,image1,"['high', 'low']",0.3,0.7,332.0998002000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
72,0,72,f,0.30711520000022574,None,,,,,72,0,72,0,334.76133130000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7542553000003,334.76133130000017,337.01653650000026,336.68296550000014,339.26839100000007,f,0.30711520000022574,None,10,image2,6,image2,image1,"['high', 'low', 'high']",0.3,0.7,337.01653650000026,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
73,0,73,f,0.3317974999999933,None,,,,,73,0,73,0,339.3180946000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.31069370000023,339.3180946000002,341.23316509999995,340.88316970000005,342.77897970000004,f,0.3317974999999933,None,10,image2,5,image2,image1,"['high', 'low', 'high', 'high']",0.3,0.7,341.23316509999995,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
74,0,74,f,0.3329590000003009,None,,,,,74,0,74,0,342.8823414000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8753134000003,342.8823414000003,344.9998337000002,344.6498378000001,347.8118651,f,0.3329590000003009,None,10,image2,4,image2,image1,"['high', 'low', 'high', 'high', 'high']",0.3,0.7,344.9998337000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
75,0,75,f,0.9677500999996482,None,,,,,75,0,75,0,347.8645916999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.85719900000004,347.8645916999999,349.7663811000002,348.7665019000001,351.3786768,f,0.9677500999996482,None,10,image2,3,image2,image1,"['high', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,349.7663811000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
76,0,76,j,0.4127511000001505,None,,,,,76,0,76,0,351.4239418000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.4168109000002,351.4239418000002,353.44981450000023,353.0167875000002,355.6230396000001,j,0.4127511000001505,None,10,image2,2,image2,image1,"['low', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,353.44981450000023,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
77,0,77,f,0.32453469999973095,None,,,,,77,0,77,0,355.6736125000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.6663991999999,355.6736125000002,358.0165896000003,357.66642470000033,359.9054458999999,f,0.32453469999973095,None,10,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high', 'high']",0.3,0.7,358.0165896000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
78,0,78,j,0.39761389999966923,None,,,,,78,0,78,0,359.94917609999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.9417612000002,359.94917609999993,361.2331683000002,360.81680350000033,363.8199917000002,j,0.39761389999966923,None,0,image2,5,image1,image2,['low'],0.7,0.3,361.2331683000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
79,0,79,j,0.46509629999991375,None,,,,,79,0,79,0,363.92311259999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.91589969999995,363.92311259999997,365.21657170000026,364.7332626000002,368.1449026,j,0.46509629999991375,None,10,image1,4,image1,image2,"['low', 'high']",0.7,0.3,365.21657170000026,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
80,0,80,f,0.41287959999999657,None,,,,,80,0,80,0,368.1955261000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.18814969999994,368.1955261000003,369.2998255000002,368.8666853,370.89081410000017,f,0.41287959999999657,None,0,image1,3,image1,image2,"['low', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
81,0,81,j,0.3028752000000168,None,,,,,81,0,81,0,370.94182950000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9346516999999,370.94182950000004,372.9165183,372.5832614000001,374.85957740000003,j,0.3028752000000168,None,0,image2,2,image1,image2,"['low', 'high', 'high', 'low']",0.7,0.3,372.9165183,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
82,0,82,j,0.3686790000001565,None,,,,,82,0,82,0,374.9125242,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9051755999999,374.9125242,375.93311270000004,375.53327500000023,377.973156,j,0.3686790000001565,None,0,image1,1,image1,image2,"['low', 'high', 'high', 'low', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
83,0,83,f,0.6035251999996945,None,,,,,83,0,83,0,378.0719917000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0649318999999,378.0719917000001,379.29992600000014,378.6666097000002,382.14496899999995,f,0.6035251999996945,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
84,0,84,f,0.316195300000345,None,,,,,84,0,84,0,382.19753900000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.190298,382.19753900000023,384.3833173000003,384.0499009,387.26126840000006,f,0.316195300000345,None,0,image1,6,image2,image1,[],0.3,0.7,384.3833173000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
85,0,85,j,0.37916549999999916,None,,,,,85,0,85,0,387.312543,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3051518000002,387.312543,389.4665785000002,389.0665297999999,391.0162338,j,0.37916549999999916,None,10,image1,5,image2,image1,['low'],0.3,0.7,389.4665785000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
86,0,86,j,0.36217850000002727,None,,,,,86,0,86,0,391.06103759999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0538147000002,391.06103759999996,393.29985810000016,392.9165528000003,395.0604819,j,0.36217850000002727,None,10,image1,4,image2,image1,"['low', 'low']",0.3,0.7,393.29985810000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
87,0,87,j,0.4434155999997529,None,,,,,87,0,87,0,395.11135319999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1041528999999,395.11135319999994,396.9498856,396.48343220000015,399.4165837999999,j,0.4434155999997529,None,0,image1,3,image2,image1,"['low', 'low', 'low']",0.3,0.7,396.9498856,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
88,0,88,f,0.48860160000003816,None,,,,,88,0,88,0,399.5172636000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.51004650000004,399.5172636000002,401.86651120000033,401.34998670000004,404.7333134999999,f,0.48860160000003816,None,0,image2,2,image2,image1,"['low', 'low', 'low', 'high']",0.3,0.7,401.86651120000033,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
89,0,89,f,0.5430540999996083,None,,,,,89,0,89,0,404.7847925000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.77759830000014,404.7847925000001,406.1500138000001,405.5832768,408.6599618,f,0.5430540999996083,None,10,image1,1,image2,image1,"['low', 'low', 'low', 'high', 'low']",0.3,0.7,406.1500138000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
90,0,90,j,0.5082596000002013,None,,,,,90,0,90,0,408.71090219999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7037795000001,408.71090219999996,410.1832352000001,409.65003590000015,412.85547140000017,j,0.5082596000002013,None,10,image1,0,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,410.1832352000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
91,0,91,f,0.4667019000003165,None,,,,,91,0,91,0,412.90706679999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9000291000002,412.90706679999994,415.3667276000001,414.8833003,417.4389976000002,f,0.4667019000003165,None,0,image1,-1,image2,image1,"['low', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,415.3667276000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
92,0,92,j,0.2961944999997286,None,,,,,92,0,92,0,417.5475323999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.54013299999997,417.5475323999999,418.4668348,418.14992329999995,420.0315207000003,j,0.2961944999997286,None,10,image2,-2,image2,image1,"['low', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
93,0,93,j,0.29862679999996544,None,,,,,93,0,93,0,420.0764936999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.06923770000003,420.0764936999999,421.4165548000001,421.10000450000007,423.2125030000002,j,0.29862679999996544,None,10,image2,-3,image2,image1,"['high', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,421.4165548000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
94,0,94,f,0.3958791000000019,None,,,,,94,0,94,0,423.2564580000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.24939270000004,423.2564580000003,425.30005930000016,424.88339640000004,427.7873334000001,f,0.3958791000000019,None,0,image2,-4,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,425.30005930000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
95,0,95,j,0.3663906000001589,None,,,,,95,0,95,0,427.8410202,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.83375160000014,427.8410202,429.9833265000002,429.59997079999994,432.82824100000016,j,0.3663906000001589,None,0,image1,-5,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,429.9833265000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
96,0,96,f,0.6128104999997959,None,,,,,96,0,96,0,432.8734374999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.86603349999996,432.8734374999999,434.4837255000002,433.8500207000002,436.0679977,f,0.6128104999997959,None,10,image2,-6,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,434.4837255000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
97,0,97,j,0.46838419999994585,None,,,,,97,0,97,0,436.17021019999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.1630361000002,436.17021019999993,438.14965900000016,437.6500738,439.8042806000003,j,0.46838419999994585,None,10,image2,4,image1,image2,[],0.7,0.3,438.14965900000016,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
98,0,98,j,0.5049705000001268,None,,,,,98,0,98,0,439.8564182,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.84935210000003,439.8564182,441.08345850000023,440.5500025000001,443.76443199999994,j,0.5049705000001268,None,0,image2,3,image1,image2,['low'],0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
99,0,99,f,0.2923745999996754,None,,,,,99,0,99,0,443.8097952000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8028204000002,443.8097952000003,445.36666270000023,445.0502779000003,447.53922060000014,f,0.2923745999996754,None,10,image1,2,image1,image2,"['low', 'high']",0.7,0.3,445.36666270000023,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
100,0,100,j,0.3017909000000145,None,,,,,100,0,100,0,447.5918690000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.58477040000025,447.5918690000003,448.5670894,448.2334059,451.11320030000024,j,0.3017909000000145,None,10,image1,1,image1,image2,"['low', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
101,0,101,f,0.3468551999999363,None,,,,,101,0,101,0,451.2188291000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.2117954,451.2188291000002,452.4334122,452.06681460000027,455.12685310000006,f,0.3468551999999363,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
102,0,102,j,0.4398225999998431,None,,,,,102,0,102,0,455.17643990000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.16925760000004,455.17643990000033,456.45005979999996,455.9833865999999,459.0039181000002,j,0.4398225999998431,None,0,image1,-1,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,456.45005979999996,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
103,0,103,f,0.32938489999969534,None,,,,,103,0,103,0,459.0544348000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.04731790000005,459.0544348000003,460.8834870999999,460.5333450000003,462.37799029999996,f,0.32938489999969534,None,10,image2,-2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,460.8834870999999,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
104,0,104,j,0.32912979999991876,None,,,,,104,0,104,0,462.42828899999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.4210665999999,462.42828899999995,464.28339270000015,463.93369410000014,465.9109932000001,j,0.32912979999991876,None,0,image2,-3,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,464.28339270000015,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
105,0,105,f,0.3622798999999759,None,,,,,105,0,105,0,465.9599825,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.95287830000007,465.9599825,466.90002830000003,466.51673900000014,469.63001810000014,f,0.3622798999999759,None,10,image1,-4,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
106,0,106,j,0.42807040000025154,None,,,,,106,0,106,0,469.7320185000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.72463500000003,469.7320185000003,471.1168348000001,470.66671080000015,472.85582490000024,j,0.42807040000025154,None,0,image2,-5,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,471.1168348000001,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
107,0,107,f,0.28178959999968356,None,,,,,107,0,107,0,472.9053836000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.8981638,472.9053836000003,475.01681869999993,474.7166672000003,477.2846687000001,f,0.28178959999968356,None,0,image1,-6,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,475.01681869999993,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
108,0,108,j,0.31469520000018747,None,,,,,108,0,108,0,477.33575500000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.3286542999999,477.33575500000006,478.4500858000001,478.1168891000002,481.10624110000026,j,0.31469520000018747,None,10,image2,-7,image1,image2,"['low', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
109,0,109,f,0.32796079999980066,None,,,,,109,0,109,0,481.1570185999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.14992170000005,481.1570185999999,482.5001433000002,482.15011270000014,484.7688594000001,f,0.32796079999980066,None,0,image2,-8,image1,image2,"['low', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,482.5001433000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
110,0,110,f,0.31355759999996735,None,,,,,110,0,110,0,484.8747358999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.8674129000001,484.8747358999999,486.2501596000002,485.916874,489.1741480999999,f,0.31355759999996735,None,10,image2,-9,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,486.2501596000002,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
111,0,111,j,0.2679521999998542,None,,,,,111,0,111,0,489.22638780000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.21922730000006,489.22638780000034,490.9667529000003,490.6667772999999,492.55404690000023,j,0.2679521999998542,None,10,image1,-10,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,490.9667529000003,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
112,0,112,f,0.41763059999993857,None,,,,,112,0,112,0,492.60509249999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.59795310000027,492.60509249999996,494.55021609999994,494.1001102,496.95825860000014,f,0.41763059999993857,None,10,image1,-11,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,494.55021609999994,26,001,2024-11-15_10h13.09.014,实验程序1.0,2024.2.4,60.009817606198354,2024-11-15 10h13.17.761788 +0800,
