thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,0.00338,0.0083027,0.0083027,4.3515359,space,4.3222961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
,,,,,,,,,,,,,,,,,,,,,,,4.3627947,4.3627947,space,6.6865985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
9,0,9,,,,9,0,9,0,,,,,35.4547422,,,,,,,,,,,,,,35.4547422,37.2295609,35.996832,37.2295609,None,0.5570268,None,38.2329404,38.2408463,38.2408463,51.5309587,space,13.2890622,None,,,,,,,,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
0,0,0,f,0.595697,None,,,,,0,0,0,0,51.5756904,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5670391,51.5756904,53.2468219,52.6299593,53.2468219,55.5110165,f,0.595697,None,10,image1,9,image1,image2,['high'],0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
0,0,0,j,0.6991883,None,,,,,0,0,0,0,55.5556716,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5486264,55.5556716,57.1471896,56.4301813,57.1471896,59.3608725,j,0.6991883,None,0,image1,8,image1,image2,"['high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
1,0,1,f,0.6254572,None,,,,,1,0,1,0,59.4062453,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3989546,59.4062453,61.7468866,61.0968627,61.7468866,64.6427489,f,0.6254572,None,0,image2,7,image1,image2,"['high', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
2,0,2,f,0.6086261,None,,,,,2,0,2,0,64.6915512,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6844157,64.6915512,65.9302547,65.2968712,,67.9353243,f,0.6086261,None,10,image1,6,image1,image2,"['high', 'high', 'low', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
3,0,3,j,0.6846516,None,,,,,3,0,3,0,68.0321693,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0251009,68.0321693,70.7134663,69.996987,70.7134663,73.5487349,j,0.6846516,None,10,image1,5,image1,image2,"['high', 'high', 'low', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
4,0,4,f,0.4706389,None,,,,,4,0,4,0,73.6011548,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5940561,73.6011548,75.6469674,75.1468935,75.6469674,77.7891242,f,0.4706389,None,10,image1,4,image1,image2,"['high', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
5,0,5,j,0.5342326,None,,,,,5,0,5,0,77.8389298,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8318109,77.8389298,80.3302517,79.7635111,80.3302517,82.767601,j,0.5342326,None,10,image1,3,image1,image2,"['high', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
6,0,6,j,0.462607,None,,,,,6,0,6,0,82.8170462,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8098979,82.8170462,84.6469989,84.1635368,84.6469989,87.1881573,j,0.462607,None,0,image1,2,image1,image2,"['low', 'high', 'high', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
7,0,7,f,0.5416066,None,,,,,7,0,7,0,87.2911787,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2843639,87.2911787,88.5467851,87.9802703,88.5467851,91.0335102,f,0.5416066,None,10,image2,1,image1,image2,"['high', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
8,0,8,j,0.6345118,None,,,,,8,0,8,0,91.0871938,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0799048,91.0871938,93.5134753,92.8468468,93.5134753,96.2594995,j,0.6345118,None,10,image2,5,image2,image1,['high'],0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
9,0,9,j,0.4722898,None,,,,,9,0,9,0,96.3098433,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3024043,96.3098433,98.5968742,98.0969442,98.5968742,100.3878853,j,0.4722898,None,10,image2,4,image2,image1,"['high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
10,0,10,f,0.8089693,None,,,,,10,0,10,0,100.4392883,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4321912,100.4392883,102.7302135,101.8968674,102.7302135,105.2174177,f,0.8089693,None,10,image2,3,image2,image1,"['high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
11,0,11,j,0.617816,None,,,,,11,0,11,0,105.2630343,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2558394,105.2630343,106.713511,106.0636276,106.713511,109.2509755,j,0.617816,None,10,image2,2,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
12,0,12,j,0.6180348,None,,,,,12,0,12,0,109.3478836,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3406086,109.3478836,111.0968949,110.4469399,111.0968949,114.0042716,j,0.6180348,None,0,image2,1,image2,image1,"['high', 'high', 'high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
13,0,13,j,1.1122258,None,,,,,13,0,13,0,114.0547629,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0473951,114.0547629,116.8635718,115.7301796,116.8635718,119.3680431,j,1.1122258,None,10,image1,1,image1,image2,['high'],0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
14,0,14,j,0.6155721,None,,,,,14,0,14,0,119.4187058,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4117054,119.4187058,121.7469216,121.1135978,121.7469216,124.6669919,j,0.6155721,None,10,image1,0,image1,image2,"['high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
15,0,15,f,0.5752923,None,,,,,15,0,15,0,124.7189741,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7118684,124.7189741,127.3302678,126.7302547,127.3302678,129.0981603,f,0.5752923,None,10,image1,-1,image1,image2,"['high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
16,0,16,j,0.3492314,None,,,,,16,0,16,0,129.2024286,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1953822,129.2024286,131.146956,130.7801809,131.146956,133.7967898,j,0.3492314,None,10,image1,-2,image1,image2,"['high', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
17,0,17,f,0.451042,None,,,,,17,0,17,0,133.8477253,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.840563,133.8477253,135.5301504,135.0470196,135.5301504,138.3441776,f,0.451042,None,0,image1,3,image2,image1,[],0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
18,0,18,f,1.0170508,None,,,,,18,0,18,0,138.3884111,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3811396,138.3884111,140.9301928,139.8968232,140.9301928,142.8563192,f,1.0170508,None,10,image2,2,image2,image1,['high'],0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
19,0,19,f,0.9916808,None,,,,,19,0,19,0,142.9088652,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.9015123,142.9088652,144.5469683,143.5301733,144.5469683,147.4365395,f,0.9916808,None,0,image2,1,image2,image1,"['high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
20,0,20,j,1.1847725,None,,,,,20,0,20,0,147.4877563,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4807546,147.4877563,149.3136042,148.0968572,149.3136042,150.8371404,j,1.1847725,None,0,image2,0,image2,image1,"['high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
21,0,21,f,0.810851,None,,,,,21,0,21,0,150.8880308,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.8809972,150.8880308,153.4802497,152.6468094,153.4802497,155.5883852,f,0.810851,None,0,image1,-1,image2,image1,"['high', 'high', 'high', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
22,0,22,j,1.0717015,None,,,,,22,0,22,0,155.6325761,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.625405,155.6325761,157.8136026,156.7135384,157.8136026,160.1229036,j,1.0717015,None,0,image2,-2,image2,image1,"['high', 'high', 'high', 'low', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
23,0,23,None,,,,,,,23,0,23,0,160.1747093,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1675635,160.1747093,163.4295879,162.1969228,163.4295879,164.4317192,None,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
24,0,24,f,0.4872552,None,,,,,24,0,24,0,164.4832952,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4760532,164.4832952,166.8469734,166.330153,166.8469734,169.0627122,f,0.4872552,None,10,image1,-3,image2,image1,"['high', 'high', 'high', 'low', 'high', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
25,0,25,f,0.3954192,None,,,,,25,0,25,0,169.1619619,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1546273,169.1619619,171.4301846,171.0135966,171.4301846,173.4192204,f,0.3954192,None,10,image1,-4,image2,image1,"['high', 'high', 'low', 'high', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
26,0,26,j,0.5739765,None,,,,,26,0,26,0,173.4702839,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.4630661,173.4702839,174.7634858,174.1635713,174.7634858,176.9301873,j,0.5739765,None,10,image1,-5,image2,image1,"['high', 'low', 'high', 'low', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
27,0,27,f,0.5125278,None,,,,,27,0,27,0,176.9751197,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9677651,176.9751197,178.2136112,177.6802843,,180.6319149,f,0.5125278,None,10,image1,-6,image2,image1,"['low', 'high', 'low', 'low', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
28,0,28,j,0.3816987,None,,,,,28,0,28,0,180.6843334,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6769301,180.6843334,181.9803115,181.5801806,181.9803115,183.7394826,j,0.3816987,None,0,image1,-7,image2,image1,"['high', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
29,0,29,j,0.5242428,None,,,,,29,0,29,0,183.8422063,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.835098,183.8422063,185.9302138,185.3803394,185.9302138,188.1718359,j,0.5242428,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
30,0,30,f,0.5367767,None,,,,,30,0,30,0,188.2204637,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.2135746,188.2204637,189.4802339,188.9136221,189.4802339,191.8614603,f,0.5367767,None,10,image2,-9,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
31,0,31,f,0.4950716,None,,,,,31,0,31,0,191.9060394,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.8989816,191.9060394,193.0637474,192.5469654,,195.9747731,f,0.4950716,None,0,image2,-10,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
32,0,32,j,0.4902334,None,,,,,32,0,32,0,196.026055,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0186527,196.026055,197.3802498,196.8636056,197.3802498,200.0800187,j,0.4902334,None,0,image1,-11,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
33,0,33,j,0.5420877,None,,,,,33,0,33,0,200.130929,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.123658,200.130929,202.1302602,201.5636428,202.1302602,204.3043152,j,0.5420877,None,10,image2,-12,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
34,0,34,j,0.4761951,None,,,,,34,0,34,0,204.4064131,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3993462,204.4064131,206.5135931,206.0136348,206.5135931,208.9159038,j,0.4761951,None,0,image2,8,image1,image2,[],0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
35,0,35,j,0.8080416,None,,,,,35,0,35,0,208.965681,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.9584602,208.965681,211.3467941,210.5137682,211.3467941,213.4007922,j,0.8080416,None,0,image1,7,image1,image2,['high'],0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
36,0,36,None,,,,,,,36,0,36,0,213.4545286,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.447288,213.4545286,216.2295164,214.9968798,216.2295164,217.2304819,None,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
37,0,37,f,0.5475151,None,,,,,37,0,37,0,217.274298,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2670885,217.274298,218.7637733,218.1969536,218.7637733,220.996897,f,0.5475151,None,0,image1,6,image1,image2,"['high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
38,0,38,j,0.4793469,None,,,,,38,0,38,0,221.100227,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0932977,221.100227,223.1969456,222.6971397,223.1969456,226.0762965,j,0.4793469,None,10,image2,5,image1,image2,"['high', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
39,0,39,j,0.3515108,None,,,,,39,0,39,0,226.1256238,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.1181488,226.1256238,228.0800295,227.6969342,228.0800295,230.7299093,j,0.3515108,None,0,image2,4,image1,image2,"['high', 'high', 'low', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
40,0,40,f,0.5481126,None,,,,,40,0,40,0,230.7819691,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.7746221,230.7819691,232.3805151,231.8137811,232.3805151,234.7838895,f,0.5481126,None,10,image1,3,image1,image2,"['high', 'high', 'low', 'low', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
41,0,41,f,0.6383277,None,,,,,41,0,41,0,234.8360055,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8287283,234.8360055,236.2138876,235.5468322,236.2138876,238.9025866,f,0.6383277,None,10,image2,2,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
42,0,42,j,0.6611617,None,,,,,42,0,42,0,238.9557646,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.9483618,238.9557646,241.0635812,240.3802767,241.0635812,242.6456987,j,0.6611617,None,0,image1,1,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
43,0,43,None,,,,,,,43,0,43,0,242.742669,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7352569,242.742669,245.3461135,244.1135536,245.3461135,246.3483736,None,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
44,0,44,f,0.6058095,None,,,,,44,0,44,0,246.3992995,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.3922555,246.3992995,247.8135475,247.1802707,247.8135475,249.731287,f,0.6058095,None,10,image2,0,image1,image2,"['low', 'low', 'high', 'low', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
45,0,45,f,0.3244383,None,,,,,45,0,45,0,249.7825552,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.7752537,249.7825552,251.5632004,251.2135083,251.5632004,254.0946258,f,0.3244383,None,0,image2,-1,image1,image2,"['low', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
46,0,46,f,0.453259,None,,,,,46,0,46,0,254.1391033,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.1321868,254.1391033,256.0634949,255.5802278,256.0634949,259.0010385,f,0.453259,None,0,image1,-2,image1,image2,"['high', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
47,0,47,j,0.8486629,None,,,,,47,0,47,0,259.1044531,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0974153,259.1044531,261.3469065,260.4803057,261.3469065,262.930218,j,0.8486629,None,0,image2,-3,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
48,0,48,f,0.5763156,None,,,,,48,0,48,0,262.9810406,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9736985,262.9810406,264.2969666,263.6968259,264.2969666,266.2892447,f,0.5763156,None,0,image2,-4,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
49,0,49,j,0.8380338,None,,,,,49,0,49,0,266.3405836,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3334358,266.3405836,267.8302648,266.9635656,267.8302648,269.4189539,j,0.8380338,None,0,image2,-5,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
50,0,50,j,0.8142541,None,,,,,50,0,50,0,269.4726453,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4653403,269.4726453,271.7969635,270.963901,271.7969635,273.5918296,j,0.8142541,None,10,image1,-6,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
51,0,51,f,0.4508669,None,,,,,51,0,51,0,273.64387,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6364954,273.64387,276.0968812,275.6136854,276.0968812,278.1821819,f,0.4508669,None,10,image1,-7,image1,image2,"['high', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
52,0,52,f,0.4312533,None,,,,,52,0,52,0,278.2854808,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.278372,278.2854808,280.3801905,279.9302176,280.3801905,282.8672665,f,0.4312533,None,10,image1,-8,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
53,0,53,f,0.5945089,None,,,,,53,0,53,0,282.918491,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9114046,282.918491,285.0636302,284.4469785,285.0636302,286.8233078,f,0.5945089,None,10,image1,-9,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
54,0,54,j,0.6960775,None,,,,,54,0,54,0,286.8745401,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8673561,286.8745401,289.2302287,288.5135063,289.2302287,290.9675912,j,0.6960775,None,0,image1,14,image2,image1,[],0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
55,0,55,f,0.4627202,None,,,,,55,0,55,0,291.018028,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.010969,291.018028,292.446938,291.9636021,292.446938,294.3108724,f,0.4627202,None,10,image2,13,image2,image1,['high'],0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
56,0,56,f,0.4742969,None,,,,,56,0,56,0,294.4082088,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.4009817,294.4082088,296.5469692,296.0469877,296.5469692,298.7198961,f,0.4742969,None,10,image2,12,image2,image1,"['high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
57,0,57,None,,,,,,,57,0,57,0,298.7708595,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.7636748,298.7708595,300.72951,299.4969609,300.72951,301.7319675,None,,,,,,,,,,,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
58,0,58,f,0.7413153,None,,,,,58,0,58,0,301.7839947,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.7770663,301.7839947,304.1469637,303.3802309,304.1469637,306.2610271,f,0.7413153,None,10,image2,11,image2,image1,"['high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
59,0,59,f,0.5433941,None,,,,,59,0,59,0,306.3058817,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.2988403,306.3058817,308.0969517,307.5302029,308.0969517,310.3409229,f,0.5433941,None,0,image2,10,image2,image1,"['high', 'high', 'high', 'high']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
60,0,60,f,0.9729877,None,,,,,60,0,60,0,310.3915524,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.384401,310.3915524,312.3969591,311.3968444,312.3969591,315.0462662,f,0.9729877,None,10,image1,9,image2,image1,"['high', 'high', 'high', 'high', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
61,0,61,f,0.5760211,None,,,,,61,0,61,0,315.0971546,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0899633,315.0971546,316.8802688,316.280309,316.8802688,319.4187993,f,0.5760211,None,0,image1,8,image2,image1,"['high', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
62,0,62,j,0.9223315,None,,,,,62,0,62,0,319.4674611,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.4605501,319.4674611,321.5969953,320.6469651,321.5969953,323.6403667,j,0.9223315,None,10,image1,7,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,93,1,2025-03-05_11h09.17.556,实验程序1.0,2024.2.4,60.03291004,2025-03-05 11h09.31.165176 +0800
