thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
123,0,123,j,0.3459184,None,,,,,123,0,123,0,546.4147726,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4077566,546.4147726,548.0256065,547.6590167,548.0256065,550.2125842,j,0.3459184,None,0,image2,-19,image2,image1,"['low', 'high', 'high', 'low', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
124,0,124,f,0.8547463,None,,,,,124,0,124,0,550.2661242,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2590271,550.2661242,552.4422302,551.5589865,552.4422302,554.2644719,f,0.8547463,None,10,image2,4,image1,image2,[],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
125,0,125,f,0.3769276,None,,,,,125,0,125,0,554.3158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.3088522,554.3158936,556.4922422,556.0921975,556.4922422,558.5161005,f,0.3769276,None,10,image2,3,image1,image2,['low'],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
126,0,126,f,0.4754306,None,,,,,126,0,126,0,558.5665062,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5591938,558.5665062,559.7256495,559.2256537,,561.287932,f,0.4754306,None,0,image2,2,image1,image2,"['low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
127,0,127,j,1.0140434,None,,,,,127,0,127,0,561.3941421,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.3869348,561.3941421,563.9755218,562.942523,563.9755218,565.5774431,j,1.0140434,None,0,image2,1,image1,image2,"['low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
128,0,128,f,0.4273225,None,,,,,128,0,128,0,565.6268437,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6195613,565.6268437,567.8925375,567.4424264,567.8925375,569.91663,f,0.4273225,None,0,image2,0,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
129,0,129,f,0.4271565,None,,,,,129,0,129,0,569.9682855,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.961152,569.9682855,571.8924056,571.4423089,571.8924056,574.6500441,f,0.4271565,None,10,image1,-1,image1,image2,"['low', 'low', 'low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
130,0,130,j,0.5574848,None,,,,,130,0,130,0,574.6949561,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.6879416,574.6949561,576.5756521,575.99228,576.5756521,579.3357202,j,0.5574848,None,10,image1,-2,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
131,0,131,j,0.450283,None,,,,,131,0,131,0,579.3878433,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.3804844,579.3878433,580.742291,580.2756175,580.742291,582.9257898,j,0.450283,None,10,image2,-3,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
132,0,132,f,0.3978069,None,,,,,132,0,132,0,583.0366284,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0295522,583.0366284,584.5923651,584.1757765,584.5923651,586.8710788,f,0.3978069,None,10,image1,-4,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
133,0,133,j,0.864855,None,,,,,133,0,133,0,586.9162611,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.9090872,586.9162611,588.3924075,587.5088363,588.3924075,590.358871,j,0.864855,None,10,image1,-5,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
134,0,134,j,0.6428132,None,,,,,134,0,134,0,590.4038042,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3967921,590.4038042,592.1090473,591.4424663,592.1090473,593.9800259,j,0.6428132,None,10,image1,5,image2,image1,[],0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
135,0,135,j,0.6271852,None,,,,,135,0,135,0,594.0291844,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0221696,594.0291844,595.4923831,594.8422853,595.4923831,597.1383308,j,0.6271852,None,10,image2,4,image2,image1,['high'],0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
136,0,136,j,0.4500505,None,,,,,136,0,136,0,597.2455458,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2381975,597.2455458,599.5424224,599.0757631,599.5424224,601.5021392,j,0.4500505,None,10,image1,3,image2,image1,"['high', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
137,0,137,f,0.6023073,None,,,,,137,0,137,0,601.5551831,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.5478724,601.5551831,603.8925001,603.258974,603.8925001,606.28773,f,0.6023073,None,10,image1,2,image2,image1,"['high', 'low', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
138,0,138,f,0.3957106,None,,,,,138,0,138,0,606.3401638,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3327962,606.3401638,608.6590002,608.2424193,608.6590002,610.9866794,f,0.3957106,None,0,image1,1,image2,image1,"['high', 'low', 'low', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
139,0,139,j,0.7562341,None,,,,,139,0,139,0,611.0399454,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.03243,611.0399454,613.2091121,612.4256747,613.2091121,615.0253856,j,0.7562341,None,0,image1,0,image2,image1,"['high', 'low', 'low', 'low', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
140,0,140,f,0.4241901,None,,,,,140,0,140,0,615.0772971,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0701152,615.0772971,616.5423575,616.0923979,616.5423575,618.5698084,f,0.4241901,None,0,image2,-1,image2,image1,"['high', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
141,0,141,f,0.3791947,None,,,,,141,0,141,0,618.6800874,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.673047,618.6800874,620.8257034,620.4258408,620.8257034,623.0605172,f,0.3791947,None,10,image2,-2,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
142,0,142,j,0.6575629,None,,,,,142,0,142,0,623.1115871,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1044802,623.1115871,624.5757542,623.892553,624.5757542,627.1785941,j,0.6575629,None,10,image2,-3,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
143,0,143,j,0.37225,None,,,,,143,0,143,0,627.2240039,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2165471,627.2240039,628.6424884,628.2423585,628.6424884,631.0067912,j,0.37225,None,0,image2,-4,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
144,0,144,j,0.901177,None,,,,,144,0,144,0,631.0521789,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0451988,631.0521789,633.5099667,632.5758967,633.5099667,636.1689058,j,0.901177,None,10,image1,-5,image2,image1,"['low', 'high', 'high', 'high', 'high', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
145,0,145,f,0.8715689,None,,,,,145,0,145,0,636.2807198,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.273508,636.2807198,638.4259604,637.5257696,638.4259604,640.155213,f,0.8715689,None,10,image2,8,image1,image2,[],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
146,0,146,j,0.6475022,None,,,,,146,0,146,0,640.2061513,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1987103,640.2061513,641.6090762,640.9424491,641.6090762,644.1186198,j,0.6475022,None,0,image2,7,image1,image2,['low'],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
147,0,147,j,0.3183977,None,,,,,147,0,147,0,644.1692959,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.1619984,644.1692959,646.0925733,645.7424569,646.0925733,648.577767,j,0.3183977,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
148,0,148,j,0.3122671,None,,,,,148,0,148,0,648.6231298,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.615864,648.6231298,650.0424321,649.709162,650.0424321,652.1123594,j,0.3122671,None,10,image1,5,image1,image2,"['low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
149,0,149,f,0.4037855,None,,,,,149,0,149,0,652.165771,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.158649,652.165771,653.2591528,652.8257916,,655.1857344,f,0.4037855,None,10,image2,4,image1,image2,"['low', 'low', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
150,0,150,f,0.4708234,None,,,,,150,0,150,0,655.2893502,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.2819682,655.2893502,657.0258191,656.5258211,657.0258191,659.0915179,f,0.4708234,None,10,image2,3,image1,image2,"['low', 'low', 'high', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
151,0,151,f,0.4848073,None,,,,,151,0,151,0,659.1366964,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.1293185,659.1366964,660.6925545,660.1759043,660.6925545,662.9574067,f,0.4848073,None,0,image1,2,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
152,0,152,j,0.4540081,None,,,,,152,0,152,0,663.0106347,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.003334,663.0106347,665.4592566,664.9759552,665.4592566,667.5756311,j,0.4540081,None,0,image2,1,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
153,0,153,j,0.3748377,None,,,,,153,0,153,0,667.6271333,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6198016,667.6271333,669.3591753,668.9591169,669.3591753,672.2355578,j,0.3748377,None,0,image1,0,image1,image2,"['high', 'low', 'low', 'high', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
154,0,154,f,0.3795237,None,,,,,154,0,154,0,672.3465608,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3394962,672.3465608,674.0258544,673.6260769,674.0258544,676.2979786,f,0.3795237,None,10,image1,-1,image1,image2,"['low', 'low', 'high', 'low', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
155,0,155,f,0.4861173,None,,,,,155,0,155,0,676.3489758,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.3418977,676.3489758,677.459266,676.9426124,,679.5056276,f,0.4861173,None,10,image1,-2,image1,image2,"['low', 'high', 'low', 'high', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
156,0,156,f,0.3790742,None,,,,,156,0,156,0,679.5576161,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5503666,679.5576161,681.2258763,680.8259167,681.2258763,683.0706419,f,0.3790742,None,0,image2,-3,image1,image2,"['high', 'low', 'high', 'high', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
157,0,157,f,0.3621967,None,,,,,157,0,157,0,683.1158248,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.1087548,683.1158248,684.6261717,684.2427616,684.6261717,686.1338904,f,0.3621967,None,0,image1,-4,image1,image2,"['low', 'high', 'high', 'high', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
158,0,158,f,0.4342656,None,,,,,158,0,158,0,686.1876033,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1803949,686.1876033,688.5259221,688.0592876,688.5259221,690.7214832,f,0.4342656,None,10,image1,5,image2,image1,[],0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
159,0,159,f,0.3847959,None,,,,,159,0,159,0,690.8315648,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.8243295,690.8315648,692.1093273,691.6926772,692.1093273,694.5065626,f,0.3847959,None,10,image2,4,image2,image1,['high'],0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
160,0,160,f,1.1347,None,,,,,160,0,160,0,694.5573248,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5500645,694.5573248,696.8926139,695.72593,696.8926139,699.7445463,f,1.1347,None,0,image1,3,image2,image1,"['high', 'low']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
161,0,161,j,0.4081144,None,,,,,161,0,161,0,699.7953623,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7881719,699.7953623,701.9592147,701.5259308,701.9592147,704.8298704,j,0.4081144,None,10,image2,2,image2,image1,"['high', 'low', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
162,0,162,j,0.3943745,None,,,,,162,0,162,0,704.8806096,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.8734916,704.8806096,706.0925723,705.6759419,,708.5771837,j,0.3943745,None,10,image2,1,image2,image1,"['high', 'low', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
163,0,163,f,0.458544,None,,,,,163,0,163,0,708.6866723,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.6795701,708.6866723,709.7426309,709.2591887,,711.8654087,f,0.458544,None,0,image2,0,image2,image1,"['high', 'low', 'high', 'high', 'high']",0.3,0.7,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
164,0,164,f,0.3692965,None,,,,,164,0,164,0,711.9170513,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9101108,711.9170513,713.4593579,713.0595306,713.4593579,715.0895701,f,0.3692965,None,10,image2,8,image1,image2,[],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
165,0,165,j,1.7176282,None,,,,,165,0,165,0,715.141427,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1340904,715.141427,717.525961,715.7760246,717.525961,719.7543405,j,1.7176282,None,10,image2,7,image1,image2,['low'],0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
166,0,166,j,0.3833661,None,,,,,166,0,166,0,719.8079001,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.8006492,719.8079001,722.1426989,721.7426986,722.1426989,725.0027377,j,0.3833661,None,0,image2,6,image1,image2,"['low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
167,0,167,j,0.3105796,None,,,,,167,0,167,0,725.0521781,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0449707,725.0521781,727.0760536,726.7427559,727.0760536,729.5700828,j,0.3105796,None,10,image2,5,image1,image2,"['low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
168,0,168,j,0.4853519,None,,,,,168,0,168,0,729.6741178,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.666789,729.6741178,731.2759834,730.7593818,731.2759834,734.0589735,j,0.4853519,None,10,image1,4,image1,image2,"['low', 'low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
169,0,169,j,0.7329676,None,,,,,169,0,169,0,734.1047022,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0976775,734.1047022,736.5426198,735.7926742,736.5426198,738.3352775,j,0.7329676,None,10,image2,3,image1,image2,"['low', 'low', 'low', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
170,0,170,f,0.610858,None,,,,,170,0,170,0,738.3882507,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3808444,738.3882507,739.8762696,739.242636,739.8762696,742.6365219,f,0.610858,None,10,image2,2,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
171,0,171,f,0.3909504,None,,,,,171,0,171,0,742.6889287,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.6814893,742.6889287,744.9760627,744.5592844,744.9760627,747.92576,f,0.3909504,None,10,image2,1,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
172,0,172,j,0.3899302,None,,,,,172,0,172,0,748.0357879,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0286878,748.0357879,750.376062,749.9593196,750.376062,752.6715806,j,0.3899302,None,10,image1,0,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
173,0,173,f,0.4994156,None,,,,,173,0,173,0,752.7231691,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.7157379,752.7231691,755.1428058,754.6260343,755.1428058,757.3572014,f,0.4994156,None,10,image2,-1,image1,image2,"['high', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
174,0,174,j,0.7474379,None,,,,,174,0,174,0,757.4028572,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.3956898,757.4028572,758.992764,758.2261457,758.992764,760.769059,j,0.7474379,None,0,image2,-2,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
175,0,175,f,0.3458813,None,,,,,175,0,175,0,760.8178219,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8105109,760.8178219,762.626155,762.2594464,762.626155,764.4114631,f,0.3458813,None,0,image2,-3,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
176,0,176,f,0.5951043,None,,,,,176,0,176,0,764.4637336,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.4564625,764.4637336,765.6759852,765.0593349,,768.4482921,f,0.5951043,None,0,image2,-4,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
177,0,177,j,0.5234191,None,,,,,177,0,177,0,768.5581928,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.5508482,768.5581928,770.5927443,770.04271,770.5927443,772.5482922,j,0.5234191,None,10,image1,-5,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
178,0,178,f,0.5270697,None,,,,,178,0,178,0,772.5936395,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.5862413,772.5936395,775.0927655,774.5427758,775.0927655,777.9276474,f,0.5270697,None,10,image1,-6,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
179,0,179,j,0.5619948,None,,,,,179,0,179,0,777.9801614,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.9729526,777.9801614,780.4425515,779.8595371,780.4425515,782.8924712,j,0.5619948,None,0,image2,-7,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
180,0,180,f,0.3289175,None,,,,,180,0,180,0,782.9445555,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.9373312,782.9445555,784.6261323,784.276105,784.6261323,786.886633,f,0.3289175,None,10,image1,-8,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
181,0,181,j,0.4386286,None,,,,,181,0,181,0,786.9911045,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.9840726,786.9911045,788.6094139,788.142861,788.6094139,790.6634023,j,0.4386286,None,10,image1,-9,image1,image2,"['low', 'high', 'high', 'low', 'high', 'high']",0.7,0.3,104,1,2025-03-04_10h21.19.012,实验程序1.0,2024.2.4,59.95574067,2025-03-04 10h21.31.046584 +0800
