thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image2.stopped,key_resp.started,image1.stopped,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart,
52,0,52,j,0.37647850066423416,None,,,,,52,0,52,0,249.7928199004382,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.78407269902527,249.7928199004382,250.72854330018163,250.32820080034435,,253.5411226004362,j,0.37647850066423416,None,0,image2,-7,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
53,0,53,j,0.31295840069651604,None,,,,,53,0,53,0,253.59196879900992,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.58341410011053,253.59196879900992,254.87853709980845,254.54463609866798,254.87853709980845,256.38285999931395,j,0.31295840069651604,None,0,image1,-8,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
54,0,54,j,0.43763879872858524,None,,,,,54,0,54,0,256.4331691004336,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.42443840019405,256.4331691004336,257.8612617999315,257.39473959989846,257.8612617999315,260.69299389980733,j,0.43763879872858524,None,0,image1,-9,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
55,0,55,f,0.4154825992882252,None,,,,,55,0,55,0,260.7426303997636,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.7336726002395,260.7426303997636,262.3794624004513,261.94526219926775,262.3794624004513,265.1982623990625,f,0.4154825992882252,None,10,image2,-10,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
56,0,56,f,0.3271636012941599,None,,,,,56,0,56,0,265.31222360022366,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.3032111991197,265.31222360022366,266.6949259992689,266.3449664991349,266.6949259992689,268.4523999989033,f,0.3271636012941599,None,10,image2,-11,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
57,0,57,j,0.3950036000460386,None,,,,,57,0,57,0,268.50446369871497,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.4957180991769,268.50446369871497,270.92785529978573,270.5114634986967,270.92785529978573,272.86090179905295,j,0.3950036000460386,None,10,image2,-12,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
58,0,58,j,0.35731029883027077,None,,,,,58,0,58,0,272.9113084003329,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9020041991025,272.9113084003329,275.2114064004272,274.82812829874456,275.2114064004272,277.28748730011284,j,0.35731029883027077,None,10,image2,-13,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
59,0,59,f,0.3978867009282112,None,,,,,59,0,59,0,277.3384258002043,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.3295604996383,277.3384258002043,279.4446836002171,279.0281281992793,279.4446836002171,281.4118038993329,f,0.3978867009282112,None,10,image2,8,image1,image2,[],0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
60,0,60,f,0.33823630027472973,None,,,,,60,0,60,0,281.4621856994927,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.4531242996454,281.4621856994927,283.64501249976456,283.27820109948516,283.64501249976456,286.3260478004813,f,0.33823630027472973,None,0,image2,7,image1,image2,['low'],0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
61,0,61,f,0.3727575000375509,None,,,,,61,0,61,0,286.43723869882524,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.428347799927,286.43723869882524,288.41127379983664,288.01131079904735,288.41127379983664,291.3467193990946,f,0.3727575000375509,None,0,image1,6,image1,image2,"['low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
62,0,62,j,0.3897979985922575,None,,,,,62,0,62,0,291.39659589901567,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.3874401990324,291.39659589901567,293.81161359883845,293.39492839947343,293.81161359883845,296.6672229003161,j,0.3897979985922575,None,10,image2,5,image1,image2,"['low', 'high', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
63,0,63,f,0.7203776016831398,None,,,,,63,0,63,0,296.71878900006413,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.7099818997085,296.71878900006413,298.4612814001739,297.7117553986609,298.4612814001739,300.891246099025,f,0.7203776016831398,None,0,image2,4,image1,image2,"['low', 'high', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
64,0,64,j,0.7428399994969368,None,,,,,64,0,64,0,300.9420912005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.93253760039806,300.9420912005007,302.52808119915426,301.76126630045474,302.52808119915426,305.3192253001034,j,0.7428399994969368,None,10,image2,3,image1,image2,"['low', 'high', 'low', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
65,0,65,j,0.7098974995315075,None,,,,,65,0,65,0,305.4322088994086,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4229623991996,305.4322088994086,308.1115716993809,307.3783755004406,308.1115716993809,309.80618659965694,j,0.7098974995315075,None,0,image2,2,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
66,0,66,f,0.3079438004642725,None,,,,,66,0,66,0,309.8567278999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.84797609969974,309.8567278999835,312.1948415990919,311.86123050004244,312.1948415990919,314.2512273993343,f,0.3079438004642725,None,10,image1,1,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
67,0,67,f,0.6277010999619961,None,,,,,67,0,67,0,314.30165239982307,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.2928353995085,314.30165239982307,316.09479570016265,315.4449060000479,316.09479570016265,318.4283010996878,f,0.6277010999619961,None,10,image1,0,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
68,0,68,f,0.7901889998465776,None,,,,,68,0,68,0,318.4797401987016,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.47119269892573,318.4797401987016,320.4114509988576,319.5952502004802,320.4114509988576,322.7972723003477,f,0.7901889998465776,None,10,image2,-1,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
69,0,69,f,0.7662145011126995,None,,,,,69,0,69,0,322.847991399467,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.8385010994971,322.847991399467,324.7616089005023,323.97796260006726,324.7616089005023,326.58223539963365,f,0.7662145011126995,None,0,image2,-2,image1,image2,"['low', 'low', 'high', 'high', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
70,0,70,f,0.8490095995366573,None,,,,,70,0,70,0,326.6934438999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.68417489901185,326.6934438999742,328.9780384991318,328.11151899956167,328.9780384991318,331.1216563992202,f,0.8490095995366573,None,10,image1,-3,image1,image2,"['low', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
71,0,71,j,0.5829054992645979,None,,,,,71,0,71,0,331.1717438995838,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.1631745994091,331.1717438995838,333.19454799965024,332.59482789970934,333.19454799965024,334.96690209954977,j,0.5829054992645979,None,10,image2,-4,image1,image2,"['high', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
72,0,72,f,0.5572343003004789,None,,,,,72,0,72,0,335.0172079000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0083515997976,335.0172079000622,336.7950435001403,336.21134519949555,336.7950435001403,338.909292800352,f,0.5572343003004789,None,0,image2,-5,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
73,0,73,j,0.43793540075421333,None,,,,,73,0,73,0,338.95953699946404,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.95037029869854,338.95953699946404,340.04462879896164,339.57792099937797,,342.65132139995694,j,0.43793540075421333,None,0,image2,-6,image1,image2,"['low', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
74,0,74,j,0.6585364993661642,None,,,,,74,0,74,0,342.7638060990721,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.7546830996871,342.7638060990721,344.7448168992996,344.06166619993746,344.7448168992996,347.3859698995948,j,0.6585364993661642,None,10,image1,-7,image1,image2,"['low', 'high', 'low', 'low', 'low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
75,0,75,j,0.9683158993721008,None,,,,,75,0,75,0,347.4371183998883,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.4273128993809,347.4371183998883,349.92789839953184,348.9281738996506,349.92789839953184,352.2311690989882,j,0.9683158993721008,None,10,image2,-8,image1,image2,"['high', 'low', 'low', 'low', 'high', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
76,0,76,j,0.5543654002249241,None,,,,,76,0,76,0,352.2814815994352,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.2725411988795,352.2814815994352,354.44497760012746,353.8613846004009,354.44497760012746,356.1895054988563,j,0.5543654002249241,None,0,image2,-9,image1,image2,"['low', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
77,0,77,j,0.7109833005815744,None,,,,,77,0,77,0,356.2397939004004,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.23096999898553,356.2397939004004,357.661365699023,356.92860919982195,357.661365699023,359.8768803998828,j,0.7109833005815744,None,10,image1,-10,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
78,0,78,f,0.5980769004672766,None,,,,,78,0,78,0,359.92983729951084,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.91782359965146,359.92983729951084,361.97834159992635,361.36195310018957,361.97834159992635,364.14114839956164,f,0.5980769004672766,None,0,image2,-11,image1,image2,"['low', 'high', 'low', 'low', 'high', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
79,0,79,j,0.5646839998662472,None,,,,,79,0,79,0,364.2536497991532,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.24449560046196,364.2536497991532,366.8450817000121,366.2614236995578,366.8450817000121,368.4690729994327,j,0.5646839998662472,None,0,image2,-12,image1,image2,"['high', 'low', 'low', 'high', 'low', 'low']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
80,0,80,f,0.7649716008454561,None,,,,,80,0,80,0,368.5191580001265,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.51037189923227,368.5191580001265,370.01173019967973,369.2279698997736,370.01173019967973,371.48729129880667,f,0.7649716008454561,None,10,image1,-13,image1,image2,"['low', 'low', 'high', 'low', 'low', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
81,0,81,j,0.5584420002996922,None,,,,,81,0,81,0,371.5386324990541,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.5298656001687,371.5386324990541,373.74473219923675,373.16131109930575,373.74473219923675,375.2355259992182,j,0.5584420002996922,None,0,image1,-14,image1,image2,"['low', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
82,0,82,f,1.3402475006878376,None,,,,,82,0,82,0,375.2857236992568,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.276670999825,375.2857236992568,377.1780619993806,375.8120133988559,377.1780619993806,379.32273720018566,f,1.3402475006878376,None,10,image1,-15,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
83,0,83,f,0.6417824011296034,None,,,,,83,0,83,0,379.43666999973357,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.42782579921186,379.43666999973357,381.16151459887624,380.49479470029473,381.16151459887624,383.2703841999173,f,0.6417824011296034,None,0,image1,-16,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
84,0,84,j,0.7295407000929117,None,,,,,84,0,84,0,383.32227879948914,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3134150002152,383.32227879948914,384.84482960030437,384.0950050987303,384.84482960030437,387.68917439877987,j,0.7295407000929117,None,10,image1,4,image2,image1,[],0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
85,0,85,f,0.6331885997205973,None,,,,,85,0,85,0,387.7393158003688,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7306580003351,387.7393158003688,390.16141139902174,389.5115424990654,390.16141139902174,392.67878250032663,f,0.6331885997205973,None,0,image1,3,image2,image1,['low'],0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
86,0,86,j,1.1736393999308348,None,,,,,86,0,86,0,392.7285721004009,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7198677994311,392.7285721004009,395.5947607997805,394.39472739957273,395.5947607997805,398.38734360039234,j,1.1736393999308348,None,10,image1,2,image2,image1,"['low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
87,0,87,j,0.8431250005960464,None,,,,,87,0,87,0,398.5017115995288,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.4924299996346,398.5017115995288,400.31189090013504,399.44542009942234,400.31189090013504,402.1703622993082,j,0.8431250005960464,None,10,image2,1,image2,image1,"['low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
88,0,88,j,0.8450162000954151,None,,,,,88,0,88,0,402.2216194998473,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.21265679970384,402.2216194998473,404.2448347993195,403.3783304002136,404.2448347993195,406.2712094001472,j,0.8450162000954151,None,10,image1,0,image2,image1,"['low', 'low', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
89,0,89,j,0.6832295004278421,None,,,,,89,0,89,0,406.3211195990443,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3122121989727,406.3211195990443,408.76168799959123,408.06131649948657,408.76168799959123,411.51475689932704,j,0.6832295004278421,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
90,0,90,j,1.1240865010768175,None,,,,,90,0,90,0,411.56586629897356,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5565408989787,411.56586629897356,414.39470149949193,413.24480430036783,414.39470149949193,417.03719099983573,j,1.1240865010768175,None,0,image1,-2,image2,image1,"['low', 'low', 'high', 'low', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
91,0,91,j,0.6565811987966299,None,,,,,91,0,91,0,417.088116498664,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.07869189977646,417.088116498664,419.5948127992451,418.9116059001535,419.5948127992451,421.90948699973524,j,0.6565811987966299,None,0,image2,-3,image2,image1,"['low', 'high', 'low', 'high', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
92,0,92,f,0.9299944005906582,None,,,,,92,0,92,0,422.0295965000987,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0189124997705,422.0295965000987,424.22799949906766,423.2782278005034,424.22799949906766,426.474582798779,f,0.9299944005906582,None,0,image2,-4,image2,image1,"['high', 'low', 'high', 'low', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
93,0,93,j,0.7169746998697519,None,,,,,93,0,93,0,426.52489149942994,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.5155702996999,426.52489149942994,427.9279148001224,427.19470009952784,427.9279148001224,429.89134489931166,j,0.7169746998697519,None,0,image2,-5,image2,image1,"['low', 'high', 'low', 'high', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
94,0,94,f,0.5675355009734631,None,,,,,94,0,94,0,429.9421886000782,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.93334580026567,429.9421886000782,432.5283512994647,431.92888250015676,432.5283512994647,434.7790777999908,f,0.5675355009734631,None,0,image1,-6,image2,image1,"['high', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
95,0,95,j,0.34412640146911144,None,,,,,95,0,95,0,434.829127099365,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.8203506004065,434.829127099365,436.87887180037796,436.5113469995558,436.87887180037796,439.2129951994866,j,0.34412640146911144,None,0,image1,-7,image2,image1,"['low', 'high', 'high', 'high', 'low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
96,0,96,f,0.9082415997982025,None,,,,,96,0,96,0,439.3282123990357,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3195708002895,439.3282123990357,441.5449949000031,440.6115300003439,441.5449949000031,443.6070562992245,f,0.9082415997982025,None,0,image1,-8,image2,image1,"['high', 'high', 'high', 'low', 'low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
97,0,97,None,,,,,,,97,0,97,0,443.6611809004098,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.65149939991534,443.6611809004098,445.9113609995693,444.6779081001878,445.9113609995693,446.9123668000102,None,,,,,,,,,,,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
98,0,98,j,0.24826049990952015,None,,,,,98,0,98,0,446.9632839001715,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.95440769940615,446.9632839001715,448.56144269928336,448.29538379982114,448.56144269928336,450.04594589956105,j,0.24826049990952015,None,0,image2,-9,image2,image1,"['high', 'high', 'low', 'low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
99,0,99,j,1.031956098973751,None,,,,,99,0,99,0,450.09637039899826,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0872510988265,450.09637039899826,451.7946169991046,450.7445676997304,451.7946169991046,454.4224245995283,j,1.031956098973751,None,10,image1,-10,image2,image1,"['high', 'low', 'low', 'low', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
100,0,100,j,0.5167026985436678,None,,,,,100,0,100,0,454.4729538988322,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.46371289901435,454.4729538988322,456.94633699953556,456.4112050998956,456.94633699953556,459.02674979902804,j,0.5167026985436678,None,0,image1,-11,image2,image1,"['low', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
101,0,101,f,0.48678390122950077,None,,,,,101,0,101,0,459.14388519898057,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.13462249934673,459.14388519898057,461.0615330003202,460.5445558000356,461.0615330003202,463.1928563993424,f,0.48678390122950077,None,0,image2,-12,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
102,0,102,j,1.1259288992732763,None,,,,,102,0,102,0,463.24326429888606,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.23418929986656,463.24326429888606,465.32797109894454,464.1783153992146,465.32797109894454,467.88287339918315,j,1.1259288992732763,None,0,image1,-13,image2,image1,"['low', 'high', 'low', 'low', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
103,0,103,f,0.6818176005035639,None,,,,,103,0,103,0,467.93354379944503,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.92473099939525,467.93354379944503,470.1945591997355,469.49478730000556,470.1945591997355,471.9972006995231,f,0.6818176005035639,None,0,image1,-14,image2,image1,"['high', 'low', 'low', 'high', 'low', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
104,0,104,j,0.2742585986852646,None,,,,,104,0,104,0,472.04803949967027,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0386429987848,472.04803949967027,474.19454680010676,473.894838700071,474.19454680010676,476.46697049960494,j,0.2742585986852646,None,10,image2,-15,image2,image1,"['low', 'low', 'high', 'low', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
105,0,105,None,,,,,,,105,0,105,0,476.5842393003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.5755358990282,476.5842393003404,479.3947916999459,478.1447526998818,479.3947916999459,480.3960624989122,None,,,,,,,,,,,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
106,0,106,j,0.5310415998101234,None,,,,,106,0,106,0,480.44767289981246,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.4380107987672,480.44767289981246,482.19627089984715,481.6455875001848,482.19627089984715,485.03292039968073,j,0.5310415998101234,None,10,image2,-16,image2,image1,"['low', 'high', 'low', 'low', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
107,0,107,j,0.6151888985186815,None,,,,,107,0,107,0,485.08475309982896,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.07627240009606,485.08475309982896,487.5620654001832,486.9283745996654,487.5620654001832,490.38011999987066,j,0.6151888985186815,None,10,image2,-17,image2,image1,"['high', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
108,0,108,j,0.9826778993010521,None,,,,,108,0,108,0,490.4306749999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.42210559919477,490.4306749999523,493.14468180015683,492.14550920017064,493.14468180015683,494.974057700485,j,0.9826778993010521,None,0,image1,-18,image2,image1,"['low', 'low', 'high', 'high', 'high', 'low']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
109,0,109,f,0.5246076993644238,None,,,,,109,0,109,0,495.0259534996003,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.01610799878836,495.0259534996003,496.1447569988668,495.5949744991958,,498.01508739963174,f,0.5246076993644238,None,0,image2,-19,image2,image1,"['low', 'high', 'high', 'high', 'low', 'high']",0.3,0.7,054,001,2024-11-14_13h32.40.009,实验程序1.0,2024.2.4,60.0723628661295,2024-11-14 13h33.15.954241 +0800,
