thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,time.started,math_problem.started,key_resp.started,textbox0.started,textbox9.started,textbox8.started,textbox7.started,textbox6.started,textbox5.started,textbox4.started,textbox3.started,textbox2.started,textbox1.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,problem,answer,end.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 47
47.0,0.0,47.0,right,3.873921399994288,,47.0,0.0,47.0,0.0,224.12002590001796,,,,,,,,233.64077349998988,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,233.72002590001796,239.6632168999873,right,3.873921399994288,,25 / 15 + 16 / 12 + 3 = ?,6.0,239.67670650002546,239.67739300001412,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
48.0,0.0,48.0,,,,48.0,0.0,48.0,0.0,230.24924289999765,,,,,,,,239.71027350003132,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.76661140002543,,,,2 * 7 - 23 * 14 / 23 = ?,0.0,239.76689960000803,239.767080299987,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
49.0,0.0,49.0,down,1.6493459000485018,,49.0,0.0,49.0,0.0,230.24924289999765,,,,,,,,239.7761797000072,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,239.84924289999765,243.52889199999626,down,1.6493459000485018,,30 * 6 / 18 - 28 / 14 = ?,8.0,243.54702200003666,243.54794460001867,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
50.0,0.0,50.0,left,1.848970599996392,,50.0,0.0,50.0,0.0,234.0610988999833,,,,,,,,243.57630189999472,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,243.6610988999833,247.57550520004008,left,1.848970599996392,,20 * 8 / 16 - 30 / 30 = ?,9.0,247.586636799993,247.58733189998892,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
51.0,0.0,51.0,,,,51.0,0.0,51.0,0.0,238.09001440001884,,,,,,,,247.6212603000109,247.69001440001884,247.69001440001884,247.69001440001884,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.6935011000256,,,,8 * 25 / 30 - 20 / 30 = ?,6.0,249.70683549998796,249.70768399998775,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
52.0,0.0,52.0,left,2.247180500009563,,52.0,0.0,52.0,0.0,240.21817700000247,,,,,,,,249.73112189999082,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,249.81817700000246,254.749068800034,left,2.247180500009563,,27 / 9 - 24 / 6 / 4 = ?,2.0,254.76718530002978,254.768192800018,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
53.0,0.0,53.0,left,3.580623799993191,,53.0,0.0,53.0,0.0,245.28530410001983,,,,,,,,254.8036051999894,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,254.88530410001982,260.8137481000391,left,3.580623799993191,,18 / 6 - 12 / 2 + 10 = ?,7.0,260.82700870002157,260.8273626000388,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
54.0,0.0,54.0,,,,54.0,0.0,54.0,0.0,251.2968381000101,,,,,,,,260.8372729000053,260.8968381000101,260.8968381000101,260.8968381000101,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,262.8998152000364,,,,22 * 24 - 20 * 26 = ?,8.0,262.9170020999969,262.91766070000597,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
55.0,0.0,55.0,down,3.293463799986057,,55.0,0.0,55.0,0.0,253.4206567000365,,,,,,,,262.93667839999546,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,263.0206567000365,266.32612489998576,down,3.293463799986057,,(9 + 20) - (17 + 10) = ?,2.0,266.3264468999929,266.32662159998443,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
56.0,0.0,56.0,down,2.367251900024712,,56.0,0.0,56.0,0.0,256.80336740001803,,,,,,,,266.33341159999844,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,266.40336740001806,268.7913874000311,down,2.367251900024712,,1 + 5 - 5 = ?,1.0,268.7916899000062,268.79187710003464,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
57.0,0.0,57.0,down,3.634730999998282,,57.0,0.0,57.0,0.0,259.2711307000136,,,,,,,,268.79883340003437,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,268.8711307000136,274.5413891999866,down,3.634730999998282,,14 - 3 - 6 = ?,5.0,274.5569563000114,274.55783480000684,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
58.0,0.0,58.0,down,2.7419651999953203,,58.0,0.0,58.0,0.0,265.07201609999174,,,,,,,,274.5813668000279,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,274.67201609999177,277.4371916000033,down,2.7419651999953203,,4 - 4 + 7 = ?,7.0,277.43749000000537,277.43767839998475,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
59.0,0.0,59.0,down,3.548808699997608,,59.0,0.0,59.0,0.0,267.9158513000002,,,,,,,,277.4447314000223,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,277.51585130000024,281.0856095000287,down,3.548808699997608,,(4 * 6) - (25 - 5) = ?,4.0,281.08591460002356,281.0860942999949,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
60.0,0.0,60.0,down,2.5074590999865904,,60.0,0.0,60.0,0.0,271.5635590000311,,,,,,,,281.09308879999446,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,281.1635590000311,283.68445770002444,down,2.5074590999865904,,18 / 18 + 10 / 10 = ?,2.0,283.68476390002763,283.6849474000279,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
61.0,0.0,61.0,right,3.271868599986192,,61.0,0.0,61.0,0.0,274.16816679999465,,,,,,,,283.6977332000039,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,283.7681667999947,289.7174590000301,right,3.271868599986192,,18 / 18 - 24 / 12 + 7 = ?,6.0,289.7367387000355,289.7373520999914,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
62.0,0.0,62.0,,,,62.0,0.0,62.0,0.0,280.217935200024,,,,,,,,289.75290670003744,289.817935200024,289.817935200024,289.817935200024,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.8211038999958,,,,2 * 6 - 9 * 4 / 6 = ?,6.0,291.8371182999923,291.8377611999982,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
63.0,0.0,63.0,,,,63.0,0.0,63.0,0.0,282.3434959999868,,,,,,,,291.8642220000271,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,291.94349599998685,295.88138520004,,,,6 * 12 * 5 - 18 * 20 = ?,0.0,295.89678179998884,295.8977458999958,25,1.0,2024-11-21_15h15.44.579,mist,2024.2.4,60.31399465275011,2024-11-21 15h15.49.314650 +0800,
64.0,0.0,64.0,,,,64.0,0.0,64.0,0.0,286.40952480002306,,,,,,,,295.92692990003854,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,296.0095248000231,,,,,,,,,25,,,,,,,
